right_foot_X,right_foot_Y,right_foot_Z,left_foot_X,left_foot_Y,left_foot_Z,right_ank_X,right_ank_Y,right_ank_Z,left_ank_X,left_ank_Y,left_ank_Z,right_knee_X,right_knee_Y,right_knee_Z,left_knee_X,left_knee_Y,left_knee_Z,right_hip_X,right_hip_Y,right_hip_Z,hip_central_X,hip_central_Y,hip_central_Z,left_hip_X,left_hip_Y,left_hip_Z,spine_X,spine_Y,spine_Z,right_hand_X,right_hand_Y,right_hand_Z,left_hand_X,left_hand_Y,left_hand_Z,right_wrist_X,right_wrist_Y,right_wrist_Z,left_wrist_X,left_wrist_Y,left_wrist_Z,right_elbow_X,right_elbow_Y,right_elbow_Z,left_elbow_X,left_elbow_Y,left_elbow_Z,right_shoulder_X,right_shoulder_Y,right_shoulder_Z,shoulder_center_X,shoulder_center_Y,shoulder_center_Z,left_shoulder_X,left_shoulder_Y,left_shoulder_Z,head_X,head_Y,head_Z
0.21519983357164083,0.3587691173823676,0.14547729133739692,0.20126073208833573,0.3501216393092313,0.32292751829563915,0.22805994263375903,0.38243355238168053,0.12588462834689695,0.2365679513668895,0.3664764407197034,0.3202321217029168,0.11190282701130747,0.46700218896750145,0.23158154346890755,0.1433270126813824,0.5129491881548461,0.3314514447251833,0.11505282543375006,0.6899613626344014,0.19758039644728384,0.16717608032600198,0.6750719683586514,0.2145822016846039,0.21929933521825387,0.6601825740829014,0.23158400692192396,0.2047467436974889,0.7209045252643821,0.26822391818780483,0.031257144605923735,1.0,0.3782679480791272,0.48553389327620394,0.578097003389427,0.3428330714019539,0.05795074249895136,0.9564580889422132,0.3582987241871576,0.46328502786212733,0.6262263377047307,0.3238460072779876,0.11478064545816798,0.8957854519392474,0.3213498977177465,0.41098168823782977,0.6765464713198958,0.29218122436331023,0.23161792677499604,0.8272266701761397,0.33321982499819264,0.2681283849384103,0.79262823054623,0.32092624696438626,0.3046388431018246,0.7580297909163201,0.30863266893057995,0.3117494296869396,0.8303027271088129,0.3381132280699859
0.21528131701756814,0.35871087882644126,0.14547299608598369,0.20125277324012888,0.35012618722249234,0.3229133692321603,0.22820282290871075,0.3823126536874906,0.12590433597102824,0.2365747732367811,0.36648136762573624,0.3202090031438397,0.11230266438550912,0.466832589702141,0.23183963754647277,0.14348713712744887,0.5130774772080853,0.3315562362265736,0.11500545133728071,0.6897504531569196,0.19755917285206553,0.1671737116211785,0.6748872093824207,0.21449152766396148,0.2193419719050763,0.6600239656079219,0.2314238824758574,0.20476482706688412,0.7205730148727456,0.26823545039643115,0.03136240984827875,0.9996285870836799,0.37812118312826504,0.4841077434760894,0.5770454879441925,0.34309163922048386,0.0579086743012865,0.9561054361680948,0.3581982911026425,0.4634133169153664,0.6254274209418708,0.3239845291360641,0.1149652149380127,0.8953811929827087,0.32135229800530096,0.410937977738154,0.6756284244957809,0.29258080907566403,0.23168690345945545,0.826704418136661,0.33342031217445106,0.2683233767194783,0.7920997251260173,0.32121845039140945,0.30495984997950115,0.7574950321153736,0.3090165886083679,0.31175526617562466,0.8297487912736154,0.33829779754983064
0.21534612478153828,0.358647839695406,0.1454645319140812,0.2012119683517032,0.35014450520646057,0.3228912613204746,0.22833243843665096,0.38221146261743205,0.12591608474695268,0.23655051769938876,0.3664885684883996,0.32015177523530475,0.11253081803410574,0.4667268507188213,0.23210644845778838,0.14366753768680432,0.5132296428059449,0.33169835851598173,0.11496395162877351,0.6895753584963688,0.19754723457975523,0.1671703006862327,0.6747312538568435,0.21439952716861793,0.2193766497436919,0.6598871492173183,0.23125181975748058,0.20481539553100112,0.7202327335055341,0.268234529985414,0.03145422084723643,0.9992076208624528,0.3779999054413034,0.4825145526118239,0.5759042459602449,0.3433471750968397,0.05800891788941573,0.9557038933264204,0.3581253349940796,0.4636848652363289,0.6245578220270788,0.32393867101068174,0.1151261605350847,0.8949847665434529,0.3213299374317674,0.4109920473735911,0.6747452450066674,0.292975593212909,0.23171873885228286,0.8261897459526176,0.3335866900012516,0.2684819851944578,0.7915691352455602,0.32152808748593337,0.3052452315366328,0.7569485245385027,0.3094694849706152,0.31171562353169907,0.8291952344311901,0.3384168770787161
0.2154019630499102,0.3586086771089913,0.1454516461598415,0.20112303138126475,0.35016408649966785,0.3228807758537893,0.22843021857176382,0.382137180034168,0.12592480158070304,0.23649063684145147,0.36651888791014,0.3201176658858468,0.11282245297197128,0.46660386756438677,0.23237799677875093,0.14389853378118905,0.5134437737219866,0.3318903183548757,0.11490331278529271,0.6893978003828015,0.19753188537249916,0.16716158385248234,0.6745833519276662,0.21429378818529826,0.21941985491967197,0.6597689034725307,0.23105569099809734,0.20485805928873582,0.7198920731455507,0.26826479526532987,0.0315123962377008,0.9987543455074338,0.377892176745932,0.4811263968370779,0.574649021900192,0.34352710191523045,0.05810764550645797,0.9552794214220547,0.35804328305899463,0.4640676479358016,0.6235015691721973,0.3237103278656993,0.11533523821416959,0.8945973095997952,0.32134193886953966,0.4111799014574577,0.6738786148685875,0.2935694748862492,0.23179794834157968,0.8255844944961247,0.3338121907004459,0.2686157696428874,0.7909644522782249,0.3218886991082584,0.3054335909441951,0.7563444100603252,0.3099652075160709,0.31166794624101224,0.8286745741613528,0.33851010930056785
0.2154268502419221,0.35859743365676255,0.1454433083188629,0.20099000491837865,0.3501807621816251,0.32287193268911507,0.22847645568991792,0.38213301111367876,0.12593806632771445,0.23638944577139284,0.3665484493463369,0.3200460362519851,0.11315141869785475,0.4664922541931049,0.23265788294069203,0.1442572504396553,0.51372631283333,0.3321177140179288,0.11484058948156722,0.6892448767993984,0.1975188101218736,0.16715618320548484,0.6744774234479605,0.21408354194516713,0.2194717769294024,0.6597099700965228,0.23064827376846056,0.20490992715664177,0.7195595882010724,0.26824189327355097,0.031583267886019055,0.9982387258414609,0.377788427474664,0.4804958476130703,0.5732334838976867,0.3434908133573349,0.05826284304649168,0.95479468966698,0.35795744119619205,0.46454366285712606,0.622212804251844,0.32334971624337433,0.1155599809278204,0.8941987355348328,0.321397145483292,0.41156723207019136,0.6730476100510524,0.29435032632698865,0.23186844099712617,0.8250379869192538,0.3340414813273577,0.26878082099498674,0.7903844038410538,0.322265417923383,0.30569320099284736,0.7557308207628536,0.31048935451940823,0.31153128144751735,0.8281569458336897,0.33852943793192736
0.21542432362344374,0.3586172676118178,0.1454421713405476,0.20082817500483927,0.35021019728689806,0.3228454031950922,0.228426807636818,0.3821754583041153,0.12596686977836785,0.2362689260699747,0.3665469333752499,0.3198868592878479,0.11327269638481635,0.46645321793761413,0.233055635854649,0.14471829514649537,0.5140725227303283,0.33237694507380927,0.11475626358985172,0.6891097658762677,0.1974987235049706,0.16711837867650225,0.6743562405091919,0.21390996325570324,0.2194804937631528,0.6596027151421161,0.23032120300643594,0.20496087461353055,0.7192167621681076,0.2682219690821216,0.03171657859348388,0.9976412437367891,0.3777355579830042,0.48101478346579596,0.5717456530239691,0.3431549310133669,0.058404965335899846,0.9543076839552745,0.35787501026833535,0.46513489158106397,0.6207000546033835,0.32329779423364385,0.11584359385201709,0.8938062253542184,0.321438961019109,0.4122449974770135,0.6722998573123796,0.29528656480414767,0.23198062285756565,0.8243171426673755,0.33428782662899853,0.26890740458075296,0.7897168080736071,0.3227082709771788,0.3058341863039402,0.7551164734798386,0.3111287153253591,0.31136278126119504,0.8276194582847868,0.3384888099067952
0.21538920362659442,0.35866729465768943,0.14544128702408018,0.20067202998287614,0.3502220723937464,0.3227965131275358,0.2283305434727922,0.382262626641619,0.12600173711336932,0.2361650820505138,0.3665552712162285,0.31969395196702455,0.11341159723566459,0.46643237333516757,0.23347669682406894,0.14532714703431995,0.5144507575165399,0.33262025843327603,0.1146539355414778,0.6889579792711797,0.1974901961676061,0.16705224443783098,0.6742315518872845,0.21370312795051788,0.21945055333418415,0.6595051245033892,0.22991605973342968,0.20500310523666895,0.7188673308325495,0.2681960351481686,0.031811421534615573,0.9970430983947665,0.37762271288521415,0.4830403103344411,0.5702318611453863,0.3424503834506742,0.05857266963740152,0.9537706511976975,0.3577899263910764,0.46600941740188884,0.6189902287136103,0.32336752890364684,0.11621311180447838,0.8933707626594718,0.3214978312296549,0.41290090763399767,0.6713946962425045,0.29633662744375716,0.23212464011083264,0.8236224489167486,0.3345800300560217,0.2690866681617931,0.7890448538892855,0.3232115733780696,0.3060486962127536,0.7544672588618221,0.3118431167001175,0.31108338778985717,0.8271295722280159,0.3383785230102145
0.21532540651001567,0.3587312181051921,0.14544065536946058,0.20055946912966485,0.35023281052227945,0.32278034276927425,0.2281766724074596,0.3823861782852111,0.12603091955679446,0.23612149788176198,0.36656133510057654,0.3195404598944637,0.11350141852257054,0.46645245995207063,0.23393357261041972,0.14601501891505547,0.5148983479799827,0.3329386123615503,0.11449911699421589,0.688836891080604,0.197510472280895,0.16706910961617408,0.6742225508089552,0.21340779783312774,0.2196391022381323,0.6596082105373066,0.22930512338536047,0.20506244467636095,0.7184912075774947,0.2681440589966136,0.03184752059612528,0.9964170970840199,0.3775395239718139,0.4867550079867988,0.568745072501791,0.3414713503730378,0.05873885796781608,0.9532154267870763,0.35770787445599134,0.4660981017104796,0.6169150537918652,0.3235066192508809,0.11660499033047311,0.8929100337799414,0.3215649129502556,0.4134177274437477,0.6702774255513705,0.2975267910779921,0.2322250731953477,0.8228925088383481,0.33495220095788525,0.26921855764636393,0.7883188932349883,0.3237664187959191,0.30621204209738007,0.7537452776316286,0.3125806366339529,0.310775645659192,0.8266280131938752,0.33819751606242426
0.21520855040539116,0.3588204077374785,0.14546617421609212,0.20047874366928103,0.3502338211696708,0.3228110411837864,0.2279606465275592,0.3825377753939132,0.12602485567244634,0.23609800032991315,0.3665272257511186,0.3194078124243494,0.11357589060222043,0.4665009710268552,0.23438950091484112,0.14678342675978895,0.5153398745590774,0.3331271612654985,0.11431113657942536,0.6887381634635619,0.1975603098303808,0.16701548213897077,0.6741890099486549,0.213125732462749,0.21971982769851617,0.659639856433748,0.2286911550951172,0.2051224879597718,0.7181078293179521,0.2680825538839402,0.03199428554698749,0.9957588813876744,0.3774207097378687,0.4921138710312231,0.5676871141794365,0.34067518130777324,0.05893915564768867,0.9526050589281647,0.3576265805064499,0.4661322110599375,0.6147964841977542,0.32388788597926654,0.11696831806766239,0.8924273233196494,0.3216349002821064,0.41367759015424777,0.6689784909916419,0.2989506669214761,0.23236909044861467,0.8220708525091831,0.33532171891034646,0.2693648488562614,0.7875292617950367,0.3243125473800182,0.30636060726390807,0.7529876710808902,0.31330337584968987,0.31038096258668624,0.8261491179274856,0.3379517771492182
0.2151256773193007,0.3589175562179717,0.145376605591034,0.20046168899455202,0.3502309155584207,0.32287243801281074,0.22766086324510096,0.38273030372196476,0.1259850614314121,0.23614385845529556,0.3665037281992698,0.31937635602429376,0.11362724412279324,0.4665650208052819,0.2348221211637996,0.14760584107449756,0.5157872755261343,0.3332886121862662,0.11412429314295007,0.6886288240489105,0.1976355398955742,0.1669613809208027,0.6741491209594277,0.2128324868056035,0.21979846869865535,0.6596694178699449,0.22802943371563278,0.20519541699742241,0.7177063676890145,0.2680052393585022,0.032110067838758694,0.9950711042551318,0.37732141363166877,0.49858668858002864,0.5677549538855807,0.33999100460656234,0.05914040080949061,0.9519823738041711,0.3575623412316374,0.4652472629378893,0.6119684401349176,0.3240529373313659,0.11737421932621211,0.8918835950231048,0.3217315434389039,0.4137458088531637,0.6675580260831037,0.300684179859484,0.23253508928264335,0.8212181187727342,0.335752633691832,0.2695717789096396,0.7867149958249209,0.32483119898816504,0.3066084685366359,0.7522118728771074,0.31390976428449807,0.3099882502765936,0.8256432383757468,0.3376777653752393
