NO_OF_FRAMES	270
NO_OF_CAMERAS	16
NO_OF_MARKERS	41
FREQUENCY	100.0
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-07-07, 12:06:54.024	12974.36740810
DATA_INCLUDED	3D
MARKER_NAMES	HeadFront	HeadL	HeadR	Chest	WaistLFront	WaistRFront	LShoulderTop	RShoulderTop	SpineThoracic2	SpineThoracic12	WaistBack	WaistL	WaistR	LThighFrontLow	RThighFrontLow	LKneeOut	LKneeIn	RKneeOut	RKneeIn	LShinFrontHigh	RShinFrontHigh	LHeelBack	RHeelBack	LAnkleOut	RAnkleOut	LForefoot2	RForefoot2	LForefoot5	RForefoot5	LHand2	RHand2	LWristIn	RWristIn	LWristOut	RWristOut	LArm	RArm	LElbowIn	RElbowIn	LElbowOut	RElbowOut
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Mixed	Measured	Measured	Measured	Mixed	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured
Frame	Time	SMPTE	HeadFront X	HeadFront Y	HeadFront Z	HeadL X	HeadL Y	HeadL Z	HeadR X	HeadR Y	HeadR Z	Chest X	Chest Y	Chest Z	WaistLFront X	WaistLFront Y	WaistLFront Z	WaistRFront X	WaistRFront Y	WaistRFront Z	LShoulderTop X	LShoulderTop Y	LShoulderTop Z	RShoulderTop X	RShoulderTop Y	RShoulderTop Z	SpineThoracic2 X	SpineThoracic2 Y	SpineThoracic2 Z	SpineThoracic12 X	SpineThoracic12 Y	SpineThoracic12 Z	WaistBack X	WaistBack Y	WaistBack Z	WaistL X	WaistL Y	WaistL Z	WaistR X	WaistR Y	WaistR Z	LThighFrontLow X	LThighFrontLow Y	LThighFrontLow Z	RThighFrontLow X	RThighFrontLow Y	RThighFrontLow Z	LKneeOut X	LKneeOut Y	LKneeOut Z	LKneeIn X	LKneeIn Y	LKneeIn Z	RKneeOut X	RKneeOut Y	RKneeOut Z	RKneeIn X	RKneeIn Y	RKneeIn Z	LShinFrontHigh X	LShinFrontHigh Y	LShinFrontHigh Z	RShinFrontHigh X	RShinFrontHigh Y	RShinFrontHigh Z	LHeelBack X	LHeelBack Y	LHeelBack Z	RHeelBack X	RHeelBack Y	RHeelBack Z	LAnkleOut X	LAnkleOut Y	LAnkleOut Z	RAnkleOut X	RAnkleOut Y	RAnkleOut Z	LForefoot2 X	LForefoot2 Y	LForefoot2 Z	RForefoot2 X	RForefoot2 Y	RForefoot2 Z	LForefoot5 X	LForefoot5 Y	LForefoot5 Z	RForefoot5 X	RForefoot5 Y	RForefoot5 Z	LHand2 X	LHand2 Y	LHand2 Z	RHand2 X	RHand2 Y	RHand2 Z	LWristIn X	LWristIn Y	LWristIn Z	RWristIn X	RWristIn Y	RWristIn Z	LWristOut X	LWristOut Y	LWristOut Z	RWristOut X	RWristOut Y	RWristOut Z	LArm X	LArm Y	LArm Z	RArm X	RArm Y	RArm Z	LElbowIn X	LElbowIn Y	LElbowIn Z	RElbowIn X	RElbowIn Y	RElbowIn Z	LElbowOut X	LElbowOut Y	LElbowOut Z	RElbowOut X	RElbowOut Y	RElbowOut Z	
308	3.07000	01:21:26:00	236.019	1244.979	1627.322	367.781	1352.161	1570.404	189.235	1411.805	1606.138	289.948	1359.587	1286.312	431.426	1430.407	998.285	185.019	1425.777	988.145	429.381	1437.516	1438.163	128.551	1437.973	1401.555	273.772	1545.828	1441.085	302.700	1622.956	1212.437	294.520	1634.736	1035.004	471.008	1514.851	1017.054	129.892	1517.588	1004.915	420.278	1406.398	609.821	209.256	1437.683	607.010	476.936	1525.604	470.422	314.487	1492.925	481.681	128.978	1547.548	490.604	292.947	1548.921	486.680	423.632	1450.978	380.566	190.042	1485.733	413.452	402.159	1652.685	31.028	236.689	1635.670	31.390	464.022	1587.627	61.957	148.246	1584.307	52.219	414.104	1427.615	41.373	208.416	1412.802	40.309	461.880	1447.367	32.157	156.405	1419.068	26.191	621.619	1452.977	807.651	-28.925	1238.506	857.999	553.971	1464.881	871.519	50.557	1268.739	874.219	598.703	1553.771	859.014	-27.131	1314.111	838.758	509.583	1592.097	1235.324	38.317	1522.593	1157.826	471.991	1601.888	1084.895	105.407	1462.904	1026.934	576.894	1565.346	1118.209	-17.680	1443.222	1040.697
309	3.08000	01:21:26:00	234.673	1242.702	1626.318	366.291	1349.926	1569.089	187.718	1409.464	1604.876	289.591	1358.429	1284.810	431.198	1431.652	997.803	184.712	1427.368	987.362	427.944	1435.727	1437.901	127.826	1434.894	1399.941	271.807	1543.541	1440.821	301.492	1622.369	1212.808	294.393	1635.770	1035.420	470.710	1515.918	1016.833	130.048	1517.858	1004.771	419.929	1405.248	610.157	209.264	1439.898	606.870	476.376	1523.813	470.303	314.406	1491.135	481.745	128.573	1549.621	490.677	292.465	1551.224	486.362	423.414	1449.180	380.390	189.830	1487.859	413.532	401.837	1652.601	31.222	236.536	1635.742	31.400	463.849	1587.531	62.406	148.075	1584.418	52.088	414.070	1427.515	41.352	208.534	1412.707	40.286	461.764	1447.323	32.149	156.397	1419.066	26.180	619.808	1454.334	807.584	-32.764	1224.289	861.249	552.361	1466.376	871.760	46.395	1255.043	877.157	597.782	1555.012	859.783	-30.650	1299.694	841.011	508.338	1591.808	1236.155	35.813	1514.557	1155.775	470.522	1602.278	1085.847	102.265	1452.765	1025.487	575.446	1565.567	1118.917	-20.199	1432.187	1040.677
310	3.09000	01:21:26:00	233.297	1240.377	1625.177	364.800	1347.644	1567.819	186.156	1407.075	1603.529	289.267	1357.262	1283.315	430.973	1432.837	997.319	184.590	1428.689	986.754	426.497	1433.997	1437.622	127.118	1431.699	1398.283	269.712	1541.240	1440.443	300.218	1621.787	1213.216	294.274	1636.907	1035.849	470.422	1517.032	1016.595	129.892	1518.974	1004.806	419.543	1404.251	610.458	208.774	1442.392	606.950	475.804	1522.102	470.202	314.496	1489.373	482.060	128.156	1551.603	490.799	292.531	1554.890	488.392	423.253	1447.461	380.133	189.534	1489.904	413.603	401.548	1652.496	31.400	236.357	1635.814	31.395	463.628	1587.373	62.634	147.875	1584.503	52.007	414.008	1427.441	41.331	208.366	1412.852	40.339	461.653	1447.304	32.154	156.386	1419.077	26.176	617.914	1455.847	807.442	-36.520	1210.126	864.418	550.677	1468.016	871.962	42.908	1240.886	880.024	596.812	1556.299	860.547	-34.330	1285.455	843.316	507.027	1591.523	1236.999	33.315	1506.280	1153.829	469.130	1602.697	1086.673	99.570	1442.045	1024.458	573.942	1565.884	1119.705	-21.972	1420.614	1040.582
311	3.10000	01:21:26:00	231.883	1238.033	1623.955	363.260	1345.325	1566.315	184.602	1404.633	1602.004	289.008	1355.971	1281.659	430.715	1434.056	996.776	184.480	1430.072	986.080	425.056	1432.128	1437.256	126.409	1428.409	1396.558	267.585	1538.894	1439.987	298.873	1621.225	1213.642	294.139	1638.017	1036.284	470.118	1518.181	1016.374	129.752	1520.145	1004.830	419.202	1403.316	610.817	208.531	1444.378	606.976	475.180	1520.443	470.102	314.536	1487.730	482.060	127.619	1553.463	490.803	292.050	1557.248	488.477	422.665	1446.009	379.496	189.234	1491.724	413.645	401.417	1652.416	31.594	236.197	1635.883	31.406	463.326	1587.169	62.546	147.676	1584.586	51.869	413.979	1427.378	41.313	208.349	1412.878	40.314	461.569	1447.265	32.154	156.379	1419.082	26.160	616.003	1457.486	807.298	-40.222	1196.174	867.456	548.971	1469.683	872.048	39.170	1227.460	882.876	595.776	1557.742	861.327	-37.618	1271.486	845.598	505.742	1591.283	1237.778	30.833	1498.067	1151.880	467.717	1603.181	1087.535	97.074	1431.162	1023.447	572.501	1566.108	1120.353	-24.253	1409.585	1040.882
312	3.11000	01:21:26:01	230.434	1235.653	1622.558	361.675	1343.006	1564.837	182.960	1402.167	1600.433	288.906	1354.774	1279.964	430.439	1435.262	996.340	184.587	1431.078	985.095	423.561	1430.415	1436.911	125.651	1425.026	1394.833	265.230	1536.557	1439.850	297.483	1620.770	1213.963	294.039	1639.192	1036.760	469.792	1519.297	1016.081	128.911	1522.309	1005.069	418.834	1402.417	611.203	208.265	1446.402	606.862	474.686	1518.966	470.015	314.577	1486.133	481.961	127.329	1555.073	490.938	291.545	1559.442	488.617	423.014	1444.323	379.415	188.972	1493.354	413.773	401.354	1652.287	31.764	236.016	1635.939	31.440	463.388	1587.093	62.917	147.503	1584.649	51.763	413.963	1427.330	41.300	208.366	1412.881	40.284	461.529	1447.235	32.167	156.382	1419.078	26.160	614.048	1459.199	807.120	-43.558	1182.137	870.399	547.180	1471.481	872.147	35.193	1214.184	885.853	594.690	1559.253	862.022	-40.953	1257.747	847.678	504.491	1591.087	1238.536	28.499	1489.664	1150.064	466.345	1603.789	1088.374	94.621	1420.261	1022.709	571.067	1566.378	1120.983	-26.401	1398.536	1041.153
313	3.12000	01:21:26:01	229.014	1233.235	1621.152	360.117	1340.678	1563.196	181.330	1399.622	1598.759	288.543	1353.738	1278.239	430.281	1436.096	995.863	184.792	1435.314	984.489	422.067	1428.722	1436.497	125.031	1421.439	1392.893	262.969	1534.135	1439.377	296.086	1620.433	1214.371	293.964	1640.362	1037.165	469.463	1520.637	1015.660	129.282	1522.718	1004.967	418.404	1401.583	611.561	208.263	1448.006	606.960	474.288	1517.574	469.964	314.231	1483.253	481.592	126.895	1556.409	491.043	291.206	1564.337	491.494	422.969	1442.958	379.118	188.728	1494.631	413.917	401.427	1652.032	31.865	235.867	1635.969	31.466	463.236	1586.872	62.780	147.297	1584.679	51.663	413.950	1427.299	41.293	208.538	1412.735	40.157	461.488	1447.232	32.163	156.394	1419.054	26.136	612.090	1461.110	806.956	-47.255	1169.248	873.206	545.444	1473.351	872.253	31.842	1200.943	888.383	593.575	1560.871	862.757	-44.104	1244.304	849.691	503.317	1590.899	1239.363	26.332	1481.405	1148.343	464.980	1604.458	1089.240	92.526	1408.116	1022.071	569.622	1566.668	1121.652	-28.502	1387.475	1041.525
314	3.13000	01:21:26:01	227.595	1230.758	1619.582	358.549	1338.346	1561.555	179.815	1397.073	1597.097	288.460	1352.630	1276.437	430.103	1437.040	995.342	185.120	1433.831	983.967	420.542	1426.968	1435.997	124.315	1417.983	1391.133	260.695	1531.716	1438.618	294.653	1620.242	1214.751	293.972	1641.579	1037.680	468.991	1522.440	1015.190	129.162	1523.953	1005.088	418.002	1400.910	611.824	208.106	1449.457	607.107	474.060	1516.364	469.952	314.103	1482.083	481.566	126.414	1557.512	491.059	290.710	1566.336	491.800	422.892	1441.824	378.883	188.584	1495.770	413.955	401.431	1652.021	31.883	235.672	1636.033	31.500	463.195	1586.790	62.827	147.113	1584.675	51.568	413.954	1427.305	41.302	208.558	1412.711	40.118	461.484	1447.219	32.168	156.381	1419.040	26.122	610.134	1463.144	806.789	-50.429	1156.342	875.972	543.611	1475.327	872.348	28.760	1188.082	890.597	592.552	1562.565	863.602	-47.181	1231.268	851.686	502.154	1590.728	1240.219	24.216	1473.062	1146.613	463.653	1605.209	1090.151	90.019	1397.638	1021.917	568.235	1567.013	1122.292	-31.279	1375.799	1042.045
315	3.14000	01:21:26:01	226.173	1228.217	1617.980	356.928	1335.989	1559.816	178.128	1394.460	1595.284	288.220	1351.584	1274.545	429.841	1437.989	994.862	184.545	1437.308	983.399	419.016	1425.163	1435.435	123.664	1414.440	1389.177	258.467	1529.201	1438.014	293.306	1620.057	1215.152	293.949	1642.797	1038.163	468.779	1523.391	1014.857	129.094	1525.279	1005.216	416.597	1400.478	611.453	207.891	1450.742	607.259	473.913	1515.257	469.813	314.131	1481.435	481.446	126.008	1558.333	490.954	290.459	1568.189	491.817	422.748	1440.904	378.635	188.445	1496.710	414.049	401.423	1652.023	31.904	235.553	1636.049	31.538	463.336	1586.832	63.092	146.957	1584.640	51.495	413.964	1427.328	41.307	208.559	1412.669	40.069	461.489	1447.221	32.175	156.406	1419.012	26.097	608.229	1465.228	806.653	-53.403	1143.711	878.617	541.917	1477.326	872.453	25.825	1175.474	892.632	591.405	1564.364	864.390	-50.134	1218.447	853.495	500.936	1590.618	1241.055	22.231	1464.774	1144.987	462.294	1606.062	1091.086	87.786	1386.836	1021.697	566.817	1567.418	1122.988	-33.037	1364.978	1042.711
316	3.15000	01:21:26:02	224.766	1225.665	1616.260	355.338	1333.584	1557.989	176.399	1391.797	1593.457	287.987	1350.595	1272.672	429.434	1439.060	994.269	184.308	1438.793	982.865	417.517	1423.326	1434.891	122.955	1410.835	1387.185	256.301	1526.543	1437.440	292.009	1619.917	1215.596	293.958	1644.020	1038.594	468.539	1524.368	1014.601	129.025	1526.551	1005.388	416.812	1399.930	611.956	207.391	1451.899	607.345	473.826	1514.277	469.603	314.288	1482.113	481.525	125.644	1558.986	490.862	290.110	1569.277	491.913	422.608	1440.135	378.351	188.573	1497.551	414.035	401.404	1652.046	31.911	235.429	1636.034	31.601	463.283	1586.812	63.075	146.844	1584.595	51.453	413.965	1427.351	41.330	208.587	1412.594	39.991	461.461	1447.243	32.164	156.389	1418.966	26.068	606.370	1467.444	806.568	-56.218	1131.348	881.176	540.132	1479.476	872.555	23.043	1163.330	894.485	590.263	1566.213	865.189	-53.157	1205.950	855.434	499.793	1590.519	1241.915	20.068	1456.817	1143.417	461.037	1606.985	1092.095	85.842	1375.703	1021.430	565.474	1567.832	1123.680	-34.937	1354.319	1043.184
317	3.16000	01:21:26:02	223.330	1223.082	1614.616	353.735	1331.156	1556.262	174.762	1389.146	1591.532	287.736	1349.674	1270.764	429.053	1440.055	993.748	183.816	1440.875	982.355	416.051	1421.431	1434.337	122.264	1407.261	1385.160	254.139	1523.855	1436.892	290.766	1619.823	1216.052	293.989	1645.299	1039.233	468.258	1525.323	1014.498	128.970	1527.887	1005.533	416.817	1399.587	612.336	207.144	1452.681	607.559	473.729	1513.507	469.426	314.250	1481.628	481.425	125.284	1559.596	490.768	289.740	1570.092	491.778	422.535	1439.436	378.110	188.439	1498.234	414.154	401.333	1652.057	31.910	235.334	1636.023	31.699	463.123	1586.719	62.925	146.778	1584.494	51.427	413.969	1427.365	41.347	208.638	1412.505	39.900	461.440	1447.241	32.179	156.430	1418.893	26.032	604.519	1469.747	806.488	-58.823	1119.258	883.764	538.459	1481.727	872.733	20.409	1151.427	896.191	589.197	1568.216	866.076	-56.080	1193.742	857.280	498.718	1590.383	1242.853	18.051	1448.560	1141.923	459.763	1607.913	1093.058	83.574	1365.991	1021.361	564.124	1568.336	1124.377	-36.650	1343.784	1043.827
318	3.17000	01:21:26:02	221.850	1220.476	1612.741	352.125	1328.683	1554.248	173.071	1386.454	1589.643	287.424	1348.687	1268.812	428.699	1441.105	993.349	183.968	1441.511	981.863	414.568	1419.503	1433.713	121.749	1403.525	1383.017	251.905	1521.225	1436.218	289.576	1619.728	1216.593	293.998	1646.577	1040.057	468.116	1525.546	1014.629	128.674	1529.537	1005.701	416.580	1399.441	612.509	207.176	1453.385	607.789	473.587	1512.799	469.307	314.146	1480.437	481.304	124.936	1560.226	490.671	289.409	1570.747	491.776	422.455	1438.807	377.962	188.382	1498.858	414.258	401.265	1652.069	31.914	235.284	1635.999	31.763	463.029	1586.682	62.955	146.707	1584.402	51.458	413.939	1427.380	41.354	208.669	1412.416	39.841	461.399	1447.254	32.191	156.469	1418.844	26.013	602.758	1472.138	806.510	-61.167	1107.487	886.217	536.691	1483.982	872.938	17.990	1139.997	897.784	588.122	1570.253	866.867	-58.964	1181.866	859.375	497.652	1590.674	1244.012	16.924	1440.125	1140.241	458.482	1608.906	1094.097	81.732	1355.833	1021.055	562.771	1568.939	1125.128	-38.326	1333.402	1044.477
319	3.18000	01:21:26:02	220.450	1217.864	1610.919	350.529	1326.244	1552.331	171.410	1383.748	1587.662	287.153	1347.910	1266.900	428.440	1442.152	992.995	183.740	1442.821	981.546	413.052	1417.583	1433.016	121.239	1399.943	1381.020	249.710	1518.516	1435.402	288.451	1619.611	1217.154	293.955	1647.898	1040.939	467.834	1526.440	1014.719	128.829	1530.632	1005.795	416.774	1399.251	612.811	206.807	1454.227	607.887	473.272	1512.175	469.147	313.962	1479.729	481.256	124.844	1560.845	490.783	289.181	1571.359	491.778	422.364	1438.163	377.878	187.848	1499.735	414.526	401.158	1652.046	31.919	235.274	1635.983	31.834	462.975	1586.625	63.017	146.693	1584.326	51.443	413.902	1427.368	41.352	208.725	1412.338	39.774	461.338	1447.246	32.203	156.471	1418.806	26.016	601.093	1474.543	806.565	-63.377	1096.036	888.663	535.080	1486.385	873.192	15.731	1128.870	899.277	587.125	1572.411	867.868	-61.720	1170.348	861.177	496.660	1590.632	1245.052	15.101	1432.483	1138.825	457.300	1609.967	1095.242	80.053	1345.960	1020.737	561.569	1569.529	1125.969	-39.983	1323.222	1045.298
320	3.19000	01:21:26:03	219.051	1215.242	1609.010	348.942	1323.776	1550.317	169.748	1381.068	1585.629	287.030	1346.895	1264.901	428.185	1443.271	992.690	183.498	1444.177	981.281	411.548	1415.647	1432.321	120.783	1396.339	1378.944	247.570	1515.751	1434.541	287.330	1619.447	1217.720	293.824	1649.205	1041.806	467.659	1527.525	1014.689	128.854	1531.835	1005.914	417.574	1398.912	613.309	206.558	1454.924	608.088	472.879	1511.648	469.051	313.898	1479.115	481.329	124.698	1561.524	490.940	289.018	1571.989	491.979	422.123	1437.516	377.771	187.818	1500.285	414.670	401.051	1652.019	31.976	235.226	1635.946	31.905	462.857	1586.558	63.044	146.675	1584.311	51.444	413.836	1427.337	41.323	208.770	1412.254	39.744	461.295	1447.232	32.218	156.490	1418.758	25.982	599.459	1477.150	806.727	-65.410	1085.015	890.964	533.641	1488.780	873.595	13.544	1118.053	900.797	586.198	1574.643	868.825	-64.284	1159.174	863.136	495.693	1590.509	1246.232	13.504	1424.738	1137.459	456.178	1611.105	1096.448	78.441	1336.400	1020.559	560.349	1570.154	1126.849	-41.424	1313.382	1046.159
321	3.20000	01:21:26:03	217.695	1212.652	1607.195	347.389	1321.336	1548.216	168.100	1378.345	1583.544	286.970	1345.870	1262.780	428.030	1444.419	992.440	183.437	1445.263	980.939	410.000	1413.728	1431.583	120.252	1392.781	1376.648	245.377	1512.979	1433.708	286.154	1619.204	1218.222	293.574	1650.593	1042.903	467.592	1528.721	1014.434	128.880	1533.002	1006.030	416.473	1399.396	613.125	206.637	1455.607	608.365	472.408	1511.110	468.965	313.790	1478.591	481.274	124.398	1562.286	491.175	288.867	1572.468	492.025	421.869	1436.966	377.697	187.739	1500.905	414.856	400.904	1651.988	32.051	235.277	1635.920	31.968	462.720	1586.475	63.132	146.648	1584.308	51.478	413.771	1427.289	41.298	208.798	1412.162	39.646	461.199	1447.217	32.236	156.506	1418.722	25.963	597.994	1479.813	806.950	-67.298	1074.464	893.261	532.403	1491.179	873.938	11.577	1107.751	902.215	585.337	1576.950	869.935	-66.599	1148.450	865.034	494.732	1590.377	1247.380	11.852	1417.123	1136.395	455.053	1612.220	1097.645	76.936	1327.143	1020.399	559.134	1570.851	1127.794	-42.606	1303.786	1047.128
322	3.21000	01:21:26:03	216.268	1210.070	1605.222	345.813	1318.869	1546.147	166.469	1375.640	1581.385	287.009	1344.895	1260.685	428.001	1445.584	992.189	183.473	1445.966	980.613	408.449	1411.988	1430.896	119.698	1389.321	1374.547	243.249	1510.241	1432.897	284.883	1618.843	1218.687	293.191	1651.933	1043.947	467.511	1529.904	1014.297	128.876	1533.911	1006.126	416.376	1399.477	613.327	206.384	1456.459	608.475	471.932	1510.675	468.962	313.616	1478.216	481.316	124.503	1563.083	491.344	288.723	1573.034	492.023	421.623	1436.532	377.672	187.572	1501.587	414.997	400.737	1651.973	32.131	235.285	1635.911	31.983	462.593	1586.390	63.300	146.690	1584.298	51.474	413.710	1427.241	41.297	208.837	1412.094	39.592	461.120	1447.205	32.257	156.535	1418.678	25.951	596.525	1482.738	807.371	-69.143	1064.439	895.412	531.257	1493.553	874.483	9.803	1097.660	903.537	584.585	1579.327	871.075	-68.801	1138.221	866.758	493.708	1590.215	1248.581	10.534	1409.462	1135.255	454.181	1614.015	1099.433	75.591	1318.199	1020.298	558.010	1571.519	1128.737	-43.778	1294.540	1048.104
323	3.22000	01:21:26:03	214.872	1207.442	1603.341	344.290	1316.342	1544.146	164.883	1372.933	1579.349	287.122	1343.842	1258.737	428.041	1446.756	991.912	183.402	1446.826	980.319	406.973	1410.104	1430.253	119.253	1385.861	1372.502	241.136	1507.530	1432.125	283.471	1618.343	1219.162	292.754	1653.223	1044.988	467.332	1531.155	1014.322	128.830	1534.635	1006.096	416.266	1399.548	613.532	206.134	1457.205	608.568	471.461	1510.317	468.998	313.456	1477.964	481.437	124.289	1563.957	491.370	288.585	1573.672	492.015	421.374	1436.152	377.696	187.411	1502.304	415.178	400.580	1651.927	32.235	235.351	1635.903	32.002	462.432	1586.311	63.423	146.735	1584.298	51.460	413.656	1427.220	41.303	208.857	1412.036	39.576	461.029	1447.186	32.262	156.551	1418.657	25.928	595.220	1485.510	807.799	-70.889	1054.845	897.399	530.358	1495.891	875.036	8.149	1088.060	904.885	583.924	1581.750	872.224	-70.643	1128.441	868.404	492.664	1590.095	1249.837	9.058	1402.312	1134.351	453.128	1615.188	1100.668	74.252	1309.674	1020.391	556.863	1572.233	1129.828	-44.861	1285.652	1049.025
324	3.23000	01:21:26:04	213.520	1204.788	1601.396	342.791	1313.822	1542.214	163.356	1370.194	1577.276	287.347	1342.766	1256.956	428.255	1447.755	991.689	183.415	1447.533	979.993	405.576	1408.271	1429.659	118.929	1382.461	1370.564	239.100	1504.819	1431.276	281.514	1618.578	1219.954	292.181	1654.396	1045.981	467.034	1532.431	1014.479	128.708	1535.255	1005.989	416.214	1399.624	613.796	205.974	1458.055	608.463	471.035	1510.085	469.095	313.306	1477.800	481.576	124.181	1564.818	491.426	288.434	1574.375	491.938	421.130	1435.874	377.748	187.352	1503.035	415.234	400.420	1651.898	32.301	235.414	1635.903	31.999	462.307	1586.289	63.558	146.756	1584.300	51.467	413.592	1427.173	41.296	208.926	1411.969	39.473	460.941	1447.173	32.267	156.593	1418.644	25.930	594.155	1488.269	808.163	-72.516	1045.724	899.232	529.611	1498.217	875.656	6.552	1078.757	906.190	583.345	1584.231	873.559	-72.375	1119.058	869.880	491.733	1589.885	1251.042	7.828	1395.314	1133.426	452.110	1616.180	1101.866	73.006	1301.471	1020.439	555.766	1572.981	1130.885	-45.883	1277.146	1050.006
325	3.24000	01:21:26:04	212.109	1202.112	1599.401	341.346	1311.293	1540.253	161.798	1367.460	1575.320	287.498	1341.663	1255.214	428.345	1448.798	991.440	183.518	1448.165	979.603	404.231	1406.447	1429.077	118.633	1379.133	1368.661	237.257	1502.114	1430.510	279.850	1617.798	1220.267	291.595	1655.500	1046.985	466.740	1533.696	1014.728	128.566	1535.690	1005.878	416.136	1399.779	614.035	205.896	1458.966	608.351	470.680	1509.985	469.228	313.178	1477.749	481.691	124.084	1565.592	491.324	288.266	1575.234	491.858	420.979	1435.724	377.842	187.397	1503.731	415.231	400.263	1651.877	32.391	235.434	1635.902	31.996	462.201	1586.243	63.675	146.777	1584.310	51.448	413.545	1427.171	41.278	208.963	1411.916	39.415	460.861	1447.140	32.280	156.625	1418.630	25.897	593.188	1491.191	808.659	-74.127	1037.032	900.886	528.958	1500.628	876.429	5.046	1069.843	907.450	582.864	1586.733	874.763	-73.998	1110.137	871.305	490.601	1589.787	1252.199	6.565	1388.684	1132.603	451.175	1617.101	1103.168	71.818	1293.656	1020.488	554.752	1573.743	1132.009	-46.783	1268.924	1050.921
326	3.25000	01:21:26:04	210.753	1199.444	1597.379	339.908	1308.812	1538.430	160.316	1364.755	1573.310	287.650	1340.566	1253.652	428.490	1449.888	991.307	182.468	1449.889	979.365	402.950	1404.707	1428.339	118.371	1375.842	1366.881	235.346	1499.479	1429.718	278.304	1616.809	1220.627	290.924	1656.360	1047.889	466.429	1534.987	1014.965	128.424	1535.880	1005.776	416.160	1400.033	614.284	205.938	1459.909	608.256	470.363	1510.037	469.400	313.098	1477.808	481.871	123.919	1566.236	491.255	288.090	1576.160	491.761	420.858	1435.655	377.955	187.482	1504.384	415.214	400.125	1651.865	32.438	235.432	1635.921	32.029	462.066	1586.230	63.764	146.791	1584.287	51.462	413.495	1427.142	41.287	209.003	1411.865	39.362	460.786	1447.156	32.287	156.657	1418.632	25.933	592.213	1494.307	809.138	-75.545	1028.719	902.481	527.624	1504.411	876.885	3.731	1061.377	908.647	582.490	1589.305	876.172	-75.434	1101.678	872.545	489.507	1589.672	1253.412	5.205	1382.211	1131.788	450.249	1618.522	1104.562	70.754	1286.238	1020.474	553.709	1574.590	1133.116	-47.653	1261.068	1051.812
327	3.26000	01:21:26:04	209.430	1196.786	1595.240	338.520	1306.322	1536.478	158.891	1362.122	1571.364	287.626	1339.766	1251.663	428.392	1451.150	991.160	183.942	1449.269	978.739	401.737	1402.892	1427.682	118.079	1372.571	1365.194	233.406	1496.898	1428.943	276.721	1615.884	1220.883	290.123	1657.043	1048.764	466.175	1536.242	1015.187	128.314	1535.903	1005.668	416.184	1400.413	614.529	206.119	1460.756	608.158	470.089	1510.258	469.549	313.082	1477.933	482.093	123.898	1566.677	491.213	287.907	1577.057	491.735	420.765	1435.680	378.081	187.545	1505.049	415.280	400.003	1651.845	32.499	235.426	1635.908	32.063	461.936	1586.229	63.776	146.734	1584.259	51.475	413.435	1427.135	41.287	209.030	1411.847	39.371	460.747	1447.146	32.313	156.662	1418.624	25.932	590.434	1497.692	809.316	-76.793	1020.710	903.841	527.021	1507.137	877.502	2.561	1053.290	909.653	582.176	1591.916	877.534	-76.962	1093.553	873.853	488.366	1589.608	1254.559	4.189	1375.801	1131.170	449.427	1619.427	1105.869	69.762	1279.151	1020.488	552.774	1575.459	1134.253	-48.421	1253.552	1052.657
328	3.27000	01:21:26:05	208.132	1194.173	1593.236	337.230	1303.857	1534.652	157.559	1359.475	1569.328	287.783	1338.717	1250.124	428.471	1452.224	991.214	184.302	1449.745	978.184	400.659	1401.086	1426.974	117.856	1369.322	1363.535	231.733	1494.197	1428.107	275.072	1615.196	1221.062	289.223	1657.507	1049.623	465.895	1537.498	1015.363	128.174	1535.866	1005.545	416.153	1401.137	614.730	206.326	1461.540	608.190	469.866	1510.558	469.689	313.072	1478.155	482.292	123.543	1566.975	491.111	287.707	1577.944	491.734	420.732	1435.780	378.219	187.679	1505.538	415.342	399.871	1651.831	32.504	235.328	1635.929	32.169	461.836	1586.274	63.833	146.699	1584.248	51.490	413.404	1427.126	41.303	209.070	1411.806	39.313	460.684	1447.137	32.287	156.686	1418.597	25.928	589.868	1501.024	809.868	-77.762	1013.055	905.106	526.640	1509.913	878.159	1.520	1045.605	910.424	581.930	1594.595	878.905	-78.064	1085.761	875.005	487.265	1589.552	1255.673	2.997	1369.788	1130.583	448.442	1619.749	1106.743	68.865	1272.411	1020.469	551.936	1576.383	1135.392	-49.055	1246.356	1053.461
