NO_OF_FRAMES	426
NO_OF_CAMERAS	16
NO_OF_MARKERS	41
FREQUENCY	100.0
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-07-07, 12:11:59.585	13279.92769180
DATA_INCLUDED	3D
MARKER_NAMES	HeadFront	HeadL	HeadR	Chest	WaistLFront	WaistRFront	LShoulderTop	RShoulderTop	SpineThoracic2	SpineThoracic12	WaistBack	WaistL	WaistR	LThighFrontLow	RThighFrontLow	LKneeOut	LKneeIn	RKneeOut	RKneeIn	LShinFrontHigh	RShinFrontHigh	LHeelBack	RHeelBack	LAnkleOut	RAnkleOut	LForefoot2	RForefoot2	LForefoot5	RForefoot5	LHand2	RHand2	LWristIn	RWristIn	LWristOut	RWristOut	LArm	RArm	LElbowIn	RElbowIn	LElbowOut	RElbowOut
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured
Frame	Time	SMPTE	HeadFront X	HeadFront Y	HeadFront Z	HeadL X	HeadL Y	HeadL Z	HeadR X	HeadR Y	HeadR Z	Chest X	Chest Y	Chest Z	WaistLFront X	WaistLFront Y	WaistLFront Z	WaistRFront X	WaistRFront Y	WaistRFront Z	LShoulderTop X	LShoulderTop Y	LShoulderTop Z	RShoulderTop X	RShoulderTop Y	RShoulderTop Z	SpineThoracic2 X	SpineThoracic2 Y	SpineThoracic2 Z	SpineThoracic12 X	SpineThoracic12 Y	SpineThoracic12 Z	WaistBack X	WaistBack Y	WaistBack Z	WaistL X	WaistL Y	WaistL Z	WaistR X	WaistR Y	WaistR Z	LThighFrontLow X	LThighFrontLow Y	LThighFrontLow Z	RThighFrontLow X	RThighFrontLow Y	RThighFrontLow Z	LKneeOut X	LKneeOut Y	LKneeOut Z	LKneeIn X	LKneeIn Y	LKneeIn Z	RKneeOut X	RKneeOut Y	RKneeOut Z	RKneeIn X	RKneeIn Y	RKneeIn Z	LShinFrontHigh X	LShinFrontHigh Y	LShinFrontHigh Z	RShinFrontHigh X	RShinFrontHigh Y	RShinFrontHigh Z	LHeelBack X	LHeelBack Y	LHeelBack Z	RHeelBack X	RHeelBack Y	RHeelBack Z	LAnkleOut X	LAnkleOut Y	LAnkleOut Z	RAnkleOut X	RAnkleOut Y	RAnkleOut Z	LForefoot2 X	LForefoot2 Y	LForefoot2 Z	RForefoot2 X	RForefoot2 Y	RForefoot2 Z	LForefoot5 X	LForefoot5 Y	LForefoot5 Z	RForefoot5 X	RForefoot5 Y	RForefoot5 Z	LHand2 X	LHand2 Y	LHand2 Z	RHand2 X	RHand2 Y	RHand2 Z	LWristIn X	LWristIn Y	LWristIn Z	RWristIn X	RWristIn Y	RWristIn Z	LWristOut X	LWristOut Y	LWristOut Z	RWristOut X	RWristOut Y	RWristOut Z	LArm X	LArm Y	LArm Z	RArm X	RArm Y	RArm Z	LElbowIn X	LElbowIn Y	LElbowIn Z	RElbowIn X	RElbowIn Y	RElbowIn Z	LElbowOut X	LElbowOut Y	LElbowOut Z	RElbowOut X	RElbowOut Y	RElbowOut Z	
2522	25.21000	01:26:53:17	466.944	1021.622	1435.102	487.570	1198.628	1466.198	297.583	1098.973	1475.841	356.036	1224.297	1192.105	374.389	1378.861	955.272	133.503	1323.837	975.998	492.587	1317.050	1343.619	222.098	1156.982	1337.380	268.607	1345.899	1420.900	217.287	1498.160	1238.529	210.893	1568.241	1067.208	404.481	1509.099	1013.907	55.599	1414.392	1026.596	306.757	1320.092	590.052	117.719	1409.263	574.726	373.301	1389.860	476.699	235.992	1356.173	462.045	59.201	1524.566	486.594	216.244	1504.829	464.507	320.292	1333.461	371.396	118.515	1476.347	379.234	350.732	1480.397	43.883	113.089	1671.668	43.600	393.257	1416.798	80.234	50.950	1619.440	61.009	308.722	1252.959	33.672	84.815	1433.174	35.334	380.067	1260.503	37.627	43.850	1451.195	29.064	512.377	1542.745	795.981	352.975	878.977	908.232	465.205	1522.619	840.321	349.421	933.550	904.792	510.418	1611.879	839.291	263.536	949.968	848.983	476.027	1552.183	1238.732	111.663	1141.636	1135.521	428.536	1541.949	1067.278	252.834	1122.495	1023.718	540.181	1576.540	1056.599	166.129	1039.997	1055.614
2523	25.22000	01:26:53:17	468.576	1022.791	1435.215	488.662	1199.865	1466.114	299.005	1099.663	1476.046	356.957	1225.046	1192.087	374.385	1379.397	955.302	133.769	1323.622	976.044	493.128	1318.444	1343.511	223.579	1156.997	1337.482	269.001	1346.201	1420.868	217.241	1497.721	1238.210	210.407	1568.254	1067.164	404.179	1509.683	1013.809	55.606	1413.904	1026.602	307.147	1320.156	590.073	117.833	1409.068	574.664	373.468	1390.084	476.736	236.239	1355.922	462.124	59.151	1524.309	486.496	216.196	1504.846	464.467	320.622	1333.481	371.475	118.554	1476.215	379.160	350.803	1480.397	43.854	113.040	1671.704	43.545	393.387	1416.805	80.200	50.913	1619.421	60.959	308.811	1253.002	33.740	84.815	1433.187	35.341	380.127	1260.524	37.619	43.868	1451.204	29.057	511.169	1545.091	795.913	356.475	878.604	908.091	464.035	1524.541	840.269	352.741	933.322	904.736	509.040	1614.046	839.407	266.612	949.307	849.173	475.403	1553.537	1238.736	113.731	1140.204	1135.723	427.848	1543.242	1067.335	255.080	1121.633	1024.192	539.242	1578.427	1056.581	168.952	1038.616	1056.237
2524	25.23000	01:26:53:18	470.191	1023.910	1435.294	489.743	1201.113	1466.014	300.436	1100.352	1476.218	357.805	1225.715	1192.074	374.331	1379.961	955.324	134.055	1323.441	976.075	493.663	1319.792	1343.367	225.039	1156.968	1337.535	269.400	1346.500	1420.844	216.942	1497.812	1238.233	209.931	1568.271	1067.107	403.886	1510.289	1013.748	55.642	1413.408	1026.663	307.523	1320.181	590.148	117.950	1408.893	574.581	373.578	1390.279	476.761	236.469	1355.733	462.155	59.067	1524.051	486.433	216.138	1504.867	464.442	320.890	1333.509	371.531	118.579	1476.092	379.090	350.863	1480.387	43.858	112.977	1671.724	43.503	393.526	1416.811	80.155	50.862	1619.452	60.928	308.888	1253.029	33.776	84.825	1433.213	35.356	380.208	1260.531	37.601	43.873	1451.219	29.076	509.998	1547.393	795.837	359.891	878.298	907.849	462.952	1526.449	840.164	355.937	933.083	904.759	507.655	1616.273	839.540	269.534	948.681	849.356	474.796	1554.813	1238.714	115.569	1138.914	1135.942	427.152	1544.520	1067.354	257.308	1120.803	1024.609	538.348	1580.316	1056.567	171.705	1037.293	1056.824
2525	25.24000	01:26:53:18	471.769	1025.069	1435.369	490.800	1202.294	1465.888	301.784	1100.946	1476.375	358.677	1226.348	1192.083	374.262	1380.481	955.362	134.371	1323.241	976.132	494.202	1321.120	1343.265	226.334	1157.021	1337.618	269.794	1346.791	1420.803	216.656	1497.923	1238.263	209.448	1568.302	1067.055	403.601	1510.881	1013.687	55.683	1412.940	1026.731	307.743	1320.212	590.186	117.993	1408.721	574.533	373.680	1390.437	476.815	236.672	1355.573	462.201	58.988	1523.776	486.364	216.101	1504.847	464.431	321.124	1333.521	371.581	118.591	1475.959	379.014	350.940	1480.375	43.862	112.892	1671.753	43.486	393.641	1416.826	80.125	50.840	1619.448	60.906	308.950	1253.062	33.839	84.822	1433.218	35.346	380.286	1260.539	37.586	43.861	1451.221	29.081	508.794	1549.744	795.784	363.117	878.024	907.661	461.892	1528.379	840.098	359.041	932.804	904.722	506.190	1618.741	839.583	272.398	948.113	849.502	474.213	1556.056	1238.712	117.415	1137.660	1136.101	426.450	1545.763	1067.416	259.451	1120.030	1025.070	537.734	1582.501	1056.594	174.390	1035.985	1057.428
2526	25.25000	01:26:53:18	473.286	1026.154	1435.440	491.822	1203.480	1465.774	303.182	1101.620	1476.515	359.541	1226.914	1192.066	374.217	1380.968	955.408	134.659	1323.043	976.233	494.701	1322.338	1343.153	227.702	1157.035	1337.690	270.173	1347.054	1420.771	216.409	1498.034	1238.297	209.014	1568.325	1066.992	403.307	1511.451	1013.602	55.713	1412.553	1026.835	307.914	1320.226	590.204	118.041	1408.527	574.516	373.717	1390.550	476.845	236.813	1355.389	462.257	58.919	1523.525	486.325	216.057	1504.763	464.407	321.340	1333.516	371.590	118.617	1475.804	378.924	350.996	1480.370	43.841	112.880	1671.770	43.464	393.745	1416.816	80.072	50.795	1619.425	60.916	308.999	1253.094	33.853	84.803	1433.216	35.340	380.331	1260.574	37.607	43.868	1451.206	29.077	507.621	1552.087	795.692	366.373	877.812	907.486	460.721	1530.344	839.991	361.984	932.545	904.594	504.830	1620.937	839.762	275.141	947.565	849.652	473.625	1557.236	1238.698	119.140	1136.481	1136.312	425.724	1546.956	1067.505	261.414	1119.246	1025.463	536.888	1584.253	1056.599	176.973	1034.761	1057.947
2527	25.26000	01:26:53:18	474.778	1027.204	1435.469	492.814	1204.601	1465.598	304.478	1102.205	1476.650	360.378	1227.471	1192.047	374.173	1381.447	955.441	134.917	1322.865	976.345	495.228	1323.593	1343.067	228.985	1157.048	1337.725	270.551	1347.320	1420.714	216.200	1498.135	1238.312	208.592	1568.369	1066.936	403.050	1511.979	1013.521	55.757	1412.178	1026.929	308.054	1320.223	590.243	118.090	1408.345	574.516	373.748	1390.612	476.869	236.903	1355.297	462.275	58.844	1523.279	486.280	216.023	1504.650	464.398	321.483	1333.493	371.629	118.619	1475.660	378.924	351.048	1480.382	43.840	112.863	1671.753	43.495	393.851	1416.835	80.056	50.819	1619.398	60.941	309.053	1253.127	33.889	84.817	1433.218	35.340	380.377	1260.575	37.608	43.869	1451.208	29.083	506.433	1554.383	795.591	369.389	877.600	907.313	459.634	1532.306	839.831	364.824	932.354	904.532	503.534	1623.066	839.908	277.682	947.029	849.855	473.069	1558.383	1238.729	120.241	1134.588	1136.691	425.064	1548.128	1067.563	263.382	1118.491	1025.843	536.019	1585.909	1056.590	179.460	1033.552	1058.464
2528	25.27000	01:26:53:19	476.096	1028.146	1435.587	493.811	1205.700	1465.504	305.768	1102.760	1476.810	361.182	1228.005	1192.027	374.162	1381.897	955.464	135.148	1322.698	976.459	495.723	1324.758	1342.982	230.149	1157.067	1337.779	270.934	1347.567	1420.663	216.025	1498.251	1238.318	207.795	1569.106	1067.339	402.798	1512.464	1013.414	55.803	1411.819	1027.039	308.112	1320.220	590.274	118.185	1408.124	574.524	373.809	1390.608	476.915	236.956	1355.172	462.273	58.763	1523.046	486.285	215.963	1504.577	464.448	321.596	1333.465	371.630	118.626	1475.545	378.920	351.129	1480.388	43.836	112.874	1671.744	43.529	393.944	1416.833	80.029	50.819	1619.378	60.947	309.106	1253.168	33.950	84.827	1433.226	35.346	380.416	1260.614	37.597	43.883	1451.192	29.077	505.278	1556.673	795.535	372.231	877.401	907.059	459.069	1533.988	839.834	367.488	932.170	904.414	502.131	1625.230	840.066	280.128	946.499	849.943	472.479	1559.577	1238.800	121.880	1133.490	1136.833	424.371	1549.327	1067.671	265.274	1117.810	1026.172	535.153	1587.525	1056.624	181.864	1032.463	1058.987
2529	25.28000	01:26:53:19	477.511	1029.132	1435.608	494.734	1206.754	1465.326	307.047	1103.292	1476.976	361.997	1228.540	1191.985	374.173	1382.261	955.464	135.402	1322.554	976.550	496.222	1325.892	1342.909	231.372	1157.102	1337.738	271.310	1347.815	1420.603	215.893	1498.352	1238.331	207.398	1569.156	1067.342	402.528	1512.976	1013.268	55.833	1411.483	1027.185	308.216	1320.184	590.304	117.903	1408.028	574.323	373.833	1390.603	476.928	236.529	1354.612	462.060	58.735	1522.872	486.271	215.954	1504.524	464.478	321.704	1333.391	371.641	118.616	1475.449	378.900	351.158	1480.372	43.834	112.894	1671.728	43.577	394.127	1416.815	80.205	50.844	1619.373	60.981	309.170	1253.212	33.999	84.828	1433.208	35.345	380.481	1260.619	37.622	43.865	1451.190	29.097	504.151	1558.926	795.467	374.873	877.200	906.852	458.123	1535.919	839.843	370.005	931.915	904.264	500.921	1627.304	840.257	282.366	945.984	850.061	471.936	1560.662	1238.827	123.419	1132.543	1137.001	423.705	1550.440	1067.788	267.203	1117.216	1026.501	534.273	1589.082	1056.638	184.220	1031.516	1059.438
2530	25.29000	01:26:53:19	478.896	1030.078	1435.664	495.677	1207.775	1465.208	308.249	1103.859	1477.128	362.778	1229.059	1191.973	374.212	1382.614	955.472	135.614	1322.445	976.651	496.750	1327.002	1342.851	232.498	1157.167	1337.747	271.711	1348.052	1420.539	215.787	1498.459	1238.339	207.547	1568.534	1066.802	402.288	1513.441	1013.134	55.865	1411.208	1027.272	308.269	1320.144	590.367	117.874	1407.876	574.370	373.827	1390.553	476.963	236.573	1354.467	462.042	58.708	1522.731	486.288	215.876	1504.394	464.516	321.788	1333.319	371.615	118.584	1475.388	378.907	351.210	1480.378	43.820	112.910	1671.719	43.585	394.218	1416.813	80.198	50.850	1619.365	60.981	309.218	1253.260	34.022	84.840	1433.214	35.342	380.519	1260.632	37.602	43.875	1451.198	29.105	503.051	1561.181	795.446	377.424	876.977	906.667	457.204	1537.819	839.783	372.285	931.695	904.112	499.750	1629.386	840.545	284.503	945.452	850.202	471.419	1561.700	1238.921	124.983	1131.585	1137.110	423.045	1551.581	1067.903	269.097	1116.615	1026.778	533.467	1590.671	1056.723	186.360	1030.656	1059.843
2531	25.30000	01:26:53:19	480.222	1031.009	1435.701	496.540	1208.754	1465.029	309.443	1104.385	1477.267	363.568	1229.585	1191.942	374.234	1382.962	955.464	135.813	1322.327	976.784	497.270	1328.089	1342.798	233.622	1157.236	1337.698	272.118	1348.296	1420.484	215.692	1498.574	1238.351	207.245	1568.571	1066.770	402.078	1513.873	1012.974	55.900	1410.931	1027.384	308.337	1320.096	590.380	117.914	1407.744	574.337	373.857	1390.518	477.002	236.664	1354.273	462.020	58.639	1522.643	486.308	215.840	1504.403	464.558	321.875	1333.239	371.617	118.536	1475.364	378.945	351.273	1480.350	43.847	112.914	1671.718	43.594	394.286	1416.795	80.182	50.838	1619.353	61.004	309.234	1253.274	34.047	84.857	1433.203	35.354	380.553	1260.642	37.607	43.844	1451.189	29.093	501.971	1563.351	795.426	379.773	876.773	906.426	456.248	1539.719	839.788	374.671	931.454	903.798	498.558	1631.419	840.705	286.439	944.941	850.326	470.927	1562.660	1238.941	126.379	1130.785	1137.226	422.428	1552.656	1068.027	270.867	1116.069	1027.043	532.710	1592.169	1056.820	188.431	1029.880	1060.223
2532	25.31000	01:26:53:20	481.522	1031.893	1435.727	497.390	1209.701	1464.892	310.561	1104.868	1477.398	364.328	1230.101	1191.900	374.308	1383.272	955.447	136.024	1322.246	976.902	497.937	1329.856	1343.264	234.751	1157.288	1337.624	272.509	1348.533	1420.431	215.599	1498.674	1238.361	206.978	1568.600	1066.744	401.905	1514.262	1012.834	56.151	1410.676	1027.323	308.351	1320.037	590.450	118.127	1407.584	574.538	373.891	1390.461	477.019	237.200	1354.489	462.267	58.588	1522.591	486.296	215.756	1504.383	464.573	321.993	1333.133	371.614	118.513	1475.350	378.907	351.290	1480.338	43.850	112.880	1671.722	43.614	394.371	1416.794	80.181	50.832	1619.340	61.005	309.282	1253.275	34.094	84.826	1433.213	35.362	380.583	1260.653	37.606	43.853	1451.168	29.094	500.918	1565.493	795.438	382.087	876.518	906.235	455.356	1541.566	839.793	376.766	931.201	903.702	497.366	1633.398	840.952	288.313	944.406	850.430	470.443	1563.616	1239.033	127.869	1130.005	1137.322	421.837	1553.705	1068.164	272.618	1115.605	1027.327	531.960	1593.625	1056.890	190.631	1029.147	1060.505
2533	25.32000	01:26:53:20	482.732	1032.742	1435.761	498.229	1210.630	1464.767	311.669	1105.385	1477.529	365.061	1230.555	1191.852	374.348	1383.568	955.446	136.210	1322.140	977.024	498.441	1331.004	1343.296	235.766	1157.424	1337.561	272.885	1348.742	1420.377	215.547	1498.776	1238.374	206.739	1568.628	1066.712	401.706	1514.636	1012.698	56.188	1410.399	1027.445	308.300	1320.249	590.427	118.078	1407.551	574.523	373.906	1390.420	477.050	237.306	1354.341	462.256	58.495	1522.560	486.310	215.682	1504.422	464.587	322.071	1333.049	371.627	118.438	1475.342	378.918	351.328	1480.323	43.877	112.829	1671.738	43.631	394.433	1416.765	80.204	50.776	1619.346	60.985	309.295	1253.308	34.092	84.814	1433.222	35.370	380.603	1260.674	37.591	43.843	1451.181	29.076	499.918	1567.577	795.442	384.178	876.276	906.090	454.529	1543.346	839.791	378.560	930.852	903.653	496.266	1635.300	841.196	290.152	943.893	850.548	469.989	1564.585	1239.178	129.229	1129.340	1137.374	421.287	1554.710	1068.271	274.296	1115.179	1027.516	531.429	1594.886	1057.004	192.563	1028.449	1060.904
2534	25.33000	01:26:53:20	483.955	1033.571	1435.790	499.002	1211.475	1464.618	312.741	1105.901	1477.595	365.846	1231.021	1191.804	374.378	1383.843	955.429	136.404	1322.062	977.143	498.935	1332.069	1343.299	236.734	1157.556	1337.494	273.283	1348.988	1420.337	215.504	1498.883	1238.373	206.513	1568.644	1066.675	401.545	1514.996	1012.586	56.255	1410.142	1027.525	308.302	1320.227	590.456	118.050	1407.495	574.430	373.885	1390.374	477.067	237.296	1354.216	462.258	58.398	1522.504	486.296	215.569	1504.471	464.575	322.095	1332.983	371.618	118.404	1475.348	378.907	351.340	1480.317	43.901	112.762	1671.780	43.609	394.464	1416.738	80.193	50.739	1619.367	60.971	309.316	1253.304	34.089	84.804	1433.233	35.368	380.619	1260.668	37.578	43.838	1451.199	29.091	498.956	1569.634	795.394	386.194	875.980	905.864	453.681	1545.130	839.756	380.499	930.529	903.463	495.200	1637.179	841.417	291.958	943.470	850.593	469.580	1565.539	1239.265	130.604	1128.686	1137.395	420.786	1555.693	1068.370	275.915	1114.704	1027.724	530.783	1596.255	1057.058	194.386	1027.754	1061.212
2535	25.34000	01:26:53:20	485.054	1034.334	1435.757	499.775	1212.289	1464.477	313.729	1106.381	1477.673	366.591	1231.436	1191.748	374.422	1384.149	955.415	136.616	1322.014	977.214	499.410	1333.085	1343.294	237.822	1157.597	1337.395	273.672	1349.196	1420.290	215.463	1498.984	1238.370	206.327	1568.680	1066.646	401.413	1515.330	1012.472	56.297	1409.920	1027.632	308.280	1320.219	590.461	117.965	1407.473	574.428	373.857	1390.361	477.067	237.310	1354.133	462.274	58.292	1522.482	486.278	215.477	1504.481	464.577	322.100	1332.956	371.624	118.345	1475.357	378.911	351.347	1480.295	43.892	112.723	1671.793	43.607	394.502	1416.731	80.195	50.675	1619.369	60.968	309.331	1253.316	34.109	84.784	1433.251	35.371	380.619	1260.681	37.590	43.847	1451.201	29.081	498.042	1571.621	795.436	388.183	875.755	905.751	452.977	1546.840	839.747	382.172	930.199	903.446	494.151	1639.028	841.613	293.741	943.086	850.641	469.218	1566.430	1239.343	131.905	1128.123	1137.434	420.330	1556.663	1068.462	277.405	1114.261	1027.910	530.162	1597.627	1057.095	196.168	1027.069	1061.502
2536	25.35000	01:26:53:21	486.110	1035.106	1435.749	500.534	1213.085	1464.386	314.725	1106.835	1477.729	367.329	1231.857	1191.656	374.489	1384.423	955.412	136.780	1321.963	977.336	499.892	1334.017	1343.271	238.753	1157.651	1337.285	274.052	1349.413	1420.215	215.439	1499.110	1238.363	206.135	1568.728	1066.588	401.241	1515.685	1012.360	56.389	1409.745	1027.755	308.285	1320.240	590.489	117.924	1407.469	574.375	373.833	1390.377	477.065	237.305	1354.091	462.268	58.194	1522.433	486.258	215.408	1504.534	464.615	322.136	1332.933	371.628	118.278	1475.373	378.923	351.363	1480.287	43.910	112.677	1671.811	43.588	394.521	1416.711	80.196	50.643	1619.371	60.932	309.348	1253.309	34.116	84.788	1433.286	35.361	380.652	1260.666	37.587	43.830	1451.213	29.082	497.200	1573.563	795.434	390.052	875.513	905.523	452.227	1548.507	839.762	383.459	929.475	903.363	493.145	1640.791	841.816	295.423	942.733	850.661	468.885	1567.311	1239.426	133.221	1127.549	1137.400	419.923	1557.593	1068.574	278.837	1113.816	1028.017	529.598	1598.903	1057.148	197.791	1026.460	1061.707
2537	25.36000	01:26:53:21	487.127	1035.833	1435.680	501.199	1213.837	1464.243	315.653	1107.272	1477.736	368.003	1232.292	1191.612	374.564	1384.725	955.385	136.982	1321.939	977.437	500.329	1334.926	1343.246	239.643	1157.777	1337.242	274.420	1349.641	1420.138	215.425	1499.216	1238.362	206.145	1568.781	1066.614	401.090	1516.036	1012.262	56.422	1409.528	1027.858	308.320	1320.257	590.485	117.859	1407.457	574.283	373.830	1390.404	477.070	237.337	1354.056	462.255	58.115	1522.413	486.237	215.324	1504.579	464.597	322.159	1332.944	371.632	118.234	1475.363	378.922	351.386	1480.281	43.905	112.638	1671.820	43.564	394.570	1416.731	80.193	50.598	1619.391	60.921	309.374	1253.324	34.132	84.788	1433.297	35.339	380.681	1260.688	37.575	43.826	1451.226	29.086	496.376	1575.408	795.415	391.916	875.321	905.363	451.522	1550.110	839.739	385.339	929.196	903.181	492.195	1642.472	842.041	297.021	942.435	850.685	468.592	1568.147	1239.476	134.440	1127.046	1137.385	419.528	1558.506	1068.616	280.288	1113.426	1028.194	529.063	1600.131	1057.232	199.428	1025.876	1061.903
2538	25.37000	01:26:53:21	488.107	1036.553	1435.602	501.889	1214.566	1464.120	316.505	1107.707	1477.781	368.668	1232.762	1191.570	374.652	1385.007	955.349	137.183	1321.907	977.511	500.721	1335.721	1343.120	240.565	1157.851	1337.126	274.769	1349.836	1420.095	215.395	1499.312	1238.369	205.956	1568.832	1066.569	400.965	1516.380	1012.140	56.488	1409.335	1027.927	308.419	1320.040	590.570	117.749	1407.446	574.283	373.814	1390.471	477.064	237.361	1354.024	462.244	58.037	1522.417	486.226	215.249	1504.560	464.630	322.190	1332.972	371.635	118.183	1475.356	378.908	351.410	1480.283	43.890	112.622	1671.835	43.558	394.587	1416.737	80.169	50.575	1619.393	60.896	309.387	1253.342	34.140	84.762	1433.303	35.366	380.685	1260.684	37.568	43.825	1451.227	29.083	495.613	1577.192	795.415	393.625	875.071	905.238	450.862	1551.656	839.693	386.829	928.936	903.066	491.392	1644.107	842.210	298.606	942.094	850.678	468.281	1568.935	1239.504	135.596	1126.545	1137.359	419.189	1559.362	1068.689	281.671	1113.035	1028.336	528.601	1601.298	1057.286	200.968	1025.330	1062.081
2539	25.38000	01:26:53:21	489.021	1037.183	1435.540	502.578	1215.236	1464.012	317.331	1108.144	1477.812	369.261	1233.190	1191.509	374.735	1385.307	955.305	137.401	1321.903	977.622	501.157	1336.556	1343.113	241.496	1157.911	1337.029	275.103	1350.046	1420.047	215.370	1499.426	1238.365	205.761	1568.904	1066.562	400.814	1516.743	1012.046	56.551	1409.161	1028.004	308.464	1320.141	590.574	117.732	1407.417	574.288	373.795	1390.610	477.082	237.361	1354.057	462.253	57.950	1522.387	486.230	215.214	1504.542	464.638	322.233	1333.024	371.658	118.134	1475.335	378.900	351.447	1480.280	43.903	112.589	1671.844	43.531	394.647	1416.738	80.168	50.565	1619.396	60.890	309.409	1253.353	34.152	84.748	1433.311	35.368	380.701	1260.702	37.581	43.830	1451.243	29.074	494.908	1578.871	795.418	395.254	874.832	905.091	450.282	1553.148	839.689	388.471	928.709	902.984	490.643	1645.677	842.392	300.040	941.731	850.691	468.030	1569.678	1239.561	136.725	1126.023	1137.329	418.864	1560.193	1068.778	282.941	1112.668	1028.363	528.167	1602.436	1057.322	202.500	1024.800	1062.278
2540	25.39000	01:26:53:22	489.884	1037.812	1435.473	503.185	1215.864	1463.845	318.133	1108.547	1477.796	369.866	1233.619	1191.455	374.820	1385.617	955.266	137.592	1321.891	977.707	501.558	1337.311	1343.085	242.349	1157.988	1336.984	275.444	1350.239	1419.986	215.348	1499.539	1238.375	205.532	1568.985	1066.551	400.662	1517.081	1011.951	56.581	1408.985	1028.093	308.471	1320.226	590.568	117.722	1407.381	574.285	373.745	1390.748	477.075	237.388	1354.077	462.238	57.901	1522.344	486.202	215.171	1504.523	464.647	322.272	1333.096	371.668	118.115	1475.321	378.907	351.472	1480.288	43.880	112.587	1671.852	43.530	394.686	1416.749	80.152	50.565	1619.409	60.899	309.428	1253.369	34.175	84.760	1433.322	35.365	380.714	1260.696	37.580	43.832	1451.236	29.086	494.246	1580.460	795.348	396.767	874.561	904.875	449.762	1554.528	839.687	389.931	928.409	902.899	489.953	1647.139	842.589	301.439	941.386	850.759	467.800	1570.428	1239.632	137.772	1125.503	1137.321	418.558	1560.976	1068.837	284.170	1112.332	1028.430	527.773	1603.493	1057.336	203.892	1024.312	1062.489
2541	25.40000	01:26:53:22	490.705	1038.406	1435.403	503.796	1216.488	1463.756	318.929	1108.915	1477.808	370.447	1234.020	1191.412	374.896	1385.952	955.203	137.804	1321.894	977.805	501.914	1338.033	1343.022	243.203	1158.068	1336.883	275.758	1350.410	1419.907	215.343	1499.633	1238.383	205.348	1569.074	1066.571	400.527	1517.454	1011.880	56.667	1408.820	1028.162	308.460	1319.953	590.308	117.456	1407.380	574.117	373.700	1390.891	477.082	236.822	1353.674	462.011	57.880	1522.276	486.209	215.154	1504.524	464.645	322.309	1333.191	371.724	118.100	1475.293	378.868	351.488	1480.300	43.878	112.598	1671.865	43.512	394.695	1416.753	80.130	50.575	1619.409	60.873	309.443	1253.384	34.178	84.761	1433.317	35.359	380.738	1260.717	37.594	43.816	1451.233	29.079	493.639	1581.962	795.322	398.274	874.271	904.697	449.252	1555.852	839.684	391.357	928.176	902.795	489.342	1648.473	842.761	302.761	941.016	850.774	467.583	1571.175	1239.694	138.825	1124.963	1137.365	418.312	1561.723	1068.899	285.403	1111.971	1028.545	527.427	1604.454	1057.419	205.352	1023.813	1062.737
2542	25.41000	01:26:53:22	491.536	1038.966	1435.347	504.388	1217.068	1463.624	319.668	1109.269	1477.789	371.015	1234.424	1191.317	375.013	1386.303	955.194	137.520	1321.844	977.868	502.349	1338.761	1342.987	244.034	1158.162	1336.802	276.070	1350.594	1419.843	215.471	1499.700	1238.469	205.166	1569.135	1066.576	400.418	1517.819	1011.822	56.749	1408.662	1028.216	308.437	1320.086	590.304	117.543	1407.297	574.134	373.671	1391.008	477.092	236.788	1353.754	462.006	57.882	1522.226	486.194	215.150	1504.572	464.676	322.314	1333.269	371.768	118.122	1475.277	378.861	351.520	1480.294	43.828	112.577	1671.846	43.477	394.742	1416.780	80.129	50.579	1619.418	60.872	309.451	1253.406	34.203	84.769	1433.340	35.371	380.743	1260.730	37.594	43.845	1451.255	29.091	493.122	1583.367	795.335	399.559	874.004	904.463	448.796	1557.079	839.688	392.600	927.886	902.747	488.778	1649.759	842.884	303.999	940.722	850.790	467.406	1571.840	1239.753	139.857	1124.424	1137.394	418.088	1562.460	1068.955	286.561	1111.659	1028.648	527.093	1605.405	1057.462	206.720	1023.363	1062.964
