NO_OF_FRAMES	301
NO_OF_CAMERAS	13
NO_OF_MARKERS	62
FREQUENCY	100.0
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2017-12-04, 15:49:24.603	22842.40590943
DATA_INCLUDED	3D
MARKER_NAMES	ARIEL	LFHD	RFHD	C7	T5	T10	BWT	FWT	CLAV	STRN	LBSH	LSHO	LFUPA	LBUPA	LIEL	LELB	LOWR	LIWR	RSHO	RBSH	RFUPA	RBUPA	RFSH	RIEL	RELB	RFRM	ROWR	RIWR	LFWT	RFWT	LBWT	RBWT	LFTHI	LBTHI	LKNE	LKNI	LSHN	LANK	LHEL	LMT1	LMT5	RFTHI	RBTHI	RKNE	RKNI	RSHN	RANK	RHEL	RMT1	RMT5	RTHMB	RINDX	RPNKY	LTHMB	LINDX	LPNKY	LFRM	LFSH	RBHD	LBHD	RPLM	LPLM
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Mixed	Mixed	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Mixed	Mixed	Measured	Measured	Measured	Measured	Mixed	Mixed	Measured	Mixed	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Mixed	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured
Frame	Time	SMPTE	ARIEL X	ARIEL Y	ARIEL Z	LFHD X	LFHD Y	LFHD Z	RFHD X	RFHD Y	RFHD Z	C7 X	C7 Y	C7 Z	T5 X	T5 Y	T5 Z	T10 X	T10 Y	T10 Z	BWT X	BWT Y	BWT Z	FWT X	FWT Y	FWT Z	CLAV X	CLAV Y	CLAV Z	STRN X	STRN Y	STRN Z	LBSH X	LBSH Y	LBSH Z	LSHO X	LSHO Y	LSHO Z	LFUPA X	LFUPA Y	LFUPA Z	LBUPA X	LBUPA Y	LBUPA Z	LIEL X	LIEL Y	LIEL Z	LELB X	LELB Y	LELB Z	LOWR X	LOWR Y	LOWR Z	LIWR X	LIWR Y	LIWR Z	RSHO X	RSHO Y	RSHO Z	RBSH X	RBSH Y	RBSH Z	RFUPA X	RFUPA Y	RFUPA Z	RBUPA X	RBUPA Y	RBUPA Z	RFSH X	RFSH Y	RFSH Z	RIEL X	RIEL Y	RIEL Z	RELB X	RELB Y	RELB Z	RFRM X	RFRM Y	RFRM Z	ROWR X	ROWR Y	ROWR Z	RIWR X	RIWR Y	RIWR Z	LFWT X	LFWT Y	LFWT Z	RFWT X	RFWT Y	RFWT Z	LBWT X	LBWT Y	LBWT Z	RBWT X	RBWT Y	RBWT Z	LFTHI X	LFTHI Y	LFTHI Z	LBTHI X	LBTHI Y	LBTHI Z	LKNE X	LKNE Y	LKNE Z	LKNI X	LKNI Y	LKNI Z	LSHN X	LSHN Y	LSHN Z	LANK X	LANK Y	LANK Z	LHEL X	LHEL Y	LHEL Z	LMT1 X	LMT1 Y	LMT1 Z	LMT5 X	LMT5 Y	LMT5 Z	RFTHI X	RFTHI Y	RFTHI Z	RBTHI X	RBTHI Y	RBTHI Z	RKNE X	RKNE Y	RKNE Z	RKNI X	RKNI Y	RKNI Z	RSHN X	RSHN Y	RSHN Z	RANK X	RANK Y	RANK Z	RHEL X	RHEL Y	RHEL Z	RMT1 X	RMT1 Y	RMT1 Z	RMT5 X	RMT5 Y	RMT5 Z	RTHMB X	RTHMB Y	RTHMB Z	RINDX X	RINDX Y	RINDX Z	RPNKY X	RPNKY Y	RPNKY Z	LTHMB X	LTHMB Y	LTHMB Z	LINDX X	LINDX Y	LINDX Z	LPNKY X	LPNKY Y	LPNKY Z	LFRM X	LFRM Y	LFRM Z	LFSH X	LFSH Y	LFSH Z	RBHD X	RBHD Y	RBHD Z	LBHD X	LBHD Y	LBHD Z	RPLM X	RPLM Y	RPLM Z	LPLM X	LPLM Y	LPLM Z	
611	6.10000	02:05:56:17	-435.139	1703.470	231.023	-494.230	1646.876	122.018	-353.450	1641.682	140.952	-479.189	1403.961	303.371	-479.353	1228.130	313.164	-464.522	1112.090	289.600	-459.039	1027.528	292.337	-457.707	948.301	55.076	-427.150	1150.883	53.885	-427.946	1283.551	86.764	-565.611	1292.756	308.020	-641.458	1389.018	160.176	-646.851	1208.392	140.440	-654.762	1226.316	252.996	-610.163	1047.539	230.863	-696.530	1045.848	193.399	-700.730	824.123	192.358	-628.375	838.968	140.583	-312.468	1425.393	262.186	-405.363	1292.755	339.590	-253.221	1302.882	265.687	-327.964	1280.172	361.007	-361.136	1347.059	144.004	-333.811	1082.478	322.981	-257.261	1094.186	343.490	-224.410	1066.163	273.975	-205.366	858.719	319.789	-218.192	857.247	230.771	-593.805	970.153	122.790	-335.168	973.298	93.365	-590.922	991.628	267.795	-336.808	1035.490	256.412	-610.452	812.157	126.729	-614.914	841.938	281.631	-583.818	452.736	206.071	-476.564	454.411	217.445	-572.185	313.040	217.021	-584.569	80.949	256.250	-542.955	74.606	309.162	-518.285	25.631	136.509	-578.104	12.849	146.456	-305.414	743.296	114.074	-282.867	865.597	271.259	-322.659	458.075	189.848	-422.549	461.375	205.545	-349.680	319.290	205.929	-329.786	74.550	257.330	-369.732	74.951	313.632	-397.045	25.910	133.155	-335.293	11.341	149.365	-214.081	755.200	196.789	-199.708	709.787	229.203	-224.009	711.120	293.633	-610.664	712.611	127.980	-655.827	674.041	133.807	-690.863	686.349	186.185	-688.564	996.951	131.833	-513.161	1339.503	102.045	-373.161	1572.186	267.480	-507.070	1575.636	256.173	-213.619	760.553	312.813	-706.404	743.518	184.253
612	6.11000	02:05:56:17	-435.156	1703.496	231.174	-494.261	1646.926	122.183	-353.429	1641.625	141.128	-479.449	1404.108	303.429	-479.504	1228.402	313.190	-464.524	1112.224	289.727	-459.024	1027.487	292.417	-457.634	948.381	55.152	-426.948	1150.935	54.008	-427.707	1283.641	86.866	-565.806	1292.795	307.970	-641.563	1388.967	160.279	-646.817	1208.343	140.306	-654.829	1226.249	252.872	-610.168	1047.502	230.803	-696.482	1045.778	193.234	-700.596	824.061	192.152	-628.179	838.936	140.469	-312.959	1426.125	262.357	-405.694	1293.172	339.693	-253.405	1303.574	266.201	-328.493	1280.989	361.256	-361.122	1347.305	144.225	-334.156	1083.226	323.457	-257.648	1094.946	344.030	-224.658	1066.762	274.508	-205.715	859.248	320.224	-218.562	858.022	231.140	-593.988	970.185	122.634	-335.041	973.309	93.400	-590.901	991.645	267.851	-336.796	1035.507	256.517	-610.475	812.181	126.807	-614.837	841.945	281.692	-583.841	452.802	206.086	-476.564	454.416	217.453	-572.177	313.043	217.056	-584.550	80.949	256.260	-542.952	74.615	309.163	-518.292	25.634	136.505	-578.137	12.903	146.433	-305.464	743.314	114.023	-282.822	865.592	271.234	-322.692	458.050	189.786	-422.524	461.369	205.536	-349.693	319.324	205.869	-329.786	74.547	257.296	-369.702	74.940	313.625	-397.075	25.924	133.163	-335.309	11.345	149.371	-214.257	755.879	197.149	-199.943	710.608	229.515	-224.266	711.867	293.950	-610.340	712.643	127.865	-655.564	674.025	133.601	-690.652	686.281	185.976	-688.429	996.892	131.681	-513.089	1339.550	102.042	-373.238	1572.168	267.653	-507.120	1575.679	256.358	-213.911	761.371	313.112	-706.228	743.458	183.998
613	6.12000	02:05:56:17	-435.153	1703.501	231.344	-494.277	1646.953	122.338	-353.437	1641.591	141.298	-479.592	1404.064	303.266	-479.620	1228.585	313.208	-464.544	1112.378	289.816	-458.976	1027.484	292.459	-457.637	948.481	55.170	-426.749	1150.992	54.132	-427.606	1283.745	86.978	-565.987	1292.823	307.924	-641.591	1388.869	160.110	-646.749	1208.266	140.180	-654.875	1226.191	252.729	-610.177	1047.453	230.737	-696.438	1045.709	193.048	-700.516	823.974	191.923	-627.945	838.866	140.376	-313.336	1426.807	262.546	-406.000	1293.561	339.791	-253.769	1304.377	266.595	-328.899	1281.695	361.587	-361.102	1347.556	144.451	-334.524	1083.959	323.961	-258.060	1095.698	344.524	-225.029	1067.562	274.991	-206.073	859.971	320.508	-218.820	858.800	231.483	-593.927	970.240	122.736	-335.078	973.377	93.374	-590.874	991.666	267.924	-336.789	1035.484	256.573	-610.467	812.183	126.896	-614.765	841.947	281.735	-583.795	452.818	206.149	-476.511	454.379	217.472	-572.169	313.045	217.070	-584.545	80.959	256.279	-542.947	74.622	309.164	-518.280	25.635	136.509	-578.135	12.856	146.438	-305.447	743.309	113.974	-282.773	865.600	271.265	-322.714	458.073	189.711	-422.523	461.368	205.537	-349.732	319.287	205.840	-329.791	74.566	257.304	-369.710	74.933	313.601	-397.083	25.933	133.161	-335.311	11.327	149.374	-214.664	756.660	197.413	-200.243	711.434	229.772	-224.543	712.670	294.231	-610.103	712.617	127.723	-655.283	674.002	133.404	-690.471	686.208	185.762	-688.286	996.852	131.484	-513.023	1339.602	102.031	-373.300	1572.158	267.829	-507.170	1575.722	256.539	-214.294	762.084	313.371	-706.050	743.372	183.735
614	6.13000	02:05:56:17	-435.148	1703.509	231.511	-494.283	1646.997	122.508	-353.477	1641.565	141.475	-479.915	1404.249	303.296	-479.716	1228.752	313.220	-464.544	1112.528	289.892	-458.940	1027.452	292.491	-457.572	948.566	55.223	-426.531	1151.049	54.292	-427.484	1283.841	87.089	-566.170	1292.844	307.841	-641.610	1388.769	159.906	-646.530	1208.085	140.019	-654.918	1226.089	252.583	-610.205	1047.393	230.698	-696.404	1045.611	192.857	-700.422	823.899	191.689	-627.813	838.810	140.296	-313.695	1427.426	262.694	-406.263	1293.953	339.899	-254.027	1305.171	267.096	-329.444	1282.552	361.906	-361.105	1347.829	144.668	-334.859	1084.677	324.470	-258.355	1096.533	345.058	-225.295	1068.380	275.541	-206.398	860.682	320.820	-219.133	859.767	231.803	-593.721	970.346	122.930	-335.021	973.435	93.389	-590.847	991.639	268.003	-336.768	1035.457	256.680	-610.502	812.213	126.947	-614.697	841.955	281.806	-583.805	452.823	206.187	-476.495	454.410	217.477	-572.168	313.029	217.109	-584.545	80.940	256.285	-542.924	74.620	309.181	-518.289	25.648	136.501	-578.137	12.847	146.452	-305.656	743.295	114.014	-282.709	865.641	271.253	-322.692	458.078	189.676	-422.560	461.394	205.476	-349.728	319.304	205.810	-329.826	74.538	257.264	-369.683	74.930	313.605	-397.071	25.906	133.159	-335.312	11.335	149.371	-215.098	757.605	197.658	-200.624	712.241	229.892	-224.866	713.457	294.400	-609.844	712.574	127.639	-654.976	673.950	133.206	-690.268	686.131	185.534	-688.149	996.799	131.319	-512.904	1339.681	102.032	-373.353	1572.131	268.068	-507.215	1575.739	256.716	-214.349	762.773	313.609	-705.900	743.297	183.462
615	6.14000	02:05:56:18	-435.131	1703.508	231.687	-494.322	1647.006	122.662	-353.483	1641.542	141.666	-480.230	1404.476	303.320	-479.789	1228.914	313.221	-464.516	1112.703	289.974	-458.891	1027.430	292.546	-457.572	948.661	55.268	-426.315	1151.135	54.479	-427.379	1283.941	87.215	-566.373	1292.874	307.787	-641.490	1388.537	159.613	-646.574	1208.121	140.008	-654.957	1226.042	252.449	-610.236	1047.329	230.684	-696.340	1045.536	192.676	-700.340	823.849	191.474	-627.623	838.800	140.253	-314.077	1428.073	262.851	-406.484	1294.341	339.997	-254.270	1305.819	267.536	-329.976	1283.360	362.190	-361.126	1348.144	144.889	-335.146	1085.444	325.026	-258.648	1097.260	345.549	-225.695	1069.162	275.962	-206.666	861.472	321.084	-219.420	860.409	232.063	-593.827	970.355	122.883	-335.005	973.446	93.373	-590.837	991.648	268.075	-336.764	1035.445	256.718	-610.560	812.270	127.015	-614.598	841.933	281.896	-583.785	452.755	206.246	-476.531	454.399	217.449	-572.140	313.025	217.138	-584.513	80.938	256.308	-542.872	74.595	309.158	-518.314	25.624	136.492	-578.116	12.852	146.452	-305.640	743.278	113.965	-282.683	865.639	271.184	-322.747	458.062	189.619	-422.598	461.384	205.403	-349.744	319.284	205.782	-329.804	74.539	257.282	-369.688	74.937	313.610	-397.082	25.893	133.162	-335.307	11.344	149.377	-215.486	758.494	197.860	-200.879	713.198	230.100	-225.105	714.240	294.559	-609.576	712.516	127.614	-654.745	673.897	133.059	-690.131	686.048	185.289	-687.951	996.738	131.148	-512.834	1339.714	102.007	-373.424	1572.103	268.218	-507.244	1575.778	256.861	-214.664	763.625	313.822	-705.790	743.224	183.234
616	6.15000	02:05:56:18	-435.172	1703.524	231.839	-494.319	1647.037	122.807	-353.513	1641.545	141.904	-480.533	1404.692	303.362	-479.851	1229.084	313.257	-464.519	1112.898	290.083	-458.863	1027.421	292.599	-457.551	948.733	55.303	-426.067	1151.190	54.649	-427.218	1284.011	87.335	-566.558	1292.901	307.729	-641.494	1388.421	159.394	-646.420	1208.012	139.899	-654.994	1225.999	252.283	-610.254	1047.247	230.629	-696.290	1045.439	192.486	-700.250	823.760	191.279	-627.432	838.699	140.234	-314.498	1428.844	263.016	-406.672	1294.735	340.094	-254.554	1306.585	267.979	-330.411	1284.062	362.433	-361.210	1348.412	145.092	-335.422	1086.263	325.577	-258.926	1098.107	346.095	-225.975	1069.950	276.522	-206.834	862.182	321.411	-219.583	861.450	232.311	-593.815	970.336	122.959	-334.961	973.478	93.368	-590.848	991.652	268.161	-336.733	1035.415	256.775	-610.540	812.249	127.169	-614.505	841.922	281.997	-583.794	452.821	206.306	-476.488	454.424	217.489	-572.143	313.027	217.191	-584.505	80.940	256.327	-542.891	74.616	309.190	-518.310	25.645	136.491	-578.115	12.842	146.441	-305.690	743.264	113.896	-282.637	865.641	271.151	-322.728	458.031	189.599	-422.567	461.355	205.460	-349.727	319.264	205.768	-329.809	74.554	257.248	-369.681	74.946	313.591	-397.095	25.904	133.150	-335.326	11.354	149.367	-215.763	759.297	198.040	-201.185	714.066	230.260	-225.356	715.097	294.722	-609.317	712.452	127.586	-654.546	673.795	132.990	-690.038	685.949	185.122	-687.754	996.621	130.925	-512.785	1339.747	101.997	-373.508	1572.100	268.400	-507.347	1575.785	257.003	-214.912	764.486	314.008	-705.671	743.136	183.049
617	6.16000	02:05:56:18	-435.176	1703.514	232.002	-494.332	1647.049	122.950	-353.575	1641.542	142.007	-480.834	1404.884	303.358	-479.962	1229.310	313.300	-464.469	1113.023	290.211	-458.815	1027.380	292.657	-457.538	948.794	55.339	-425.690	1151.267	54.715	-427.054	1284.084	87.475	-566.716	1292.928	307.668	-641.503	1388.275	159.170	-646.303	1207.896	139.761	-655.043	1225.916	252.100	-610.233	1047.179	230.600	-696.242	1045.353	192.292	-700.163	823.674	191.125	-627.270	838.606	140.215	-314.841	1429.609	263.138	-406.946	1295.202	340.219	-254.883	1307.478	268.354	-330.933	1284.966	362.691	-361.289	1348.633	145.321	-335.627	1087.040	326.096	-259.195	1099.003	346.692	-226.280	1070.835	277.052	-207.025	862.934	321.641	-219.983	862.472	232.530	-593.755	970.357	123.059	-334.925	973.488	93.365	-590.789	991.650	268.207	-336.690	1035.397	256.810	-610.611	812.268	127.220	-614.438	841.916	282.084	-583.798	452.819	206.346	-476.450	454.403	217.569	-572.132	313.036	217.227	-584.505	80.943	256.346	-542.872	74.597	309.174	-518.348	25.670	136.481	-578.121	12.849	146.448	-305.743	743.227	113.842	-282.581	865.661	271.070	-322.737	458.033	189.542	-422.562	461.376	205.443	-349.718	319.285	205.749	-329.812	74.531	257.262	-369.681	74.945	313.584	-397.079	25.910	133.170	-335.331	11.335	149.363	-216.288	760.375	198.124	-201.649	714.848	230.302	-225.659	716.022	294.841	-609.146	712.375	127.547	-654.369	673.700	132.912	-689.962	685.868	184.985	-687.523	996.476	130.773	-512.718	1339.771	101.969	-373.592	1572.115	268.615	-507.424	1575.828	257.146	-215.124	765.353	314.143	-705.568	743.039	182.890
618	6.17000	02:05:56:18	-435.219	1703.533	232.158	-494.315	1647.070	123.062	-353.570	1641.500	142.229	-481.212	1405.152	303.359	-480.050	1229.517	313.340	-464.471	1113.161	290.393	-458.766	1027.383	292.718	-457.482	948.867	55.361	-425.454	1151.329	54.880	-426.902	1284.186	87.608	-566.895	1292.988	307.630	-641.504	1388.142	158.947	-646.063	1207.743	139.568	-655.059	1225.803	251.931	-610.242	1047.070	230.558	-696.172	1045.251	192.070	-700.094	823.589	191.011	-627.204	838.526	140.147	-315.238	1430.322	263.242	-407.355	1295.783	340.368	-255.116	1308.239	268.688	-331.362	1285.799	362.967	-361.341	1348.905	145.584	-335.829	1087.784	326.723	-259.383	1099.796	347.256	-226.492	1071.717	277.584	-207.311	863.823	321.811	-220.224	863.282	232.756	-593.771	970.421	123.076	-334.882	973.520	93.373	-590.762	991.678	268.280	-336.666	1035.378	256.869	-610.562	812.241	127.360	-614.345	841.887	282.157	-583.783	452.772	206.403	-476.479	454.374	217.551	-572.147	313.020	217.261	-584.488	80.939	256.355	-542.837	74.559	309.200	-518.319	25.640	136.497	-578.134	12.863	146.450	-305.770	743.242	113.773	-282.574	865.659	270.925	-322.730	458.034	189.517	-422.542	461.393	205.460	-349.723	319.279	205.703	-329.786	74.538	257.245	-369.670	74.936	313.583	-397.160	26.083	133.101	-335.341	11.344	149.367	-216.616	761.330	198.229	-202.026	715.833	230.342	-226.020	716.955	294.837	-608.990	712.254	127.614	-654.250	673.599	132.894	-689.910	685.765	184.923	-687.348	996.365	130.582	-512.647	1339.780	101.976	-373.719	1572.093	268.810	-507.538	1575.878	257.273	-215.300	766.076	314.249	-705.514	742.950	182.800
619	6.18000	02:05:56:19	-435.259	1703.513	232.303	-494.305	1647.094	123.171	-353.599	1641.445	142.435	-481.600	1405.469	303.367	-480.175	1229.748	313.406	-464.444	1113.334	290.579	-458.758	1027.353	292.754	-457.449	948.921	55.380	-425.208	1151.384	55.029	-426.745	1284.266	87.764	-567.125	1293.058	307.579	-641.648	1388.115	158.822	-645.922	1207.635	139.390	-655.111	1225.728	251.749	-610.226	1046.980	230.471	-696.107	1045.149	191.861	-700.043	823.491	190.908	-627.061	838.424	140.180	-315.628	1431.028	263.387	-407.654	1296.286	340.490	-255.347	1308.916	269.098	-331.764	1286.692	363.314	-361.386	1349.173	145.808	-336.100	1088.605	327.356	-259.580	1100.617	347.843	-226.616	1072.548	278.209	-207.333	864.674	321.991	-220.445	864.269	232.965	-593.676	970.449	123.149	-334.840	973.518	93.371	-590.735	991.680	268.357	-336.662	1035.351	256.911	-610.570	812.262	127.404	-614.317	841.896	282.231	-583.784	452.827	206.445	-476.452	454.396	217.592	-572.121	313.034	217.297	-584.475	80.955	256.363	-542.796	74.558	309.194	-518.313	25.659	136.495	-578.121	12.870	146.455	-305.797	743.222	113.732	-282.497	865.578	270.843	-322.756	458.022	189.497	-422.552	461.363	205.464	-349.710	319.279	205.742	-329.771	74.521	257.262	-369.663	74.937	313.593	-397.097	25.905	133.168	-335.331	11.344	149.367	-216.885	762.098	198.281	-202.356	716.815	230.356	-226.204	717.586	294.870	-608.910	712.153	127.657	-654.174	673.482	132.890	-689.871	685.666	184.912	-687.150	996.197	130.430	-512.580	1339.767	101.966	-373.830	1572.085	269.003	-507.689	1575.915	257.373	-215.463	767.003	314.317	-705.465	742.852	182.710
620	6.19000	02:05:56:19	-435.322	1703.499	232.459	-494.310	1647.118	123.270	-353.611	1641.418	142.623	-481.976	1405.752	303.384	-480.301	1229.983	313.486	-464.447	1113.485	290.779	-458.713	1027.338	292.827	-457.395	948.986	55.431	-424.965	1151.444	55.206	-426.839	1284.028	87.968	-567.299	1293.101	307.502	-641.588	1387.943	158.591	-645.754	1207.456	139.251	-654.998	1225.613	251.338	-610.213	1046.853	230.428	-696.049	1045.046	191.709	-700.026	823.378	190.846	-627.003	838.324	140.153	-316.060	1431.758	263.567	-407.113	1296.418	340.426	-255.616	1309.792	269.509	-332.139	1287.474	363.631	-361.425	1349.422	146.094	-336.309	1089.440	327.953	-259.778	1101.492	348.421	-226.937	1073.398	278.730	-207.347	865.383	322.258	-220.634	865.286	233.122	-593.652	970.461	123.208	-334.816	973.549	93.395	-590.723	991.675	268.413	-336.608	1035.296	256.930	-610.570	812.306	127.488	-614.291	841.883	282.302	-583.805	452.784	206.479	-476.477	454.401	217.582	-572.123	313.008	217.321	-584.484	80.945	256.380	-542.762	74.531	309.195	-518.308	25.636	136.497	-578.142	12.871	146.454	-305.843	743.211	113.684	-282.483	865.573	270.707	-322.753	458.003	189.504	-422.584	461.375	205.458	-349.742	319.270	205.722	-329.765	74.512	257.244	-369.654	74.936	313.586	-397.099	25.905	133.177	-335.329	11.354	149.371	-217.371	763.276	198.263	-202.707	717.755	230.327	-226.432	718.644	294.873	-608.837	711.960	127.728	-654.090	673.353	132.970	-689.879	685.584	184.915	-687.014	996.044	130.301	-512.501	1339.780	101.973	-373.999	1572.062	269.180	-507.844	1575.946	257.461	-215.624	767.935	314.325	-705.447	742.760	182.680
621	6.20000	02:05:56:19	-435.428	1703.496	232.578	-494.318	1647.112	123.328	-353.622	1641.416	142.876	-482.307	1405.971	303.404	-480.435	1230.205	313.555	-464.445	1113.649	290.916	-458.713	1027.328	292.888	-457.361	949.062	55.468	-424.704	1151.480	55.398	-426.688	1284.064	88.155	-567.491	1293.161	307.445	-641.548	1387.753	158.406	-645.623	1207.322	139.114	-654.974	1225.486	251.186	-610.191	1046.757	230.380	-695.998	1044.953	191.570	-700.017	823.298	190.819	-626.944	838.175	140.185	-316.487	1432.500	263.741	-407.266	1296.868	340.538	-255.939	1310.708	269.902	-332.590	1288.275	363.962	-361.467	1349.688	146.394	-336.431	1090.245	328.503	-259.966	1102.280	348.933	-227.096	1074.379	279.359	-207.578	866.343	322.395	-220.807	866.243	233.288	-593.556	970.507	123.282	-334.734	973.585	93.426	-590.714	991.676	268.461	-336.599	1035.291	257.022	-610.578	812.342	127.525	-614.240	841.887	282.355	-583.793	452.778	206.515	-476.456	454.395	217.678	-572.123	313.035	217.347	-584.480	80.928	256.373	-542.798	74.540	309.210	-518.329	25.648	136.502	-578.123	12.848	146.458	-305.863	743.227	113.692	-282.484	865.562	270.616	-322.723	458.014	189.484	-422.559	461.367	205.496	-349.731	319.257	205.700	-329.787	74.538	257.243	-369.624	74.917	313.585	-397.116	25.898	133.181	-335.332	11.359	149.360	-217.596	764.315	198.284	-203.037	718.759	230.207	-226.686	719.628	294.759	-608.784	711.847	127.859	-654.029	673.202	133.077	-689.909	685.487	184.967	-686.930	995.926	130.184	-512.463	1339.787	101.978	-374.166	1572.059	269.360	-508.020	1575.938	257.519	-215.596	768.718	314.289	-705.446	742.670	182.662
622	6.21000	02:05:56:19	-435.571	1703.484	232.724	-494.199	1646.948	123.415	-353.685	1641.388	143.051	-482.624	1406.251	303.441	-480.607	1230.444	313.637	-464.458	1113.817	291.068	-458.690	1027.298	292.953	-457.258	949.141	55.542	-424.419	1151.521	55.618	-426.475	1284.127	88.359	-567.696	1293.213	307.408	-641.487	1387.598	158.208	-645.504	1207.187	139.000	-655.034	1225.416	251.034	-610.191	1046.657	230.332	-695.960	1044.864	191.441	-699.999	823.229	190.790	-626.912	838.095	140.193	-316.884	1433.192	263.914	-407.563	1297.431	340.699	-256.129	1311.470	270.462	-333.041	1289.146	364.299	-361.491	1349.866	146.687	-336.554	1091.043	329.026	-260.107	1103.190	349.416	-227.254	1075.209	279.782	-207.643	867.174	322.521	-221.004	867.192	233.422	-593.359	970.668	123.435	-334.644	973.624	93.493	-590.719	991.694	268.555	-336.557	1035.260	257.099	-610.566	812.314	127.591	-614.225	841.863	282.423	-583.820	452.793	206.527	-476.435	454.377	217.704	-572.133	313.036	217.366	-584.502	80.946	256.393	-542.832	74.556	309.218	-518.323	25.657	136.510	-578.131	12.859	146.458	-305.888	743.214	113.686	-282.540	865.640	270.551	-322.744	457.998	189.495	-422.521	461.364	205.578	-349.711	319.256	205.738	-329.790	74.499	257.223	-369.627	74.933	313.604	-397.119	25.908	133.184	-335.331	11.363	149.357	-217.721	765.289	198.225	-203.263	719.797	230.089	-226.834	720.584	294.581	-608.716	711.732	128.004	-653.996	673.048	133.227	-689.946	685.406	185.037	-686.825	995.804	130.078	-512.404	1339.822	101.980	-374.336	1572.056	269.545	-508.150	1575.925	257.598	-215.673	769.623	314.249	-705.455	742.591	182.684
623	6.22000	02:05:56:20	-435.727	1703.463	232.838	-494.364	1647.028	123.449	-353.734	1641.403	143.282	-482.953	1406.498	303.497	-480.723	1230.696	313.727	-464.462	1113.979	291.206	-458.685	1027.261	293.016	-457.199	949.239	55.607	-424.180	1151.579	55.804	-426.335	1284.207	88.571	-567.900	1293.290	307.363	-641.449	1387.472	158.009	-645.336	1207.055	138.885	-655.020	1225.330	250.907	-610.179	1046.568	230.302	-695.916	1044.793	191.318	-700.003	823.158	190.752	-626.852	838.008	140.252	-317.238	1434.054	264.130	-407.880	1297.971	340.874	-256.298	1312.230	270.920	-333.388	1290.001	364.619	-361.608	1350.162	147.062	-336.665	1091.900	329.606	-260.244	1104.110	349.910	-227.448	1076.226	280.159	-207.697	868.072	322.588	-221.143	868.441	233.488	-593.317	970.650	123.482	-334.534	973.619	93.591	-590.720	991.681	268.571	-336.634	1035.149	257.227	-610.513	812.309	127.669	-614.230	841.869	282.474	-583.767	452.843	206.571	-476.444	454.389	217.756	-572.153	313.067	217.379	-584.501	80.949	256.369	-542.842	74.552	309.219	-518.351	25.674	136.512	-578.141	12.860	146.463	-305.873	743.240	113.699	-282.520	865.601	270.507	-322.731	458.024	189.486	-422.529	461.354	205.577	-349.689	319.237	205.746	-329.785	74.513	257.226	-369.640	74.927	313.600	-397.188	26.081	133.124	-335.338	11.370	149.360	-218.063	766.490	198.097	-203.436	720.858	229.924	-226.867	721.369	294.385	-608.694	711.613	128.144	-653.954	672.926	133.369	-689.977	685.338	185.123	-686.738	995.701	130.021	-512.270	1339.815	102.013	-374.486	1572.055	269.792	-508.311	1575.896	257.635	-215.785	770.593	314.200	-705.462	742.523	182.726
624	6.23000	02:05:56:20	-435.912	1703.440	232.937	-494.261	1646.823	123.530	-353.780	1641.410	143.472	-483.290	1406.741	303.523	-480.856	1230.918	313.826	-464.498	1114.157	291.346	-458.676	1027.243	293.090	-457.122	949.329	55.692	-423.890	1151.668	56.007	-426.206	1284.274	88.793	-568.137	1293.339	307.313	-641.369	1387.315	157.796	-645.245	1206.967	138.773	-655.003	1225.274	250.772	-610.208	1046.520	230.305	-695.899	1044.735	191.215	-699.996	823.123	190.760	-626.849	837.937	140.259	-317.703	1434.920	264.318	-407.975	1298.458	341.009	-256.656	1313.388	271.311	-333.792	1290.984	364.895	-361.651	1350.330	147.389	-336.754	1092.752	330.185	-260.336	1105.139	350.373	-227.577	1077.276	280.470	-207.665	869.052	322.641	-221.335	869.517	233.532	-593.315	970.588	123.455	-334.487	973.680	93.640	-590.691	991.679	268.627	-336.637	1035.144	257.327	-610.525	812.320	127.660	-614.207	841.842	282.519	-583.759	452.784	206.606	-476.427	454.376	217.836	-572.123	313.030	217.394	-584.513	80.937	256.389	-542.865	74.541	309.218	-518.356	25.671	136.490	-578.127	12.849	146.473	-305.837	743.232	113.744	-282.520	865.564	270.407	-322.712	458.004	189.551	-422.484	461.387	205.623	-349.689	319.258	205.760	-329.771	74.519	257.230	-369.613	74.900	313.614	-397.154	26.090	133.132	-335.336	11.349	149.357	-218.250	767.643	197.988	-203.756	722.035	229.787	-226.954	722.556	294.238	-608.701	711.550	128.240	-653.930	672.827	133.456	-690.013	685.294	185.219	-686.685	995.584	129.931	-512.211	1339.844	102.007	-374.679	1572.080	269.938	-508.500	1576.048	257.486	-215.742	771.582	314.087	-705.494	742.492	182.762
