NO_OF_FRAMES	81
NO_OF_CAMERAS	13
NO_OF_MARKERS	62
FREQUENCY	100.0
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2017-12-04, 15:54:15.318	23133.11994101
DATA_INCLUDED	3D
MARKER_NAMES	ARIEL	LFHD	RFHD	C7	T5	T10	BWT	FWT	CLAV	STRN	LBSH	LSHO	LFUPA	LBUPA	LIEL	LELB	LOWR	LIWR	RSHO	RBSH	RFUPA	RBUPA	RFSH	RIEL	RELB	RFRM	ROWR	RIWR	LFWT	RFWT	LBWT	RBWT	LFTHI	LBTHI	LKNE	LKNI	LSHN	LANK	LHEL	LMT1	LMT5	RFTHI	RBTHI	RKNE	RKNI	RSHN	RANK	RHEL	RMT1	RMT5	RTHMB	RINDX	RPNKY	LTHMB	LINDX	LPNKY	LFRM	LFSH	RBHD	LBHD	RPLM	LPLM
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Mixed	Mixed	Measured	Measured	Measured	Mixed	Mixed	Mixed	Measured	Mixed	Measured	Mixed	Mixed	Measured	Measured	Measured	Measured	Mixed	Mixed	Measured	Measured	Mixed	Measured	Mixed	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Mixed	Mixed	Mixed	Mixed	Measured	Measured	Measured	Mixed	Mixed	Mixed
Frame	Time	SMPTE	ARIEL X	ARIEL Y	ARIEL Z	LFHD X	LFHD Y	LFHD Z	RFHD X	RFHD Y	RFHD Z	C7 X	C7 Y	C7 Z	T5 X	T5 Y	T5 Z	T10 X	T10 Y	T10 Z	BWT X	BWT Y	BWT Z	FWT X	FWT Y	FWT Z	CLAV X	CLAV Y	CLAV Z	STRN X	STRN Y	STRN Z	LBSH X	LBSH Y	LBSH Z	LSHO X	LSHO Y	LSHO Z	LFUPA X	LFUPA Y	LFUPA Z	LBUPA X	LBUPA Y	LBUPA Z	LIEL X	LIEL Y	LIEL Z	LELB X	LELB Y	LELB Z	LOWR X	LOWR Y	LOWR Z	LIWR X	LIWR Y	LIWR Z	RSHO X	RSHO Y	RSHO Z	RBSH X	RBSH Y	RBSH Z	RFUPA X	RFUPA Y	RFUPA Z	RBUPA X	RBUPA Y	RBUPA Z	RFSH X	RFSH Y	RFSH Z	RIEL X	RIEL Y	RIEL Z	RELB X	RELB Y	RELB Z	RFRM X	RFRM Y	RFRM Z	ROWR X	ROWR Y	ROWR Z	RIWR X	RIWR Y	RIWR Z	LFWT X	LFWT Y	LFWT Z	RFWT X	RFWT Y	RFWT Z	LBWT X	LBWT Y	LBWT Z	RBWT X	RBWT Y	RBWT Z	LFTHI X	LFTHI Y	LFTHI Z	LBTHI X	LBTHI Y	LBTHI Z	LKNE X	LKNE Y	LKNE Z	LKNI X	LKNI Y	LKNI Z	LSHN X	LSHN Y	LSHN Z	LANK X	LANK Y	LANK Z	LHEL X	LHEL Y	LHEL Z	LMT1 X	LMT1 Y	LMT1 Z	LMT5 X	LMT5 Y	LMT5 Z	RFTHI X	RFTHI Y	RFTHI Z	RBTHI X	RBTHI Y	RBTHI Z	RKNE X	RKNE Y	RKNE Z	RKNI X	RKNI Y	RKNI Z	RSHN X	RSHN Y	RSHN Z	RANK X	RANK Y	RANK Z	RHEL X	RHEL Y	RHEL Z	RMT1 X	RMT1 Y	RMT1 Z	RMT5 X	RMT5 Y	RMT5 Z	RTHMB X	RTHMB Y	RTHMB Z	RINDX X	RINDX Y	RINDX Z	RPNKY X	RPNKY Y	RPNKY Z	LTHMB X	LTHMB Y	LTHMB Z	LINDX X	LINDX Y	LINDX Z	LPNKY X	LPNKY Y	LPNKY Z	LFRM X	LFRM Y	LFRM Z	LFSH X	LFSH Y	LFSH Z	RBHD X	RBHD Y	RBHD Z	LBHD X	LBHD Y	LBHD Z	RPLM X	RPLM Y	RPLM Z	LPLM X	LPLM Y	LPLM Z	
610	6.09000	02:10:47:09	-256.155	1703.725	-29.966	-333.764	1649.283	-127.977	-192.327	1634.850	-128.407	-282.055	1403.041	49.614	-297.871	1230.705	73.802	-294.406	1109.409	55.001	-293.526	1025.445	56.860	-295.129	944.198	-178.003	-291.628	1144.338	-186.022	-294.611	1273.556	-163.977	-377.861	1297.754	81.228	-480.135	1394.570	-46.107	-497.644	1213.632	-66.471	-482.783	1231.896	46.182	-445.337	1049.830	11.530	-539.362	1049.395	-7.245	-539.302	825.146	-27.259	-480.870	848.673	-92.985	-127.893	1396.620	-45.764	-204.142	1292.329	77.669	-84.972	1266.630	-74.098	-103.266	1249.879	45.582	-217.986	1329.759	-128.733	-119.148	1051.331	27.466	-43.976	1062.940	1.153	-58.254	1031.343	-74.332	-21.031	823.649	-47.026	-84.611	823.388	-110.277	-432.205	967.339	-111.606	-172.083	971.476	-141.646	-424.949	988.647	33.424	-169.131	1034.351	25.064	-445.818	812.575	-115.111	-446.507	839.513	39.601	-421.490	452.371	-49.175	-314.021	452.759	-37.653	-411.453	312.888	-40.834	-427.206	80.119	-5.615	-385.820	72.105	48.640	-358.745	26.048	-123.664	-419.369	13.159	-116.609	-135.722	740.183	-118.628	-122.508	861.698	38.812	-157.528	456.097	-48.079	-256.385	458.637	-28.043	-183.165	317.761	-34.629	-163.383	73.359	11.146	-204.600	73.571	67.942	-229.973	23.799	-114.038	-167.257	11.218	-97.864	-105.624	721.064	-134.916	-83.765	672.515	-108.567	-69.084	680.761	-46.051	-462.199	723.577	-116.611	-497.678	681.562	-100.492	-516.387	689.807	-43.758	-542.880	1002.721	-72.472	-372.754	1332.773	-129.434	-198.391	1569.487	1.496	-331.968	1581.615	8.700	-36.189	726.015	-42.608	-544.125	744.741	-40.446
611	6.10000	02:10:47:09	-256.158	1703.699	-29.820	-333.815	1649.289	-127.846	-192.369	1634.843	-128.284	-282.084	1403.034	49.663	-297.902	1230.672	73.843	-294.438	1109.355	55.000	-293.547	1025.438	56.868	-295.220	944.232	-178.005	-291.642	1144.307	-185.964	-294.694	1273.562	-163.901	-377.848	1297.694	81.282	-480.171	1394.576	-46.007	-497.626	1213.637	-66.420	-482.849	1231.870	46.260	-445.281	1049.862	11.603	-539.290	1049.360	-7.314	-538.991	825.114	-27.435	-480.472	848.693	-93.067	-127.915	1396.574	-45.751	-204.162	1292.300	77.692	-85.132	1266.534	-74.101	-103.311	1249.825	45.608	-218.094	1329.784	-128.691	-119.278	1051.290	27.402	-44.117	1062.871	1.137	-58.410	1031.280	-74.385	-21.308	823.512	-47.143	-84.918	823.333	-110.379	-432.202	967.335	-111.586	-172.145	971.491	-141.641	-424.995	988.630	33.456	-169.146	1034.353	25.064	-445.825	812.562	-115.061	-446.551	839.491	39.615	-421.515	452.367	-49.165	-314.079	452.767	-37.707	-411.478	312.881	-40.834	-427.218	80.110	-5.601	-385.838	72.129	48.639	-358.748	26.029	-123.647	-419.384	13.160	-116.598	-135.813	740.179	-118.715	-122.516	861.699	38.826	-157.543	456.111	-48.108	-256.412	458.654	-28.086	-183.190	317.791	-34.656	-163.404	73.348	11.162	-204.663	73.618	67.956	-229.957	23.797	-114.013	-167.274	11.240	-97.875	-106.000	721.047	-135.010	-84.271	672.536	-108.581	-69.438	680.730	-46.136	-461.582	723.656	-116.668	-496.873	681.622	-100.556	-515.798	689.802	-43.887	-542.653	1002.702	-72.559	-372.769	1332.760	-129.336	-198.385	1569.455	1.609	-331.988	1581.597	8.814	-36.527	725.985	-42.703	-543.732	744.686	-40.696
612	6.11000	02:10:47:10	-256.222	1703.667	-29.681	-333.852	1649.297	-127.712	-192.433	1634.839	-128.208	-282.094	1402.971	49.718	-297.911	1230.649	73.880	-294.464	1109.328	55.030	-293.572	1025.441	56.894	-295.265	944.233	-177.975	-291.733	1144.311	-185.932	-294.746	1273.557	-163.826	-377.898	1297.672	81.337	-480.247	1394.573	-45.913	-497.600	1213.613	-66.366	-482.894	1231.849	46.321	-445.223	1049.842	11.680	-539.211	1049.296	-7.378	-538.688	825.068	-27.617	-480.090	848.710	-93.109	-127.949	1396.535	-45.723	-204.205	1292.270	77.750	-85.157	1266.482	-74.110	-103.332	1249.746	45.604	-218.083	1329.733	-128.603	-119.412	1051.238	27.384	-44.271	1062.768	1.095	-58.552	1031.208	-74.384	-21.632	823.394	-47.304	-85.206	823.278	-110.531	-432.250	967.324	-111.546	-172.177	971.474	-141.628	-425.009	988.625	33.467	-169.194	1034.342	25.065	-445.872	812.571	-115.056	-446.561	839.498	39.634	-421.549	452.364	-49.165	-314.070	452.763	-37.644	-411.496	312.889	-40.826	-427.237	80.104	-5.598	-385.828	72.101	48.626	-358.746	26.027	-123.664	-419.374	13.143	-116.595	-135.868	740.205	-118.761	-122.537	861.696	38.813	-157.572	456.111	-48.110	-256.398	458.645	-28.036	-183.207	317.781	-34.661	-163.395	73.359	11.141	-204.686	73.647	67.952	-230.003	23.783	-114.035	-167.273	11.238	-97.869	-106.384	720.964	-135.083	-84.785	672.522	-108.632	-69.895	680.709	-46.216	-461.022	723.695	-116.742	-496.168	681.627	-100.635	-515.288	689.802	-44.030	-542.427	1002.666	-72.676	-372.820	1332.784	-129.247	-198.430	1569.410	1.683	-331.990	1581.549	8.925	-36.847	725.931	-42.852	-543.342	744.641	-40.907
613	6.12000	02:10:47:10	-256.259	1703.646	-29.553	-333.915	1649.309	-127.587	-192.475	1634.843	-128.105	-282.141	1402.931	49.778	-297.949	1230.590	73.898	-294.529	1109.272	55.080	-293.592	1025.418	56.903	-295.298	944.233	-177.947	-291.827	1144.300	-185.904	-294.789	1273.569	-163.790	-377.879	1297.615	81.378	-480.282	1394.573	-45.826	-497.574	1213.602	-66.308	-482.938	1231.822	46.413	-445.190	1049.854	11.738	-539.137	1049.243	-7.459	-538.380	824.987	-27.794	-479.719	848.742	-93.177	-127.979	1396.505	-45.686	-204.250	1292.234	77.758	-85.261	1266.434	-74.119	-103.397	1249.688	45.597	-218.192	1329.779	-128.572	-119.563	1051.169	27.342	-44.433	1062.667	1.052	-58.755	1031.141	-74.467	-21.905	823.306	-47.438	-85.493	823.265	-110.670	-432.305	967.329	-111.544	-172.239	971.484	-141.650	-425.020	988.618	33.482	-169.206	1034.336	25.090	-445.936	812.609	-115.067	-446.620	839.483	39.647	-421.561	452.360	-49.156	-314.103	452.779	-37.649	-411.506	312.885	-40.832	-427.232	80.111	-5.596	-385.844	72.113	48.638	-358.758	26.038	-123.663	-419.392	13.149	-116.606	-135.914	740.193	-118.844	-122.583	861.692	38.824	-157.577	456.112	-48.130	-256.421	458.633	-28.042	-183.218	317.771	-34.676	-163.391	73.331	11.144	-204.692	73.623	67.939	-229.969	23.808	-114.030	-167.240	11.229	-97.869	-106.755	720.918	-135.190	-85.281	672.534	-108.730	-70.240	680.671	-46.361	-460.477	723.711	-116.768	-495.530	681.638	-100.720	-514.774	689.787	-44.162	-542.177	1002.612	-72.820	-372.971	1332.762	-129.188	-198.486	1569.409	1.749	-332.019	1581.497	9.037	-37.164	725.857	-43.017	-543.011	744.605	-41.113
614	6.13000	02:10:47:10	-256.278	1703.615	-29.425	-333.965	1649.310	-127.446	-192.586	1634.828	-128.002	-282.175	1402.919	49.848	-297.980	1230.573	73.928	-294.546	1109.232	55.073	-293.623	1025.411	56.943	-295.352	944.246	-177.946	-291.825	1144.312	-185.829	-294.905	1273.582	-163.706	-377.915	1297.571	81.439	-480.328	1394.565	-45.766	-497.544	1213.590	-66.275	-483.000	1231.817	46.440	-445.138	1049.821	11.831	-539.074	1049.178	-7.528	-538.136	824.941	-27.943	-479.309	848.753	-93.195	-127.994	1396.462	-45.633	-204.187	1292.196	77.842	-85.017	1266.307	-74.300	-103.436	1249.605	45.612	-218.195	1329.708	-128.486	-119.697	1051.096	27.319	-44.604	1062.578	0.991	-58.920	1031.090	-74.521	-22.153	823.244	-47.629	-85.781	823.180	-110.814	-432.383	967.348	-111.492	-172.270	971.508	-141.663	-425.040	988.604	33.516	-169.239	1034.339	25.055	-445.959	812.567	-115.017	-446.632	839.467	39.646	-421.592	452.366	-49.140	-314.104	452.768	-37.651	-411.503	312.868	-40.814	-427.215	80.104	-5.592	-385.803	72.097	48.644	-358.754	26.037	-123.664	-419.387	13.151	-116.616	-135.974	740.206	-118.899	-122.593	861.729	38.773	-157.634	456.095	-48.146	-256.440	458.619	-28.026	-183.228	317.755	-34.644	-163.383	73.369	11.150	-204.678	73.617	67.931	-229.980	23.786	-114.024	-167.252	11.240	-97.872	-107.046	720.844	-135.264	-85.676	672.526	-108.857	-70.575	680.653	-46.504	-459.349	723.558	-116.065	-495.053	681.627	-101.074	-514.402	689.754	-44.291	-541.961	1002.557	-72.919	-372.934	1332.731	-129.117	-198.481	1569.366	1.795	-332.020	1581.466	9.125	-37.412	725.768	-43.154	-542.650	744.560	-41.285
615	6.14000	02:10:47:10	-256.301	1703.599	-29.318	-334.066	1649.306	-127.323	-192.640	1634.900	-127.951	-282.219	1402.891	49.908	-298.011	1230.548	73.969	-294.580	1109.205	55.105	-293.673	1025.406	56.949	-295.413	944.232	-177.918	-291.939	1144.316	-185.793	-294.979	1273.558	-163.648	-377.897	1297.543	81.495	-480.369	1394.579	-45.705	-497.491	1213.550	-66.251	-483.100	1231.765	46.448	-445.102	1049.810	11.905	-538.999	1049.120	-7.614	-537.884	824.904	-28.102	-478.942	848.757	-93.212	-128.023	1396.429	-45.573	-204.264	1292.161	77.859	-85.114	1266.247	-74.325	-103.497	1249.484	45.617	-218.279	1329.737	-128.435	-119.862	1051.020	27.269	-44.725	1062.438	0.893	-59.140	1031.023	-74.609	-22.423	823.137	-47.819	-86.065	823.145	-110.942	-432.412	967.322	-111.465	-172.333	971.499	-141.653	-425.081	988.591	33.544	-169.249	1034.352	25.043	-446.024	812.570	-115.006	-446.724	839.501	39.694	-421.589	452.360	-49.126	-314.129	452.756	-37.649	-411.540	312.882	-40.795	-427.222	80.114	-5.574	-385.782	72.081	48.633	-358.754	26.026	-123.658	-419.406	13.151	-116.597	-136.019	740.214	-118.965	-122.604	861.760	38.750	-157.636	456.098	-48.157	-256.461	458.620	-28.084	-183.231	317.770	-34.683	-163.398	73.356	11.146	-204.636	73.569	67.944	-230.002	23.795	-114.005	-167.287	11.246	-97.883	-107.516	720.767	-135.336	-85.960	672.484	-109.020	-70.846	680.559	-46.638	-458.809	723.636	-116.058	-494.494	681.652	-101.194	-514.097	689.725	-44.411	-541.741	1002.532	-73.027	-372.994	1332.713	-129.044	-198.473	1569.318	1.848	-332.037	1581.438	9.218	-37.605	725.745	-43.393	-542.385	744.524	-41.494
616	6.15000	02:10:47:11	-256.352	1703.569	-29.213	-334.101	1649.289	-127.171	-192.716	1634.862	-127.878	-282.246	1402.872	49.967	-298.048	1230.551	74.004	-294.611	1109.150	55.169	-293.680	1025.404	56.950	-295.483	944.256	-177.928	-291.997	1144.305	-185.741	-294.951	1273.518	-163.582	-377.997	1297.532	81.571	-480.420	1394.564	-45.651	-497.432	1213.543	-66.245	-483.135	1231.736	46.477	-445.046	1049.809	11.942	-538.927	1049.082	-7.709	-537.685	824.866	-28.213	-478.572	848.723	-93.177	-128.047	1396.390	-45.517	-204.334	1292.089	77.880	-85.173	1266.200	-74.332	-103.581	1249.414	45.627	-218.316	1329.657	-128.368	-119.993	1050.953	27.248	-44.926	1062.319	0.825	-59.344	1030.944	-74.687	-22.682	823.121	-48.003	-86.375	823.051	-111.072	-432.423	967.302	-111.411	-172.386	971.513	-141.694	-425.101	988.590	33.580	-169.269	1034.341	25.085	-446.056	812.576	-114.982	-446.690	839.446	39.719	-421.607	452.331	-49.106	-314.114	452.764	-37.596	-411.511	312.857	-40.772	-427.223	80.107	-5.570	-385.828	72.078	48.649	-358.765	26.041	-123.666	-419.386	13.144	-116.592	-136.079	740.206	-119.003	-122.625	861.733	38.751	-157.663	456.100	-48.157	-256.460	458.616	-28.035	-183.260	317.768	-34.678	-163.388	73.366	11.166	-204.669	73.619	67.948	-229.982	23.790	-114.026	-167.278	11.233	-97.869	-107.813	720.614	-135.405	-86.126	672.419	-109.139	-70.847	680.470	-46.843	-458.394	723.649	-116.016	-494.020	681.652	-101.296	-513.895	689.684	-44.530	-541.534	1002.482	-73.167	-373.006	1332.691	-128.970	-198.487	1569.280	1.908	-332.036	1581.400	9.326	-37.745	725.704	-43.564	-542.190	744.502	-41.675
617	6.16000	02:10:47:11	-256.336	1703.534	-29.102	-334.162	1649.305	-127.042	-192.781	1634.836	-127.821	-282.277	1402.854	50.031	-298.085	1230.519	74.044	-294.651	1109.130	55.217	-293.684	1025.388	56.992	-295.543	944.244	-177.933	-292.079	1144.280	-185.685	-295.076	1273.536	-163.516	-377.849	1297.558	81.661	-480.454	1394.563	-45.611	-497.390	1213.534	-66.260	-483.349	1231.903	46.270	-444.990	1049.821	12.010	-538.842	1049.037	-7.818	-537.488	824.818	-28.345	-478.237	848.737	-93.160	-128.080	1396.352	-45.462	-204.377	1292.105	77.914	-85.281	1266.132	-74.331	-103.617	1249.324	45.654	-218.391	1329.675	-128.319	-120.109	1050.878	27.226	-45.087	1062.225	0.697	-59.565	1030.894	-74.806	-22.900	823.097	-48.163	-86.707	822.972	-111.176	-432.535	967.333	-111.391	-172.420	971.529	-141.694	-425.107	988.592	33.610	-169.305	1034.307	25.058	-446.026	812.535	-114.922	-446.694	839.425	39.757	-421.618	452.355	-49.085	-314.121	452.770	-37.604	-411.537	312.872	-40.759	-427.207	80.096	-5.559	-385.795	72.084	48.668	-358.758	26.034	-123.647	-419.395	13.154	-116.607	-136.143	740.230	-119.061	-122.656	861.654	38.727	-157.684	456.099	-48.192	-256.513	458.602	-28.067	-183.244	317.754	-34.682	-163.393	73.348	11.146	-204.617	73.562	67.923	-230.019	23.793	-114.036	-167.275	11.231	-97.879	-108.129	720.475	-135.451	-86.281	672.321	-109.280	-70.873	680.369	-47.063	-458.075	723.638	-115.997	-493.715	681.651	-101.349	-513.709	689.638	-44.638	-541.307	1002.458	-73.295	-373.077	1332.675	-128.895	-198.481	1569.237	1.933	-332.046	1581.378	9.453	-37.759	725.630	-43.815	-542.025	744.467	-41.848
618	6.17000	02:10:47:11	-256.337	1703.522	-29.009	-334.178	1649.307	-126.893	-192.847	1634.818	-127.784	-282.323	1402.828	50.105	-298.110	1230.499	74.084	-294.669	1109.080	55.261	-293.704	1025.386	57.015	-295.584	944.255	-177.927	-292.147	1144.292	-185.599	-295.096	1273.532	-163.468	-377.887	1297.557	81.738	-480.495	1394.554	-45.547	-497.326	1213.523	-66.264	-483.466	1231.892	46.291	-444.930	1049.792	12.021	-538.768	1048.981	-7.937	-537.316	824.780	-28.451	-477.910	848.711	-93.096	-128.084	1396.303	-45.404	-204.392	1292.035	77.965	-85.343	1266.099	-74.293	-103.709	1249.273	45.656	-218.413	1329.650	-128.248	-120.237	1050.810	27.157	-45.220	1062.140	0.594	-59.775	1030.814	-74.936	-23.097	823.021	-48.374	-86.971	822.880	-111.255	-432.569	967.296	-111.354	-172.482	971.534	-141.731	-425.148	988.583	33.650	-169.320	1034.335	24.997	-446.141	812.566	-114.906	-446.724	839.440	39.815	-421.628	452.334	-49.041	-314.137	452.777	-37.608	-411.549	312.870	-40.715	-427.209	80.101	-5.558	-385.815	72.089	48.675	-358.752	26.055	-123.660	-419.375	13.139	-116.592	-136.148	740.257	-119.077	-122.649	861.737	38.679	-157.716	456.110	-48.187	-256.500	458.622	-28.019	-183.290	317.761	-34.696	-163.415	73.364	11.145	-204.679	73.617	67.922	-230.016	23.783	-114.021	-167.291	11.247	-97.873	-108.290	720.343	-135.473	-86.347	672.253	-109.339	-70.855	680.292	-47.215	-457.827	723.601	-115.941	-493.424	681.578	-101.366	-513.569	689.589	-44.698	-541.117	1002.398	-73.396	-373.122	1332.631	-128.801	-198.480	1569.214	1.984	-332.048	1581.368	9.540	-37.821	725.609	-44.043	-541.895	744.457	-41.992
619	6.18000	02:10:47:11	-256.338	1703.494	-28.918	-334.235	1649.288	-126.785	-192.869	1634.788	-127.718	-282.345	1402.793	50.192	-298.151	1230.479	74.133	-294.688	1108.997	55.272	-293.728	1025.362	57.008	-295.651	944.247	-177.916	-292.193	1144.264	-185.529	-295.155	1273.504	-163.396	-377.913	1297.529	81.815	-480.550	1394.559	-45.470	-497.252	1213.493	-66.258	-483.551	1231.849	46.315	-444.869	1049.781	12.024	-538.698	1048.961	-8.059	-537.179	824.739	-28.553	-477.682	848.672	-93.086	-128.128	1396.260	-45.368	-204.434	1292.022	78.031	-85.468	1266.046	-74.338	-103.736	1249.194	45.677	-218.490	1329.643	-128.204	-120.337	1050.756	27.113	-45.364	1061.990	0.471	-59.981	1030.767	-75.059	-23.239	822.974	-48.489	-87.219	822.803	-111.296	-432.610	967.307	-111.306	-172.558	971.543	-141.741	-425.138	988.572	33.700	-169.333	1034.329	24.992	-446.132	812.526	-114.829	-448.893	840.244	40.457	-421.638	452.329	-48.992	-314.143	452.769	-37.583	-411.547	312.861	-40.704	-427.224	80.098	-5.547	-385.763	72.068	48.664	-358.772	26.060	-123.657	-419.393	13.138	-116.586	-136.231	740.292	-119.132	-122.664	861.670	38.642	-157.727	456.092	-48.216	-256.527	458.593	-28.048	-183.297	317.766	-34.707	-163.406	73.351	11.142	-204.670	73.619	67.908	-230.000	23.802	-114.017	-167.267	11.254	-97.864	-108.493	720.193	-135.499	-86.426	672.171	-109.413	-70.615	680.183	-47.308	-457.598	723.529	-115.904	-493.232	681.542	-101.349	-513.492	689.579	-44.734	-540.896	1002.380	-73.541	-373.197	1332.606	-128.723	-198.474	1569.165	2.037	-332.023	1581.344	9.653	-37.801	725.557	-44.217	-541.778	744.434	-42.119
620	6.19000	02:10:47:12	-256.335	1703.466	-28.834	-334.284	1649.290	-126.683	-192.921	1634.760	-127.646	-282.373	1402.766	50.262	-298.159	1230.405	74.185	-294.719	1108.983	55.303	-293.724	1025.358	57.009	-295.698	944.271	-177.919	-292.289	1144.238	-185.460	-295.189	1273.487	-163.329	-378.089	1297.462	81.895	-480.588	1394.556	-45.405	-497.223	1213.480	-66.246	-483.623	1231.805	46.355	-444.834	1049.759	12.015	-538.624	1048.904	-8.181	-537.094	824.735	-28.631	-477.452	848.642	-93.087	-128.153	1396.262	-45.294	-204.460	1292.004	78.073	-85.528	1266.003	-74.332	-103.701	1249.147	45.691	-218.539	1329.590	-128.114	-120.442	1050.641	27.024	-45.490	1061.969	0.371	-60.166	1030.708	-75.172	-23.398	822.946	-48.638	-87.417	822.689	-111.385	-432.655	967.280	-111.275	-172.586	971.561	-141.760	-425.246	988.537	33.749	-169.362	1034.337	24.949	-446.196	812.552	-114.803	-448.988	840.207	40.526	-421.659	452.355	-48.951	-314.172	452.786	-37.578	-411.568	312.877	-40.665	-427.216	80.112	-5.522	-385.738	72.046	48.658	-358.763	26.042	-123.661	-419.407	13.134	-116.592	-136.258	740.281	-119.158	-122.685	861.659	38.633	-157.708	456.110	-48.193	-256.511	458.600	-28.022	-183.305	317.772	-34.697	-163.426	73.377	11.131	-204.697	73.623	67.909	-229.999	23.797	-114.013	-167.292	11.242	-97.876	-108.643	720.054	-135.564	-86.516	672.105	-109.464	-70.621	680.117	-47.482	-457.397	723.470	-115.833	-493.050	681.500	-101.318	-513.431	689.531	-44.747	-540.746	1002.328	-73.652	-373.185	1332.591	-128.624	-198.496	1569.154	2.129	-332.016	1581.343	9.776	-37.822	725.526	-44.387	-541.711	744.416	-42.203
621	6.20000	02:10:47:12	-256.355	1703.471	-28.742	-334.331	1649.265	-126.554	-192.970	1634.770	-127.588	-282.371	1402.708	50.366	-298.137	1230.350	74.222	-294.748	1108.941	55.332	-293.743	1025.349	57.016	-295.775	944.278	-177.900	-292.322	1144.233	-185.402	-295.242	1273.496	-163.237	-377.969	1297.451	81.994	-480.622	1394.542	-45.318	-497.153	1213.452	-66.214	-483.679	1231.724	46.390	-444.809	1049.743	12.041	-538.573	1048.870	-8.266	-537.005	824.692	-28.699	-477.309	848.585	-93.094	-128.160	1396.221	-45.228	-204.498	1291.948	78.140	-85.634	1265.965	-74.344	-103.704	1249.083	45.702	-218.547	1329.580	-128.037	-120.539	1050.603	26.970	-45.558	1061.871	0.261	-60.328	1030.698	-75.292	-23.526	822.916	-48.699	-87.589	822.600	-111.430	-432.723	967.288	-111.233	-172.645	971.564	-141.784	-425.239	988.539	33.766	-169.394	1034.326	24.986	-446.228	812.537	-114.744	-449.084	840.225	40.593	-421.687	452.344	-48.928	-314.187	452.770	-37.557	-411.574	312.882	-40.640	-427.211	80.102	-5.525	-385.792	72.091	48.682	-358.763	26.046	-123.652	-419.396	13.146	-116.595	-136.296	740.260	-119.179	-122.685	861.673	38.604	-157.738	456.104	-48.232	-256.558	458.611	-28.033	-183.315	317.770	-34.721	-163.418	73.345	11.129	-204.684	73.628	67.914	-229.988	23.777	-114.011	-167.277	11.240	-97.890	-108.747	719.925	-135.600	-86.589	672.064	-109.480	-70.785	680.123	-47.637	-457.229	723.408	-115.781	-492.935	681.451	-101.299	-513.399	689.533	-44.749	-540.621	1002.291	-73.770	-373.177	1332.560	-128.526	-198.502	1569.153	2.168	-332.037	1581.328	9.865	-37.843	725.523	-44.512	-541.634	744.404	-42.275
622	6.21000	02:10:47:12	-256.371	1703.453	-28.682	-334.380	1649.278	-126.487	-193.031	1634.750	-127.528	-282.396	1402.665	50.448	-298.176	1230.303	74.269	-294.788	1108.895	55.358	-293.757	1025.355	57.027	-295.802	944.285	-177.868	-292.364	1144.222	-185.341	-295.285	1273.520	-163.180	-378.000	1297.397	82.067	-480.668	1394.520	-45.213	-497.120	1213.436	-66.205	-483.737	1231.688	46.417	-444.758	1049.711	12.021	-538.540	1048.838	-8.346	-536.928	824.697	-28.772	-477.130	848.545	-93.081	-128.237	1396.222	-45.194	-204.464	1291.907	78.156	-85.703	1265.950	-74.329	-103.721	1249.010	45.696	-218.617	1329.606	-127.950	-120.640	1050.551	26.877	-45.633	1061.811	0.122	-60.482	1030.641	-75.407	-23.617	822.897	-48.874	-87.748	822.537	-111.496	-432.742	967.273	-111.201	-172.704	971.599	-141.802	-425.259	988.535	33.810	-169.400	1034.324	24.940	-446.287	812.519	-114.701	-449.293	840.265	40.703	-421.707	452.348	-48.883	-314.175	452.776	-37.490	-411.600	312.868	-40.614	-427.205	80.092	-5.511	-385.773	72.055	48.678	-358.777	26.057	-123.672	-419.387	13.143	-116.596	-136.320	740.277	-119.221	-122.716	861.661	38.563	-157.789	456.101	-48.229	-256.583	458.597	-28.117	-183.316	317.769	-34.711	-163.410	73.356	11.142	-204.681	73.627	67.914	-230.017	23.778	-114.043	-167.294	11.254	-97.878	-108.854	719.779	-135.669	-86.689	671.991	-109.538	-70.712	680.095	-47.724	-457.097	723.340	-115.707	-492.819	681.409	-101.262	-513.370	689.477	-44.749	-540.509	1002.263	-73.819	-373.234	1332.562	-128.431	-198.504	1569.121	2.246	-332.029	1581.302	9.978	-37.840	725.485	-44.617	-541.596	744.394	-42.348
