NO_OF_FRAMES	351
NO_OF_CAMERAS	13
NO_OF_MARKERS	62
FREQUENCY	100.0
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2017-12-04, 15:56:10.395	23248.19755621
DATA_INCLUDED	3D
MARKER_NAMES	ARIEL	LFHD	RFHD	C7	T5	T10	BWT	FWT	CLAV	STRN	LBSH	LSHO	LFUPA	LBUPA	LIEL	LELB	LOWR	LIWR	RSHO	RBSH	RFUPA	RBUPA	RFSH	RIEL	RELB	RFRM	ROWR	RIWR	LFWT	RFWT	LBWT	RBWT	LFTHI	LBTHI	LKNE	LKNI	LSHN	LANK	LHEL	LMT1	LMT5	RFTHI	RBTHI	RKNE	RKNI	RSHN	RANK	RHEL	RMT1	RMT5	RTHMB	RINDX	RPNKY	LTHMB	LINDX	LPNKY	LFRM	LFSH	RBHD	LBHD	RPLM	LPLM
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Mixed	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Mixed	Mixed	Measured	Measured	Measured	Measured	Mixed	Mixed	Mixed	Mixed	Mixed	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Mixed	Mixed	Measured	Measured	Measured	Mixed	Mixed	Mixed	Mixed	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured
Frame	Time	SMPTE	ARIEL X	ARIEL Y	ARIEL Z	LFHD X	LFHD Y	LFHD Z	RFHD X	RFHD Y	RFHD Z	C7 X	C7 Y	C7 Z	T5 X	T5 Y	T5 Z	T10 X	T10 Y	T10 Z	BWT X	BWT Y	BWT Z	FWT X	FWT Y	FWT Z	CLAV X	CLAV Y	CLAV Z	STRN X	STRN Y	STRN Z	LBSH X	LBSH Y	LBSH Z	LSHO X	LSHO Y	LSHO Z	LFUPA X	LFUPA Y	LFUPA Z	LBUPA X	LBUPA Y	LBUPA Z	LIEL X	LIEL Y	LIEL Z	LELB X	LELB Y	LELB Z	LOWR X	LOWR Y	LOWR Z	LIWR X	LIWR Y	LIWR Z	RSHO X	RSHO Y	RSHO Z	RBSH X	RBSH Y	RBSH Z	RFUPA X	RFUPA Y	RFUPA Z	RBUPA X	RBUPA Y	RBUPA Z	RFSH X	RFSH Y	RFSH Z	RIEL X	RIEL Y	RIEL Z	RELB X	RELB Y	RELB Z	RFRM X	RFRM Y	RFRM Z	ROWR X	ROWR Y	ROWR Z	RIWR X	RIWR Y	RIWR Z	LFWT X	LFWT Y	LFWT Z	RFWT X	RFWT Y	RFWT Z	LBWT X	LBWT Y	LBWT Z	RBWT X	RBWT Y	RBWT Z	LFTHI X	LFTHI Y	LFTHI Z	LBTHI X	LBTHI Y	LBTHI Z	LKNE X	LKNE Y	LKNE Z	LKNI X	LKNI Y	LKNI Z	LSHN X	LSHN Y	LSHN Z	LANK X	LANK Y	LANK Z	LHEL X	LHEL Y	LHEL Z	LMT1 X	LMT1 Y	LMT1 Z	LMT5 X	LMT5 Y	LMT5 Z	RFTHI X	RFTHI Y	RFTHI Z	RBTHI X	RBTHI Y	RBTHI Z	RKNE X	RKNE Y	RKNE Z	RKNI X	RKNI Y	RKNI Z	RSHN X	RSHN Y	RSHN Z	RANK X	RANK Y	RANK Z	RHEL X	RHEL Y	RHEL Z	RMT1 X	RMT1 Y	RMT1 Z	RMT5 X	RMT5 Y	RMT5 Z	RTHMB X	RTHMB Y	RTHMB Z	RINDX X	RINDX Y	RINDX Z	RPNKY X	RPNKY Y	RPNKY Z	LTHMB X	LTHMB Y	LTHMB Z	LINDX X	LINDX Y	LINDX Z	LPNKY X	LPNKY Y	LPNKY Z	LFRM X	LFRM Y	LFRM Z	LFSH X	LFSH Y	LFSH Z	RBHD X	RBHD Y	RBHD Z	LBHD X	LBHD Y	LBHD Z	RPLM X	RPLM Y	RPLM Z	LPLM X	LPLM Y	LPLM Z	
2173	21.72000	02:12:58:02	257.397	1648.970	222.358	199.363	1589.346	330.840	135.727	1592.704	203.034	308.531	1360.548	294.439	333.587	1191.350	319.758	339.596	1074.631	310.473	359.513	970.570	321.431	148.786	898.412	234.589	127.984	1073.379	174.313	136.592	1210.435	171.803	277.212	1253.283	388.376	105.142	1337.396	377.746	38.010	1176.176	375.373	136.061	1166.588	434.096	65.366	993.496	375.074	6.284	1015.672	447.508	-72.166	808.852	458.746	-93.079	827.766	372.387	326.051	1348.842	113.005	384.540	1251.088	249.387	366.043	1220.522	72.984	436.332	1232.757	176.582	209.095	1270.673	130.595	465.421	1037.740	199.788	504.193	1052.148	131.617	460.197	1002.381	84.232	560.095	816.884	106.716	475.068	790.686	90.607	150.933	947.387	380.040	229.581	913.272	137.266	286.527	954.417	436.216	381.660	959.762	200.770	113.987	804.022	396.088	252.753	796.952	473.682	69.985	428.289	352.774	111.349	436.189	256.254	112.151	278.742	340.168	219.906	73.377	388.803	288.564	83.552	372.390	151.787	22.066	293.624	138.553	13.341	353.172	191.867	746.482	62.341	370.452	764.587	163.731	58.071	491.100	-21.250	-1.643	479.899	63.481	109.758	342.961	11.435	306.939	184.603	55.967	314.862	206.553	122.432	252.710	27.832	67.903	302.708	41.076	26.456	473.316	682.023	82.416	526.430	652.793	67.948	569.688	668.011	124.601	-152.168	712.656	365.132	-184.413	693.774	413.694	-137.452	685.267	455.517	-62.521	988.531	422.134	113.216	1271.690	250.393	246.413	1521.390	142.803	312.932	1517.237	261.543	579.957	721.986	115.109	-121.156	741.998	470.310
2174	21.73000	02:12:58:02	257.215	1646.940	222.766	197.684	1587.694	330.546	135.755	1590.954	201.839	306.443	1358.672	296.296	331.624	1189.948	322.514	338.320	1073.398	313.533	359.401	969.111	325.174	149.654	896.278	234.299	128.397	1070.791	173.891	136.831	1207.855	171.240	273.426	1251.717	389.876	101.650	1335.773	375.696	33.203	1175.574	370.810	129.337	1164.436	432.178	58.166	992.625	368.580	-2.406	1014.639	439.907	-84.081	808.616	445.702	-102.353	829.514	358.918	327.194	1346.400	115.209	383.475	1249.262	253.090	368.157	1217.822	76.491	436.480	1231.039	181.655	210.022	1268.173	130.897	466.177	1036.288	206.469	506.358	1050.796	139.156	463.985	1000.557	90.849	565.304	816.015	117.094	481.072	788.982	98.488	149.922	944.920	380.028	232.098	912.251	138.033	284.387	952.426	438.531	383.015	958.827	204.676	112.763	802.083	395.930	250.779	794.464	474.863	66.196	427.049	351.396	108.927	434.957	255.035	110.281	277.265	338.874	219.744	72.912	388.305	288.422	83.547	371.947	151.905	21.990	293.365	138.705	13.375	352.940	199.783	750.701	56.863	374.073	763.933	167.043	66.432	499.320	-39.514	1.224	488.808	41.309	113.070	349.870	-4.460	304.445	187.388	50.958	306.930	208.927	117.684	248.857	29.751	63.932	302.090	41.295	25.842	480.984	680.268	90.672	534.708	651.736	77.603	576.253	667.604	135.325	-162.719	715.413	348.003	-196.624	695.983	395.261	-150.876	685.888	438.029	-70.940	988.769	412.287	112.186	1269.427	248.999	246.952	1519.341	143.285	311.800	1515.176	262.912	586.203	721.531	125.853	-134.212	742.100	454.607
2175	21.74000	02:12:58:02	257.189	1645.145	223.175	196.110	1586.117	330.217	135.762	1589.496	200.689	304.592	1356.783	297.885	329.700	1188.568	325.017	337.053	1071.973	316.460	358.138	967.510	328.425	151.798	893.712	234.823	128.699	1068.394	173.368	137.143	1205.615	170.587	269.711	1250.052	391.197	98.356	1334.343	373.311	28.717	1175.137	365.888	123.082	1162.629	430.059	51.453	991.850	362.162	-10.517	1013.854	432.155	-95.155	808.792	432.337	-110.833	831.355	345.356	328.442	1344.075	117.331	382.314	1247.505	256.466	370.276	1215.196	79.934	436.568	1229.139	186.604	210.845	1265.963	131.206	466.370	1034.652	212.997	507.973	1049.465	146.469	467.909	998.623	97.599	570.220	815.393	127.134	486.828	787.363	106.003	148.345	942.746	380.036	234.343	911.320	139.287	282.041	950.581	440.771	384.092	957.856	208.494	111.549	800.298	395.983	248.804	792.138	476.038	63.303	425.610	350.093	106.553	433.782	253.902	108.345	275.984	337.745	219.257	72.695	387.733	287.855	83.851	371.673	151.955	21.944	293.131	138.757	13.432	352.672	207.393	755.188	52.249	376.977	763.514	169.579	76.524	507.542	-57.634	6.264	497.155	19.548	117.850	356.921	-20.509	302.750	190.521	44.173	301.294	211.871	110.636	245.520	32.176	59.072	300.336	42.150	23.294	488.434	678.740	98.821	542.795	650.649	87.512	582.369	667.257	146.243	-172.564	718.739	330.642	-207.954	698.839	376.491	-163.536	687.137	420.093	-78.681	989.237	402.428	111.330	1267.250	247.350	247.759	1517.379	143.747	310.832	1513.177	264.254	592.022	721.347	136.864	-146.815	742.852	438.380
2176	21.75000	02:12:58:03	257.244	1643.586	223.405	194.568	1584.826	329.859	135.987	1588.140	199.523	302.777	1355.393	299.511	328.486	1187.562	327.276	335.635	1070.829	319.088	357.462	966.237	331.638	152.133	892.233	234.882	128.999	1066.439	172.900	137.565	1203.548	169.832	266.135	1248.626	392.285	95.227	1333.182	370.688	24.666	1174.921	360.448	117.000	1161.379	427.757	45.469	991.411	355.899	-17.912	1013.318	424.451	-105.556	809.228	418.787	-118.869	833.706	331.619	329.857	1342.109	119.380	380.661	1245.888	259.617	372.380	1212.951	83.356	436.481	1227.512	191.575	211.795	1263.982	131.358	465.467	1033.253	219.548	509.438	1048.178	153.829	470.882	996.742	103.602	574.679	814.933	137.134	492.243	785.775	112.929	147.074	940.522	380.781	236.139	910.780	140.449	279.738	948.750	442.683	383.361	957.630	209.011	110.207	798.762	395.922	246.300	789.998	477.280	60.237	424.232	348.830	103.305	432.799	252.771	106.314	274.761	336.589	218.626	72.653	386.970	287.422	83.902	371.003	151.964	21.850	292.889	138.729	13.519	352.422	214.657	759.687	48.484	379.399	763.680	170.710	87.575	516.017	-74.904	13.178	505.816	-1.570	124.201	364.204	-36.431	301.798	193.320	35.444	296.791	214.560	101.737	242.791	34.742	53.383	299.450	42.682	19.963	495.453	677.125	107.219	550.527	649.800	97.598	588.183	667.002	157.270	-181.644	722.614	313.235	-218.421	702.316	357.633	-175.083	688.768	401.904	-85.556	990.003	392.722	110.621	1265.337	245.615	248.467	1515.821	144.104	310.010	1511.645	265.380	597.368	721.393	148.026	-158.223	743.708	422.011
2177	21.76000	02:12:58:03	257.392	1642.253	223.843	193.229	1583.611	329.457	136.203	1587.108	198.368	301.358	1354.077	300.853	326.442	1186.461	329.391	334.081	1069.856	321.558	356.741	965.404	334.217	152.179	891.047	234.938	129.242	1064.776	172.406	137.998	1202.087	168.882	262.611	1247.471	393.168	92.394	1332.533	367.842	21.026	1174.836	355.740	111.501	1160.408	424.933	40.400	991.347	350.669	-24.650	1013.209	416.833	-114.816	810.010	405.286	-125.461	836.631	318.688	331.476	1340.303	121.351	379.928	1244.350	262.717	374.324	1211.172	86.501	436.456	1225.871	196.110	213.069	1262.310	131.384	464.535	1031.938	225.946	510.653	1046.848	161.057	473.899	995.156	109.871	578.679	814.655	147.172	497.400	784.117	122.342	145.313	938.748	381.184	237.387	910.324	141.637	277.275	947.086	444.414	385.341	956.894	215.097	108.606	797.139	396.475	244.117	788.043	478.324	57.065	423.030	347.482	101.313	432.129	251.501	104.106	273.618	335.349	218.112	72.641	386.499	286.861	84.386	370.664	151.909	21.801	292.647	138.658	13.614	352.168	221.950	764.727	44.596	380.370	763.750	174.115	100.003	524.509	-91.319	21.916	514.312	-21.789	131.974	371.848	-52.165	301.813	195.912	25.333	293.018	216.468	91.329	240.834	37.278	46.193	300.453	42.558	16.758	502.376	675.559	115.964	557.916	649.095	107.934	593.413	667.211	168.599	-189.560	727.164	295.815	-228.041	706.393	338.777	-185.772	691.163	383.155	-91.665	991.196	382.765	110.130	1263.927	243.696	249.507	1514.496	144.398	309.463	1510.252	266.526	602.151	721.655	159.341	-168.239	744.955	405.776
2178	21.77000	02:12:58:03	257.602	1641.375	224.213	192.077	1582.713	329.013	136.708	1586.290	197.196	299.702	1353.161	302.203	324.412	1185.609	331.406	332.288	1069.106	323.730	355.206	964.537	336.850	151.890	890.178	234.891	129.564	1063.626	171.818	138.602	1200.917	167.770	259.197	1246.683	393.910	89.832	1332.083	364.998	17.951	1174.961	349.915	106.233	1159.820	421.986	35.862	991.548	344.473	-30.598	1013.479	409.162	-122.904	811.254	391.865	-131.298	839.704	305.597	333.216	1338.988	123.328	379.083	1243.306	265.685	376.771	1209.618	89.525	436.432	1224.663	200.938	214.233	1261.270	131.187	463.368	1031.109	231.561	511.499	1046.018	168.189	476.849	993.894	116.761	582.161	814.599	157.202	502.112	782.940	130.261	143.312	937.097	381.187	238.217	910.132	142.523	274.635	945.588	446.023	385.594	957.126	218.448	106.649	795.714	395.258	241.556	786.291	479.118	53.932	421.903	345.970	98.564	431.179	250.109	101.975	272.588	333.926	217.818	72.639	386.227	286.313	84.712	370.037	151.837	21.781	292.394	138.636	13.666	351.880	228.988	769.799	41.833	382.169	764.813	175.643	113.874	533.392	-106.814	31.982	522.793	-41.147	141.159	379.712	-67.922	302.861	198.533	14.955	290.321	217.407	79.882	240.296	39.523	37.098	301.913	43.064	12.232	508.725	674.449	124.607	564.864	648.700	118.415	598.109	667.698	179.897	-196.457	732.325	278.575	-236.506	711.432	319.986	-195.526	694.030	364.876	-97.151	992.462	373.043	109.610	1262.868	241.527	250.476	1513.724	144.610	308.999	1509.135	267.453	606.366	722.135	170.654	-177.292	746.630	389.463
2179	21.78000	02:12:58:03	257.925	1640.837	224.572	191.135	1582.071	328.537	137.397	1585.872	196.104	298.494	1352.433	303.276	322.290	1184.905	333.285	330.309	1068.481	325.701	353.414	963.832	339.447	151.131	889.673	234.085	129.654	1062.789	170.446	139.306	1200.222	166.399	255.856	1246.116	394.447	87.470	1332.109	361.963	15.191	1175.648	344.296	101.588	1159.591	418.848	31.814	992.145	338.251	-35.841	1014.165	401.911	-130.275	812.927	378.741	-136.087	843.197	292.934	334.957	1338.002	125.027	377.923	1242.474	268.419	379.291	1208.644	92.131	436.341	1223.814	205.407	215.996	1260.372	130.953	462.500	1030.473	237.106	512.050	1045.584	175.729	479.317	992.906	122.866	585.113	814.789	167.334	506.631	782.005	138.103	140.966	935.784	380.453	238.897	910.250	143.519	271.358	944.145	447.462	385.195	957.729	221.514	104.561	794.294	394.485	238.506	784.422	479.686	51.014	420.671	344.302	95.988	430.336	248.562	100.090	271.546	332.371	217.718	72.635	385.317	285.916	85.248	368.956	151.768	21.756	291.914	138.753	13.717	351.454	235.738	775.121	39.744	384.309	766.646	176.782	129.201	542.152	-120.911	44.016	531.074	-59.496	151.807	387.276	-83.799	306.537	201.628	4.100	288.144	219.166	67.962	240.756	41.236	26.158	304.606	43.623	7.260	514.409	673.581	133.180	571.210	648.630	128.926	602.738	668.390	191.115	-202.486	738.083	261.665	-243.806	717.039	301.481	-204.178	697.366	346.518	-101.809	994.062	363.205	109.102	1262.595	239.190	251.881	1513.138	144.794	308.797	1508.432	268.314	610.035	723.108	182.084	-185.624	748.839	373.349
2180	21.79000	02:12:58:04	258.482	1640.586	224.956	190.075	1581.769	327.695	138.263	1585.742	194.919	297.254	1352.074	304.311	320.065	1184.617	334.987	328.137	1068.365	327.802	351.437	963.492	342.161	150.494	889.131	233.560	130.177	1062.376	169.405	140.201	1199.923	164.929	252.311	1245.837	394.884	85.326	1332.548	358.914	12.827	1176.692	338.821	97.332	1159.826	415.497	28.729	993.101	332.643	-40.594	1015.253	394.184	-136.142	814.689	366.052	-139.792	846.813	280.670	336.724	1337.357	126.584	377.271	1241.865	271.168	381.538	1207.879	94.599	436.210	1223.047	209.799	217.603	1259.880	130.729	461.349	1030.059	242.404	512.515	1045.285	182.555	481.542	992.404	128.830	587.314	815.587	178.123	510.573	781.494	145.668	139.118	933.956	382.171	239.408	910.834	144.107	268.162	942.814	448.844	384.409	958.748	224.529	102.294	793.031	393.263	235.312	782.744	479.842	48.445	419.505	342.514	93.626	429.522	246.870	98.474	270.566	330.597	217.728	72.856	383.881	285.741	85.940	367.385	151.703	21.668	291.229	139.108	13.837	351.031	242.578	780.719	38.037	386.601	769.371	177.793	146.058	550.637	-133.572	56.984	539.270	-76.906	164.197	394.469	-98.840	309.538	203.654	-6.330	287.891	221.535	56.224	241.165	42.424	15.026	306.454	43.649	1.377	519.673	672.991	141.816	576.927	648.709	139.539	606.140	669.346	202.472	-207.072	744.307	245.358	-250.183	723.196	283.351	-211.929	701.060	328.553	-105.512	995.839	353.794	108.355	1262.888	236.416	253.319	1512.988	144.899	308.707	1508.089	269.121	613.062	724.009	193.435	-192.743	751.350	357.607
2181	21.80000	02:12:58:04	259.252	1640.648	225.292	189.577	1581.717	327.099	139.327	1586.029	193.695	296.307	1352.080	305.084	317.986	1184.668	336.492	325.864	1068.479	329.773	349.042	963.290	344.708	149.821	889.194	232.586	130.628	1062.499	168.100	141.316	1200.006	163.304	249.089	1246.220	395.090	83.327	1333.413	355.697	10.882	1177.969	333.314	93.564	1160.621	412.029	26.068	994.447	326.775	-44.722	1016.553	386.577	-140.784	816.768	353.893	-142.050	850.124	269.028	338.686	1337.128	128.154	376.595	1241.693	273.662	384.058	1207.515	97.203	436.026	1222.838	213.791	219.473	1259.698	130.265	460.515	1029.998	247.886	512.931	1045.223	189.011	483.925	992.444	134.041	589.321	816.310	187.822	514.004	781.320	153.107	136.205	933.420	379.549	239.753	911.966	144.280	264.515	941.723	450.008	383.246	960.193	227.494	99.760	791.920	391.044	232.080	781.259	479.653	46.430	418.427	340.609	91.548	428.686	245.027	97.324	269.727	328.611	218.220	72.898	382.477	285.816	86.369	365.290	151.810	21.524	290.494	139.566	13.945	350.392	248.851	786.201	36.923	389.174	772.684	178.817	164.105	558.381	-145.214	73.094	546.454	-92.953	178.359	400.703	-112.955	312.847	204.616	-16.528	290.041	222.670	45.749	240.857	44.416	5.841	306.882	43.702	-4.787	524.300	672.783	150.371	581.865	649.042	150.217	608.409	670.503	214.060	-210.499	750.693	229.635	-254.958	729.734	265.744	-218.370	705.136	311.057	-108.866	998.076	344.779	108.341	1263.193	233.816	254.959	1513.195	144.985	308.804	1508.018	269.788	615.341	725.174	204.552	-198.977	754.111	342.331
2182	21.81000	02:12:58:04	260.217	1641.028	225.611	189.202	1582.066	326.400	140.577	1586.608	192.483	295.487	1352.380	305.803	316.052	1184.946	337.990	323.705	1068.617	331.636	346.676	963.545	347.477	148.903	889.750	231.224	131.368	1062.958	166.725	142.572	1200.379	161.521	246.330	1246.705	395.131	81.681	1334.588	352.284	9.131	1179.515	327.967	90.040	1161.756	408.445	23.976	996.110	321.232	-48.505	1018.402	379.081	-144.252	818.741	342.318	-143.619	853.575	257.891	341.063	1337.337	129.831	375.961	1241.763	276.034	386.650	1207.484	99.771	436.137	1222.945	217.605	221.683	1259.953	129.688	444.306	1031.274	240.204	513.315	1045.399	195.447	486.162	992.526	139.645	590.975	816.992	197.241	516.947	781.729	159.576	133.378	932.748	378.063	239.977	913.359	144.102	260.462	940.907	450.929	382.041	961.939	230.261	97.368	790.891	389.270	228.200	779.955	478.910	45.206	417.423	338.811	90.182	427.947	243.190	96.334	269.014	326.905	218.607	73.116	380.993	286.202	86.620	363.406	152.034	21.340	289.688	140.015	14.143	349.698	254.896	791.455	35.977	391.932	776.312	179.885	183.103	565.060	-155.384	89.211	553.289	-108.262	193.245	406.101	-124.771	317.530	205.896	-24.070	291.952	223.604	37.978	240.912	47.262	-4.155	306.900	44.972	-14.311	528.179	672.839	158.709	586.046	649.668	160.766	610.383	671.836	225.198	-212.588	756.984	214.833	-258.444	736.333	248.604	-223.392	709.493	294.136	-111.241	1000.078	334.675	108.662	1263.929	231.151	256.819	1513.704	145.028	309.112	1508.283	270.402	617.041	726.489	215.575	-204.092	757.109	327.605
2183	21.82000	02:12:58:04	261.402	1641.833	225.918	189.075	1582.674	325.690	142.185	1587.584	191.180	294.846	1353.244	306.347	314.057	1185.653	339.165	321.302	1069.208	333.123	340.947	963.096	345.514	147.771	890.796	229.292	132.052	1063.839	165.131	143.908	1201.312	159.610	243.505	1247.802	395.039	80.184	1336.106	348.890	7.758	1181.449	322.634	86.810	1163.248	404.962	22.414	997.957	315.852	-51.258	1020.139	371.892	-147.477	821.387	331.338	-144.202	856.846	247.303	343.421	1337.792	131.233	375.593	1242.277	278.139	389.561	1207.986	102.658	436.394	1223.353	221.233	223.812	1260.568	129.141	442.356	1031.693	243.937	513.670	1045.940	201.465	488.294	992.914	145.069	592.236	818.013	206.568	519.541	782.268	166.622	130.155	932.635	376.448	240.130	915.222	143.573	255.991	940.495	451.424	380.601	963.863	232.635	94.299	790.397	386.633	224.382	779.156	477.750	44.691	416.636	336.814	89.306	427.137	241.204	96.039	268.377	325.479	219.082	73.161	379.884	286.562	86.711	361.748	152.301	21.149	289.062	140.504	14.221	349.161	260.677	796.189	34.962	395.591	780.112	181.179	202.813	570.622	-164.189	106.398	559.305	-122.240	208.472	411.022	-134.249	321.882	207.088	-28.467	292.813	224.027	31.627	244.679	48.735	-19.414	311.486	46.886	-24.524	531.338	673.435	166.666	589.285	650.436	170.893	611.632	673.215	235.984	-213.218	762.827	200.809	-260.486	742.648	232.438	-227.244	713.900	278.216	-113.056	1002.418	325.657	109.180	1265.010	228.562	258.829	1514.648	144.966	309.560	1508.971	270.998	618.067	727.757	226.176	-208.010	760.225	313.717
2184	21.83000	02:12:58:05	262.833	1643.048	226.107	189.254	1583.813	324.936	143.817	1589.277	189.879	294.447	1354.249	306.741	312.400	1186.520	340.150	319.294	1070.044	334.138	338.793	964.137	348.313	146.600	892.317	227.055	132.767	1065.394	163.236	145.171	1202.859	157.585	241.052	1249.147	394.652	79.101	1338.095	345.415	6.030	1183.891	317.304	83.860	1165.037	401.753	21.429	1000.113	311.392	-53.701	1022.322	364.873	-149.620	823.999	320.830	-143.902	860.057	237.446	345.886	1338.695	132.523	375.231	1243.062	280.068	392.817	1208.626	105.812	436.577	1223.946	224.775	226.188	1261.679	128.474	440.305	1032.611	247.356	514.029	1046.750	207.424	490.420	993.597	150.404	593.090	819.244	215.569	521.766	783.154	173.507	126.858	932.778	374.315	240.235	917.147	142.803	251.564	940.553	451.354	379.173	966.142	234.539	91.404	790.058	383.723	220.399	778.925	476.132	44.620	416.174	334.673	89.512	426.175	239.182	95.966	267.955	324.175	219.302	73.311	379.123	286.759	86.935	360.880	152.557	20.950	288.541	140.729	14.332	348.673	266.482	800.166	33.775	397.827	784.055	182.288	223.199	575.301	-171.056	124.516	564.615	-134.452	224.615	415.285	-142.437	327.833	208.293	-32.374	293.803	224.284	25.162	249.758	49.872	-34.896	316.734	49.000	-33.169	534.238	674.555	174.166	591.774	651.395	180.895	613.158	674.865	245.982	-212.647	768.172	187.721	-260.987	748.397	217.353	-229.584	718.311	263.503	-114.314	1005.039	316.821	110.004	1266.517	225.749	260.956	1516.059	144.892	310.076	1510.072	271.463	618.532	729.078	236.499	-210.873	763.454	300.583
2185	21.84000	02:12:58:05	264.406	1644.814	226.329	189.446	1585.516	324.068	145.783	1591.199	188.516	294.370	1355.848	307.001	310.753	1187.937	340.831	317.048	1071.343	335.015	336.430	965.686	350.034	145.561	894.244	224.629	133.672	1067.529	161.022	146.776	1204.992	155.332	238.931	1250.848	394.063	78.430	1340.184	341.888	5.393	1186.375	312.089	81.378	1167.250	398.682	20.970	1002.507	306.914	-55.573	1024.878	358.067	-151.558	827.252	310.878	-142.280	862.846	227.727	348.632	1340.063	133.781	374.347	1244.198	281.794	395.619	1209.738	108.229	436.888	1225.288	228.006	228.536	1263.470	127.675	455.311	1032.423	264.747	514.422	1047.957	213.193	492.283	994.539	155.614	593.601	820.750	224.318	523.570	784.365	180.265	123.322	933.435	371.699	240.575	919.363	141.885	246.955	941.277	450.745	377.881	968.647	235.950	88.424	790.191	380.385	216.481	779.348	474.096	44.926	416.008	332.369	89.785	426.164	236.908	96.028	267.864	322.560	219.154	73.494	378.699	286.729	87.050	360.751	152.772	20.864	288.245	140.749	14.408	348.384	272.406	803.378	32.749	399.542	788.085	183.479	243.749	579.048	-175.340	142.988	569.298	-144.874	241.352	419.080	-148.932	334.808	209.002	-36.198	297.465	224.883	19.403	255.121	52.636	-46.603	321.648	50.959	-40.514	535.778	675.587	182.549	593.551	652.631	190.607	610.980	676.128	256.404	-210.628	772.494	175.662	-260.043	753.396	203.339	-230.490	722.356	250.187	-114.805	1007.654	308.514	111.018	1268.659	222.985	262.994	1518.181	144.716	310.911	1511.504	271.956	618.406	730.628	246.421	-212.390	766.847	288.434
2186	21.85000	02:12:58:05	266.035	1647.193	226.500	189.834	1587.718	323.142	147.906	1593.840	187.065	294.235	1357.864	307.248	309.150	1189.780	341.275	314.828	1073.077	335.433	334.491	968.271	351.762	144.583	896.331	221.724	134.680	1070.257	158.425	148.857	1207.620	152.889	237.046	1253.088	393.176	77.745	1342.907	338.280	5.256	1189.007	306.999	79.387	1169.890	395.591	20.718	1005.290	301.075	-56.854	1027.765	351.610	-152.793	830.716	301.936	-140.092	865.866	218.879	351.448	1342.007	134.926	374.306	1245.955	283.332	398.468	1211.455	110.572	437.528	1226.969	231.237	231.176	1265.918	126.638	454.930	1034.480	268.551	514.787	1049.587	218.263	493.958	996.062	160.659	593.830	822.515	232.738	524.906	786.046	186.794	119.619	934.605	368.535	241.141	921.757	140.381	241.998	942.600	449.540	376.711	971.502	236.808	85.364	790.639	376.746	212.656	780.520	471.491	45.314	416.233	329.676	91.127	426.189	234.857	96.193	268.113	320.619	218.863	73.775	378.523	286.551	87.301	360.975	152.922	20.714	288.066	140.710	14.441	348.187	278.952	805.928	31.952	401.524	792.305	184.189	263.964	582.340	-178.170	161.608	573.226	-153.103	258.489	422.187	-153.517	342.518	209.503	-38.752	303.029	225.538	15.250	260.758	55.474	-53.386	326.982	52.627	-45.108	537.092	677.281	189.843	594.299	654.159	199.599	609.738	677.866	265.822	-207.215	776.089	164.723	-257.674	757.434	190.580	-229.860	726.157	238.188	-114.640	1010.575	300.372	112.137	1271.456	220.102	265.752	1520.610	144.613	311.794	1513.738	272.403	617.763	732.388	255.815	-212.762	770.260	277.253
2187	21.86000	02:12:58:05	267.875	1650.165	226.731	190.369	1590.509	322.113	150.189	1597.189	185.514	294.274	1360.479	307.335	307.832	1192.098	341.637	312.614	1075.112	335.916	331.183	970.835	352.057	144.232	899.157	218.000	136.148	1073.396	155.441	150.968	1210.936	150.286	235.277	1255.720	392.113	77.199	1346.337	334.871	5.569	1191.924	302.131	77.646	1172.968	392.306	21.283	1008.290	297.591	-57.628	1030.969	345.685	-152.632	834.153	293.482	-137.275	868.996	210.718	354.676	1344.546	136.268	374.355	1248.374	284.863	401.551	1213.708	112.950	438.196	1229.236	234.442	234.086	1268.947	125.644	454.289	1037.453	271.662	514.984	1051.699	223.359	495.653	998.064	165.647	593.628	824.678	240.623	525.778	788.115	193.041	115.723	936.227	364.517	242.644	924.710	139.057	236.692	944.453	447.726	376.491	974.575	238.332	82.265	791.681	372.393	208.698	782.260	468.385	45.922	416.770	326.682	93.164	426.331	232.259	96.612	268.581	318.385	218.402	74.325	378.413	286.467	87.572	361.288	152.997	20.666	287.932	140.641	14.478	348.051	285.764	808.350	31.202	403.261	796.252	186.032	283.559	584.676	-178.985	180.044	576.276	-159.229	275.774	424.526	-155.659	350.554	209.947	-39.136	308.758	225.944	13.213	267.532	57.450	-58.069	333.357	52.960	-46.090	537.646	679.365	196.823	594.833	656.451	208.192	608.025	679.971	274.688	-202.392	779.116	154.885	-254.012	760.617	179.050	-227.955	729.613	227.656	-114.265	1013.991	292.458	113.496	1274.812	217.049	268.296	1523.953	144.350	312.821	1516.514	272.870	616.742	734.413	264.776	-211.781	773.698	267.087
