NO_OF_FRAMES	255
NO_OF_CAMERAS	13
NO_OF_MARKERS	64
FREQUENCY	100.0
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2016-05-27, 11:17:11.359	1380187.77891841
DATA_INCLUDED	3D
MARKER_NAMES	ARIEL	LFHD	RFHD	C7	T5	T10	BWT	FWT	CLAV	STRN	LBSH	LSHO	LFUPA	LBUPA	LIEL	LELB	LOWR	LIWR	RSHO	RBSH	RFUPA	RBUPA	RFSH	RIEL	RELB	RFRM	ROWR	RIWR	LFWT	RFWT	LBWT	RBWT	LFTHI	LBTHI	LKNE	LKNI	LSHN	LANK	LHEL	LTOE	LMT1	LMT5	RFTHI	RBTHI	RKNE	RKNI	RSHN	RANK	RHEL	RTOE	RMT1	RMT5	RTHMB	RINDX	RPNKY	LTHMB	LINDX	LPNKY	LFRM	LFSH	RBHD	LBHD	RPLM	LPLM
TRAJECTORY_TYPES	Measured	Mixed	Mixed	Mixed	Measured	Measured	Measured	Mixed	Measured	Mixed	Mixed	Measured	Measured	Measured	Mixed	Measured	Mixed	Mixed	Mixed	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Mixed	Mixed	Mixed	Mixed	Measured	Measured	Measured	Mixed	Mixed	Measured	Measured	Measured	Mixed	Mixed	Measured	Measured	Measured	Measured	Mixed	Mixed	Measured	Measured	Mixed	Mixed	Mixed	Mixed	Measured	Mixed	Mixed	Measured	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed
Frame	Time	SMPTE	ARIEL X	ARIEL Y	ARIEL Z	LFHD X	LFHD Y	LFHD Z	RFHD X	RFHD Y	RFHD Z	C7 X	C7 Y	C7 Z	T5 X	T5 Y	T5 Z	T10 X	T10 Y	T10 Z	BWT X	BWT Y	BWT Z	FWT X	FWT Y	FWT Z	CLAV X	CLAV Y	CLAV Z	STRN X	STRN Y	STRN Z	LBSH X	LBSH Y	LBSH Z	LSHO X	LSHO Y	LSHO Z	LFUPA X	LFUPA Y	LFUPA Z	LBUPA X	LBUPA Y	LBUPA Z	LIEL X	LIEL Y	LIEL Z	LELB X	LELB Y	LELB Z	LOWR X	LOWR Y	LOWR Z	LIWR X	LIWR Y	LIWR Z	RSHO X	RSHO Y	RSHO Z	RBSH X	RBSH Y	RBSH Z	RFUPA X	RFUPA Y	RFUPA Z	RBUPA X	RBUPA Y	RBUPA Z	RFSH X	RFSH Y	RFSH Z	RIEL X	RIEL Y	RIEL Z	RELB X	RELB Y	RELB Z	RFRM X	RFRM Y	RFRM Z	ROWR X	ROWR Y	ROWR Z	RIWR X	RIWR Y	RIWR Z	LFWT X	LFWT Y	LFWT Z	RFWT X	RFWT Y	RFWT Z	LBWT X	LBWT Y	LBWT Z	RBWT X	RBWT Y	RBWT Z	LFTHI X	LFTHI Y	LFTHI Z	LBTHI X	LBTHI Y	LBTHI Z	LKNE X	LKNE Y	LKNE Z	LKNI X	LKNI Y	LKNI Z	LSHN X	LSHN Y	LSHN Z	LANK X	LANK Y	LANK Z	LHEL X	LHEL Y	LHEL Z	LTOE X	LTOE Y	LTOE Z	LMT1 X	LMT1 Y	LMT1 Z	LMT5 X	LMT5 Y	LMT5 Z	RFTHI X	RFTHI Y	RFTHI Z	RBTHI X	RBTHI Y	RBTHI Z	RKNE X	RKNE Y	RKNE Z	RKNI X	RKNI Y	RKNI Z	RSHN X	RSHN Y	RSHN Z	RANK X	RANK Y	RANK Z	RHEL X	RHEL Y	RHEL Z	RTOE X	RTOE Y	RTOE Z	RMT1 X	RMT1 Y	RMT1 Z	RMT5 X	RMT5 Y	RMT5 Z	RTHMB X	RTHMB Y	RTHMB Z	RINDX X	RINDX Y	RINDX Z	RPNKY X	RPNKY Y	RPNKY Z	LTHMB X	LTHMB Y	LTHMB Z	LINDX X	LINDX Y	LINDX Z	LPNKY X	LPNKY Y	LPNKY Z	LFRM X	LFRM Y	LFRM Z	LFSH X	LFSH Y	LFSH Z	RBHD X	RBHD Y	RBHD Z	LBHD X	LBHD Y	LBHD Z	RPLM X	RPLM Y	RPLM Z	LPLM X	LPLM Y	LPLM Z	
5243	52.42000	01:42:47:05	-973.288	1580.925	-64.740	-853.350	1513.540	-115.303	-907.687	1469.021	1.167	-1083.131	1402.575	-279.296	-1146.104	1252.619	-390.706	-1156.782	1073.408	-430.104	-1130.041	917.935	-466.770	-1230.786	875.931	-200.425	-1155.552	1076.578	-164.085	-1075.500	1221.016	-140.323	-1069.536	1265.212	-406.910	-932.811	1353.469	-293.142	-802.026	1186.178	-398.663	-878.777	1265.260	-473.427	-773.571	1196.663	-556.908	-699.686	1188.735	-498.755	-575.591	1004.068	-517.230	-628.853	976.370	-442.681	-1187.016	1454.500	-181.707	-1209.240	1299.628	-350.068	-1357.084	1427.100	-97.834	-1399.913	1388.078	-201.112	-1174.099	1310.899	-115.729	-1528.945	1363.454	-142.896	-1523.045	1437.784	-147.280	-1494.170	1501.411	-75.738	-1534.639	1580.375	64.807	-1438.576	1553.675	80.200	-1096.637	888.792	-204.933	-1374.401	903.950	-344.147	-1025.786	877.009	-377.314	-1272.221	924.532	-513.108	-1176.396	634.020	-86.546	-1029.826	747.471	-306.892	-1216.382	464.067	-25.107	-1296.472	418.931	-77.756	-1199.067	296.260	-44.357	-998.877	60.812	-55.581	-952.465	24.954	-104.922	-1187.727	4.793	-85.848	-1163.201	21.858	-83.059	-1131.780	5.750	-16.365	-1390.370	519.736	-314.901	-1318.581	715.435	-475.086	-1350.127	352.350	-309.854	-1327.624	356.318	-225.261	-1285.162	254.947	-334.132	-1035.528	47.767	-449.342	-958.116	19.506	-416.384	-1203.501	1.546	-406.892	-1177.973	14.833	-395.974	-1152.551	7.403	-467.869	-1379.161	1617.612	151.062	-1431.617	1672.247	213.217	-1488.737	1655.967	210.893	-583.933	873.392	-398.941	-513.388	832.789	-416.118	-512.100	844.327	-483.855	-673.983	1108.068	-458.083	-982.666	1253.391	-197.804	-1075.014	1457.027	-92.185	-1009.935	1498.096	-207.735	-1509.148	1646.576	131.308	-504.665	924.177	-458.832
5244	52.43000	01:42:47:06	-971.888	1581.082	-65.047	-851.969	1513.239	-115.476	-906.293	1469.121	1.269	-1081.935	1402.125	-278.712	-1145.144	1252.391	-389.958	-1156.731	1073.740	-429.724	-1130.101	918.314	-466.450	-1231.257	875.908	-200.324	-1155.493	1076.369	-163.392	-1074.754	1220.495	-139.509	-1069.139	1264.717	-406.396	-932.003	1352.366	-292.678	-799.767	1185.583	-397.115	-876.916	1264.502	-472.728	-770.826	1196.147	-555.574	-697.497	1188.187	-496.668	-572.488	1004.428	-512.803	-628.268	975.895	-440.475	-1185.371	1454.471	-180.871	-1208.527	1299.815	-349.287	-1355.022	1427.721	-96.761	-1398.586	1389.020	-199.763	-1172.910	1310.796	-114.807	-1527.370	1365.084	-141.516	-1521.300	1439.478	-145.393	-1492.078	1502.808	-73.912	-1532.044	1581.820	66.594	-1436.038	1554.587	82.157	-1097.126	888.825	-204.920	-1374.683	904.453	-344.084	-1025.989	877.206	-377.106	-1272.335	925.127	-512.976	-1176.682	633.971	-86.700	-1030.202	747.730	-306.825	-1216.510	464.067	-25.274	-1296.478	418.846	-77.987	-1199.146	296.280	-44.473	-998.879	60.846	-55.343	-952.408	25.001	-104.654	-1187.662	4.748	-85.790	-1163.203	21.882	-82.932	-1131.802	5.744	-16.288	-1390.180	520.035	-314.245	-1319.054	715.921	-475.007	-1349.671	352.554	-309.535	-1326.770	356.739	-225.079	-1284.756	255.017	-333.769	-1035.607	47.664	-449.343	-958.052	19.355	-416.484	-1203.486	1.580	-406.822	-1177.948	14.840	-395.855	-1152.562	7.467	-467.713	-1376.370	1618.150	152.932	-1428.415	1673.056	215.114	-1485.603	1657.113	212.841	-585.499	871.605	-398.082	-514.964	831.059	-413.707	-510.063	846.082	-480.343	-672.316	1106.798	-454.360	-981.895	1252.475	-197.166	-1073.745	1456.795	-91.875	-1008.621	1497.508	-207.648	-1506.167	1647.898	133.263	-502.314	924.640	-452.039
5245	52.44000	01:42:47:06	-970.377	1580.955	-65.220	-850.698	1512.863	-115.553	-904.843	1469.269	1.450	-1080.492	1401.653	-277.969	-1144.453	1252.296	-389.240	-1156.710	1074.143	-429.407	-1130.166	918.751	-465.874	-1231.617	875.979	-200.199	-1155.472	1076.127	-162.686	-1073.375	1219.530	-138.266	-1068.119	1264.110	-405.715	-931.214	1351.401	-292.135	-797.567	1185.116	-395.479	-875.148	1263.756	-471.933	-768.313	1195.577	-554.030	-695.408	1187.796	-494.397	-569.076	1005.311	-507.913	-626.661	975.147	-437.716	-1183.584	1454.441	-179.984	-1207.667	1300.030	-348.505	-1355.184	1427.660	-94.774	-1397.136	1389.993	-198.419	-1171.701	1310.659	-113.802	-1525.992	1366.673	-139.877	-1519.476	1441.011	-143.669	-1489.801	1504.165	-72.057	-1529.497	1583.296	68.567	-1433.817	1555.487	83.834	-1097.514	888.817	-204.904	-1374.927	904.976	-343.927	-1026.145	877.395	-376.819	-1272.530	925.678	-512.809	-1177.032	633.902	-86.939	-1030.609	747.978	-306.783	-1216.728	464.028	-25.527	-1296.553	418.751	-78.349	-1199.261	296.246	-44.715	-998.912	60.906	-55.202	-952.356	25.056	-104.398	-1187.623	4.729	-85.765	-1163.198	21.888	-82.847	-1131.804	5.724	-16.262	-1389.947	520.430	-313.544	-1319.612	716.420	-474.812	-1349.224	352.837	-309.296	-1326.035	356.601	-224.721	-1284.370	255.172	-333.514	-1035.681	47.562	-449.317	-958.025	19.242	-416.590	-1203.449	1.572	-406.733	-1177.916	14.813	-395.691	-1152.619	7.520	-467.526	-1373.626	1618.743	154.752	-1425.262	1673.802	217.097	-1482.500	1658.150	214.828	-585.569	869.728	-397.505	-515.055	829.792	-412.005	-507.072	847.585	-477.287	-670.869	1106.242	-451.199	-980.554	1251.176	-196.044	-1072.315	1456.535	-91.496	-1007.380	1496.845	-207.455	-1503.185	1649.189	135.267	-500.188	925.223	-446.226
5246	52.45000	01:42:47:06	-968.983	1580.807	-65.348	-849.294	1512.493	-115.378	-903.373	1469.413	1.758	-1079.271	1401.155	-277.165	-1143.779	1252.224	-388.436	-1156.851	1074.557	-429.069	-1130.779	919.187	-466.576	-1231.920	876.072	-200.017	-1155.396	1075.865	-161.950	-1072.531	1218.853	-137.327	-1067.234	1263.708	-405.101	-930.426	1350.461	-291.552	-795.629	1184.683	-393.752	-873.357	1263.270	-471.362	-765.552	1195.047	-552.476	-693.541	1187.554	-491.987	-565.478	1006.858	-502.948	-624.902	974.891	-434.951	-1181.865	1454.327	-179.009	-1206.739	1300.290	-347.683	-1353.487	1428.132	-93.372	-1395.815	1391.186	-197.151	-1170.509	1310.518	-112.769	-1524.580	1368.595	-138.264	-1517.728	1442.935	-142.138	-1487.721	1505.658	-70.278	-1526.896	1584.980	70.364	-1431.298	1556.529	85.917	-1097.795	888.809	-204.910	-1375.223	905.535	-343.643	-1026.396	877.630	-376.607	-1272.953	926.345	-512.544	-1177.396	633.848	-87.220	-1031.188	747.771	-307.564	-1217.004	463.953	-25.835	-1296.710	418.670	-78.752	-1199.435	296.246	-45.010	-998.929	60.959	-55.197	-952.358	25.084	-104.344	-1187.625	4.712	-85.777	-1163.202	21.926	-82.860	-1131.805	5.723	-16.264	-1389.757	520.846	-313.007	-1320.269	716.869	-474.604	-1348.760	353.184	-309.139	-1325.363	357.205	-224.694	-1284.031	255.378	-333.332	-1035.726	47.465	-449.235	-957.974	19.148	-416.577	-1203.476	1.594	-406.654	-1177.918	14.807	-395.540	-1152.654	7.563	-467.323	-1370.921	1619.177	156.712	-1422.241	1674.435	219.171	-1479.450	1659.123	216.870	-584.585	868.416	-396.515	-513.872	828.906	-410.207	-502.652	849.237	-473.727	-669.684	1105.876	-448.477	-979.790	1250.310	-195.245	-1070.904	1456.259	-91.071	-1005.942	1496.046	-207.198	-1503.996	1651.779	139.055	-497.811	925.987	-441.044
5247	52.46000	01:42:47:06	-967.514	1580.656	-65.391	-847.771	1512.151	-115.099	-901.881	1469.471	2.151	-1077.879	1400.664	-276.280	-1143.148	1252.189	-387.552	-1157.054	1074.926	-428.706	-1131.327	919.624	-466.450	-1232.125	876.149	-199.810	-1155.313	1075.640	-161.207	-1072.120	1218.509	-137.351	-1066.259	1263.247	-404.361	-929.677	1349.460	-290.889	-793.914	1184.274	-391.933	-871.732	1262.216	-470.476	-763.365	1194.387	-550.587	-691.623	1187.351	-489.372	-560.730	1008.780	-497.617	-622.295	974.700	-431.922	-1180.106	1454.236	-178.015	-1205.749	1300.499	-346.753	-1352.050	1428.663	-91.957	-1394.291	1392.284	-195.770	-1169.352	1310.340	-111.696	-1523.079	1370.326	-136.721	-1515.751	1444.555	-140.277	-1485.695	1507.213	-68.521	-1524.473	1586.438	72.299	-1429.056	1557.559	87.825	-1097.994	888.794	-204.876	-1375.670	906.181	-343.228	-1026.845	877.852	-376.690	-1273.587	927.063	-512.242	-1177.707	633.783	-87.524	-1031.701	747.902	-307.804	-1217.248	463.888	-26.189	-1296.887	418.594	-79.150	-1199.599	296.187	-45.291	-998.940	60.998	-55.326	-952.386	25.099	-104.448	-1187.684	4.734	-85.820	-1163.215	21.929	-82.938	-1131.817	5.738	-16.299	-1389.587	521.176	-312.725	-1321.076	717.469	-474.424	-1348.303	353.625	-309.079	-1324.654	358.103	-224.864	-1283.665	255.646	-333.220	-1035.765	47.382	-449.192	-957.956	19.096	-416.585	-1203.455	1.601	-406.575	-1177.940	14.795	-395.384	-1152.731	7.613	-467.116	-1368.339	1619.624	158.765	-1419.317	1674.967	221.331	-1476.583	1660.009	218.976	-582.781	867.761	-394.865	-512.179	828.448	-408.172	-497.737	850.323	-470.400	-668.589	1105.481	-445.718	-978.999	1249.338	-194.554	-1069.454	1456.060	-90.631	-1004.618	1495.383	-206.906	-1501.360	1653.037	141.228	-495.136	926.717	-436.862
5248	52.47000	01:42:47:07	-965.940	1580.489	-65.337	-846.279	1511.748	-114.805	-900.378	1469.443	2.573	-1076.414	1400.201	-275.358	-1142.476	1252.139	-386.584	-1157.181	1075.282	-428.142	-1132.064	920.142	-466.388	-1231.936	876.122	-199.811	-1155.188	1075.403	-160.446	-1071.418	1218.011	-136.491	-1065.257	1262.874	-403.624	-929.110	1348.713	-290.292	-792.469	1183.703	-390.270	-870.221	1261.366	-469.327	-760.817	1193.634	-548.586	-689.785	1187.149	-486.524	-556.720	1010.427	-493.059	-619.247	974.962	-428.946	-1178.407	1454.152	-176.957	-1204.769	1300.713	-345.726	-1351.060	1428.582	-90.077	-1393.068	1393.501	-194.439	-1168.205	1310.179	-110.610	-1521.798	1372.274	-135.149	-1514.187	1446.599	-138.768	-1483.455	1508.777	-66.740	-1522.133	1588.014	74.130	-1426.970	1558.584	89.536	-1098.189	888.752	-204.832	-1376.104	906.828	-342.713	-1027.376	878.031	-376.829	-1274.395	927.815	-511.916	-1177.951	633.674	-87.819	-1032.253	748.134	-307.983	-1217.404	463.802	-26.575	-1297.034	418.508	-79.517	-1199.691	296.112	-45.560	-999.050	61.045	-55.770	-952.421	24.989	-104.670	-1187.744	4.757	-85.884	-1163.213	21.924	-83.041	-1131.815	5.744	-16.337	-1389.419	521.475	-312.673	-1321.770	717.985	-474.329	-1347.786	354.047	-309.111	-1324.007	358.596	-224.968	-1283.331	255.956	-333.204	-1035.814	47.339	-449.142	-957.935	19.024	-416.594	-1203.447	1.603	-406.499	-1177.944	14.752	-395.231	-1152.781	7.633	-466.935	-1365.830	1620.132	160.841	-1416.530	1675.481	223.561	-1473.820	1660.833	221.093	-580.301	868.100	-392.269	-510.019	828.184	-406.150	-493.309	850.832	-467.608	-667.258	1105.186	-442.895	-978.209	1248.438	-193.780	-1067.916	1455.820	-90.132	-1003.073	1494.763	-206.558	-1498.688	1654.318	143.352	-491.886	927.083	-433.854
5249	52.48000	01:42:47:07	-964.334	1580.318	-65.148	-844.702	1511.352	-114.438	-898.925	1469.452	3.106	-1075.211	1399.862	-274.421	-1141.740	1252.167	-385.569	-1157.385	1075.614	-427.291	-1132.707	920.634	-466.291	-1232.115	876.095	-199.574	-1155.004	1075.146	-159.628	-1070.718	1217.522	-135.589	-1064.486	1262.528	-402.824	-928.182	1347.768	-289.572	-791.287	1183.058	-388.524	-868.432	1260.201	-467.981	-758.238	1192.975	-546.337	-687.484	1187.054	-483.679	-552.796	1011.818	-489.041	-615.527	975.787	-425.371	-1176.660	1454.055	-175.898	-1203.912	1300.911	-344.622	-1350.625	1428.092	-87.813	-1391.682	1394.909	-193.295	-1167.069	1310.079	-109.470	-1520.296	1374.205	-133.685	-1512.148	1448.328	-137.213	-1481.417	1510.409	-65.021	-1519.778	1589.662	75.943	-1424.631	1559.535	91.724	-1098.406	888.703	-204.764	-1376.497	907.426	-342.202	-1028.002	878.206	-377.002	-1275.099	928.560	-511.608	-1178.139	633.577	-88.119	-1032.715	748.298	-308.252	-1217.404	463.684	-27.016	-1297.103	418.397	-79.848	-1199.684	295.996	-45.778	-998.817	60.882	-55.780	-952.420	24.790	-104.828	-1187.813	4.793	-85.950	-1163.201	21.920	-83.133	-1131.803	5.752	-16.378	-1389.267	521.736	-312.804	-1322.388	718.488	-474.353	-1346.599	354.262	-308.921	-1323.399	359.051	-225.126	-1283.146	256.461	-333.634	-1035.837	47.293	-449.127	-957.873	18.974	-416.626	-1203.389	1.570	-406.426	-1177.934	14.745	-395.101	-1152.812	7.646	-466.794	-1363.464	1620.436	163.098	-1413.870	1675.893	225.890	-1471.274	1661.709	223.234	-576.981	869.310	-388.489	-507.553	827.927	-404.339	-489.664	850.812	-465.488	-665.169	1105.554	-440.349	-977.483	1247.791	-192.853	-1066.484	1455.634	-89.613	-1001.482	1494.145	-206.173	-1496.052	1655.614	145.396	-488.268	927.144	-431.551
5250	52.49000	01:42:47:07	-962.765	1580.162	-64.917	-843.158	1510.917	-113.919	-897.417	1469.362	3.709	-1073.724	1399.399	-273.342	-1141.077	1252.229	-384.511	-1157.436	1075.876	-426.078	-1133.377	921.156	-466.143	-1232.404	876.006	-199.334	-1154.856	1074.889	-158.768	-1069.975	1217.057	-134.589	-1063.854	1262.245	-402.043	-927.405	1346.857	-288.827	-789.877	1182.246	-386.534	-866.781	1258.916	-466.524	-755.431	1192.202	-543.962	-685.244	1186.928	-480.851	-549.193	1012.545	-486.047	-611.164	977.017	-420.852	-1175.007	1453.992	-174.805	-1202.921	1301.029	-343.419	-1348.986	1428.835	-86.432	-1390.304	1396.206	-191.967	-1165.959	1309.969	-108.273	-1518.992	1376.180	-132.235	-1510.462	1450.471	-135.552	-1479.374	1512.036	-63.281	-1517.477	1591.243	77.690	-1422.757	1560.499	93.466	-1098.682	888.607	-204.685	-1376.909	908.025	-341.673	-1028.629	878.417	-377.116	-1275.992	929.595	-511.204	-1178.221	633.460	-88.436	-1033.228	748.503	-308.617	-1217.249	463.485	-27.466	-1296.979	418.189	-80.239	-1199.538	295.805	-46.024	-998.681	60.701	-55.936	-952.406	24.457	-105.046	-1187.881	4.849	-86.004	-1163.180	21.921	-83.190	-1131.758	5.744	-16.383	-1389.081	521.971	-313.042	-1323.128	719.150	-474.483	-1346.047	354.749	-309.036	-1322.743	359.500	-225.351	-1282.770	256.884	-333.819	-1035.823	47.230	-449.166	-957.783	18.868	-416.657	-1203.356	1.569	-406.351	-1177.911	14.716	-394.983	-1152.812	7.653	-466.682	-1361.109	1620.676	165.413	-1411.378	1676.336	228.218	-1468.822	1662.558	225.363	-572.844	871.348	-383.161	-505.105	827.691	-402.662	-486.859	850.685	-463.958	-661.949	1106.726	-437.856	-976.632	1247.002	-191.866	-1064.940	1455.450	-88.992	-999.949	1493.472	-205.618	-1493.544	1656.930	147.484	-484.426	926.843	-429.643
5251	52.50000	01:42:47:07	-961.002	1579.922	-64.625	-841.532	1510.462	-113.318	-895.974	1469.288	4.370	-1072.485	1398.960	-272.365	-1140.479	1252.248	-383.394	-1157.441	1076.075	-424.785	-1134.143	921.889	-466.067	-1232.727	875.843	-199.100	-1154.687	1074.587	-157.867	-1069.133	1216.455	-133.395	-1063.350	1261.957	-401.151	-926.580	1345.848	-288.022	-788.499	1181.469	-384.538	-864.713	1257.750	-464.925	-752.321	1191.513	-541.572	-682.722	1186.967	-478.229	-545.406	1013.289	-483.006	-606.390	978.655	-416.435	-1173.125	1454.042	-173.723	-1202.028	1301.128	-342.124	-1347.339	1429.667	-85.090	-1389.070	1397.509	-190.717	-1164.843	1309.868	-107.047	-1517.510	1378.243	-130.968	-1508.557	1452.301	-134.138	-1477.201	1513.713	-61.573	-1515.353	1592.846	80.179	-1420.665	1561.496	95.539	-1099.034	888.513	-204.607	-1377.300	908.550	-341.171	-1029.297	878.698	-377.152	-1276.864	930.632	-510.844	-1178.231	633.375	-88.641	-1033.744	748.754	-309.029	-1216.938	463.235	-27.977	-1296.685	417.901	-80.690	-1199.343	295.591	-46.323	-998.551	60.387	-56.079	-952.350	23.937	-105.166	-1187.921	4.874	-86.034	-1163.120	21.881	-83.222	-1131.713	5.750	-16.359	-1388.916	522.220	-313.370	-1323.771	719.780	-474.647	-1345.511	355.181	-309.280	-1322.137	359.959	-225.645	-1282.378	257.349	-334.045	-1035.795	47.154	-449.204	-957.683	18.820	-416.777	-1203.265	1.529	-406.296	-1177.876	14.695	-394.870	-1152.836	7.677	-466.568	-1358.956	1621.150	167.637	-1408.981	1676.946	230.507	-1466.550	1663.535	227.452	-568.636	873.633	-378.252	-502.734	827.484	-400.957	-484.956	850.343	-462.743	-658.311	1107.529	-434.825	-975.824	1246.159	-190.902	-1063.501	1455.296	-88.351	-998.393	1492.807	-205.065	-1491.081	1658.233	149.509	-480.414	926.519	-427.941
5252	52.51000	01:42:47:08	-959.487	1579.627	-64.281	-840.083	1509.770	-112.797	-894.474	1469.171	5.051	-1071.081	1398.426	-271.206	-1139.914	1252.211	-382.192	-1157.374	1076.355	-423.631	-1134.921	922.639	-465.940	-1233.100	875.637	-198.891	-1154.579	1074.277	-156.873	-1068.467	1215.913	-132.264	-1062.863	1261.692	-400.227	-925.871	1344.927	-287.134	-786.771	1180.914	-382.262	-862.776	1256.222	-463.139	-749.677	1190.430	-538.926	-680.087	1186.986	-475.607	-541.441	1014.074	-480.018	-601.102	980.653	-411.947	-1171.460	1453.999	-172.594	-1201.279	1301.250	-340.773	-1345.602	1430.475	-83.771	-1387.561	1398.925	-189.464	-1163.745	1309.765	-105.713	-1516.148	1380.220	-129.539	-1506.616	1454.577	-132.215	-1474.889	1515.310	-59.935	-1513.100	1594.385	81.986	-1418.779	1562.555	97.472	-1099.495	888.427	-204.583	-1377.723	909.130	-340.721	-1029.871	879.069	-377.216	-1277.472	931.548	-510.490	-1178.269	633.077	-89.208	-1034.252	749.005	-309.400	-1216.566	462.923	-28.540	-1296.279	417.545	-81.247	-1199.056	295.305	-46.746	-998.397	59.973	-56.214	-952.243	23.357	-105.193	-1187.928	4.910	-86.062	-1163.039	21.845	-83.258	-1131.677	5.723	-16.333	-1388.778	522.472	-313.720	-1324.479	720.632	-474.837	-1344.982	355.636	-309.643	-1321.537	360.441	-226.007	-1281.967	257.720	-334.291	-1035.752	47.038	-449.285	-957.599	18.737	-416.919	-1203.191	1.493	-406.246	-1177.814	14.650	-394.757	-1152.821	7.688	-466.459	-1356.906	1621.505	169.983	-1406.686	1677.649	232.732	-1464.350	1664.589	229.487	-564.329	876.181	-373.586	-500.436	827.374	-399.367	-483.558	849.943	-461.478	-654.110	1108.662	-431.502	-975.090	1245.443	-189.705	-1061.942	1455.082	-87.613	-996.898	1492.167	-204.447	-1488.654	1659.557	151.448	-476.451	926.073	-426.492
5253	52.52000	01:42:47:08	-957.795	1579.266	-63.855	-838.460	1509.055	-112.179	-892.947	1468.977	5.786	-1069.748	1397.881	-270.048	-1139.396	1252.133	-380.955	-1158.309	1077.439	-423.996	-1135.546	923.398	-465.806	-1233.496	875.478	-198.698	-1154.568	1073.962	-155.767	-1067.851	1215.358	-131.050	-1062.025	1261.222	-399.161	-924.939	1343.881	-286.101	-784.541	1180.312	-379.708	-860.837	1254.806	-461.300	-747.078	1189.140	-536.139	-677.368	1187.203	-473.030	-537.874	1014.889	-477.445	-595.594	983.081	-407.526	-1169.683	1453.841	-171.413	-1200.477	1300.957	-339.278	-1343.920	1431.420	-82.488	-1386.313	1400.270	-188.362	-1162.687	1309.608	-104.374	-1514.834	1382.362	-128.245	-1504.840	1456.616	-130.667	-1472.679	1517.052	-58.249	-1511.054	1596.095	83.766	-1416.888	1563.710	99.647	-1099.892	888.386	-204.591	-1378.229	909.871	-340.289	-1030.413	879.529	-377.380	-1278.310	932.706	-510.032	-1178.234	632.842	-89.691	-1034.758	749.356	-309.748	-1216.192	462.599	-29.181	-1295.837	417.193	-81.931	-1198.730	294.963	-47.337	-998.237	59.529	-56.321	-952.076	22.727	-105.202	-1187.928	4.920	-86.095	-1162.946	21.797	-83.328	-1131.604	5.731	-16.312	-1388.655	522.798	-314.020	-1325.006	721.347	-474.995	-1344.503	356.071	-310.089	-1320.925	360.964	-226.489	-1281.595	258.054	-334.573	-1035.622	46.825	-449.347	-957.481	18.636	-417.066	-1203.074	1.469	-406.155	-1177.769	14.641	-394.659	-1152.813	7.698	-466.320	-1354.833	1621.906	172.327	-1404.451	1678.394	234.922	-1462.204	1665.729	231.470	-560.496	878.841	-369.858	-498.784	827.314	-397.772	-482.523	849.553	-459.878	-649.590	1110.049	-428.246	-974.410	1244.621	-188.465	-1060.507	1454.791	-86.791	-995.352	1491.437	-203.764	-1486.364	1660.988	153.385	-473.483	924.843	-426.505
5254	52.53000	01:42:47:08	-956.299	1578.906	-63.426	-837.037	1508.502	-111.617	-891.429	1468.751	6.500	-1068.542	1397.297	-268.857	-1138.820	1252.054	-379.677	-1158.654	1078.084	-423.407	-1135.936	924.116	-465.595	-1233.826	875.365	-198.525	-1154.581	1073.618	-154.606	-1067.295	1214.783	-129.820	-1061.194	1260.727	-398.061	-924.113	1342.873	-284.968	-782.171	1180.040	-376.878	-858.820	1253.106	-459.316	-744.454	1187.759	-533.058	-674.680	1187.185	-470.404	-533.413	1015.959	-474.481	-589.744	985.425	-403.195	-1168.073	1453.676	-170.184	-1199.701	1300.963	-337.891	-1342.243	1432.353	-81.147	-1384.671	1401.464	-186.912	-1161.634	1309.452	-102.948	-1513.397	1384.352	-126.928	-1502.889	1458.604	-129.153	-1470.761	1518.746	-56.594	-1508.923	1597.857	85.374	-1414.974	1564.775	101.650	-1100.411	888.420	-204.842	-1378.677	910.561	-339.785	-1030.877	880.092	-377.580	-1278.862	933.763	-509.607	-1178.167	632.621	-90.215	-1035.227	749.785	-310.150	-1215.814	462.286	-29.911	-1295.252	416.770	-82.726	-1198.455	294.683	-47.947	-998.089	59.140	-56.473	-951.936	22.205	-105.225	-1187.913	4.936	-86.125	-1162.851	21.756	-83.390	-1131.549	5.744	-16.296	-1388.513	523.164	-314.269	-1325.599	722.185	-475.137	-1344.064	356.459	-310.589	-1320.386	361.453	-227.038	-1281.240	258.348	-334.923	-1035.553	46.692	-449.452	-957.406	18.569	-417.247	-1203.014	1.419	-406.080	-1177.737	14.647	-394.564	-1152.839	7.730	-466.201	-1352.903	1622.363	174.661	-1402.249	1679.133	237.105	-1460.101	1666.894	233.416	-556.002	881.448	-365.396	-498.060	827.465	-396.403	-482.210	849.326	-458.219	-644.922	1111.499	-424.913	-973.747	1243.593	-187.249	-1059.139	1454.493	-85.854	-994.045	1490.699	-203.025	-1483.993	1662.450	155.209	-469.747	924.602	-424.725
