left_foot_X,left_foot_Y,left_foot_Z,right_foot_X,right_foot_Y,right_foot_Z,left_ank_X,left_ank_Y,left_ank_Z,right_ank_X,right_ank_Y,right_ank_Z,left_knee_X,left_knee_Y,left_knee_Z,right_knee_X,right_knee_Y,right_knee_Z,left_hip_X,left_hip_Y,left_hip_Z,hip_central_X,hip_central_Y,hip_central_Z,right_hip_X,right_hip_Y,right_hip_Z,spine_X,spine_Y,spine_Z,left_hand_X,left_hand_Y,left_hand_Z,right_hand_X,right_hand_Y,right_hand_Z,left_wrist_X,left_wrist_Y,left_wrist_Z,right_wrist_X,right_wrist_Y,right_wrist_Z,left_elbow_X,left_elbow_Y,left_elbow_Z,right_elbow_X,right_elbow_Y,right_elbow_Z,left_shoulder_X,left_shoulder_Y,left_shoulder_Z,shoulder_center_X,shoulder_center_Y,shoulder_center_Z,right_shoulder_X,right_shoulder_Y,right_shoulder_Z,head_X,head_Y,head_Z
0.2357651095994946,0.3552198653921785,0.11319957215720651,0.3726389018189323,0.3557231698309674,0.12172893139602287,0.2330161468068806,0.3724176679990193,0.15746564782105402,0.37374847297633396,0.37054933788349903,0.16983713108385004,0.26048196032816334,0.5256251401347648,0.13739550779475493,0.35767935308709536,0.5389640085494914,0.14245676925058431,0.2581935761303297,0.7412607738168664,0.14915742234162604,0.30798779565783757,0.7458549527438157,0.15339068295630665,0.35778201518534536,0.7504491316707651,0.15762394357098725,0.31015126143787575,0.8245211363449524,0.14260042757520314,0.16258264298909125,0.7489175052205579,0.0827909786071399,0.44992515072517075,0.7397522613478442,0.13575811737003482,0.15523489848539587,0.8019574880453689,0.09557220971821438,0.46331545024954707,0.7958724073017287,0.12544627994581364,0.15019111426786505,0.8721039182180519,0.14123836559591504,0.46687533688710964,0.8682545231292838,0.15803826084988956,0.2495337379674218,0.9572754367661912,0.12769043739176955,0.31289406336104586,0.9566062319775986,0.12334540917109943,0.37625438875466993,0.9559370271890061,0.11900038095042931,0.2906186694207593,0.981775136144351,0.02274567840595423
0.23575580397070586,0.35521356157912803,0.11320547572815849,0.3726422038162444,0.35572717225195183,0.12173773672218853,0.2329949339756632,0.37241006339914895,0.15747565387351506,0.3737420691027589,0.3705337284416599,0.1698435349574251,0.2604467390235006,0.5256243396505679,0.13740391287882214,0.3576349262141685,0.5389590055232609,0.1425258110125653,0.2581285367893332,0.7412371595330585,0.14909338360587557,0.3079287599483176,0.7458208321049237,0.15333334827570505,0.357728983107302,0.750404504676789,0.15757331294553453,0.31014028336888994,0.8244343409870335,0.14263267565284893,0.16275474709142068,0.7447488837047754,0.08204222570148231,0.449352504342827,0.7346210575853123,0.1351543521645373,0.15585607422217557,0.797612659945748,0.09611513812474892,0.46229803483531123,0.7909724434115709,0.1255879656486616,0.15233374363484986,0.867301546692897,0.1425354168229279,0.4644039753432723,0.8631206177325875,0.1587936511036796,0.24897379927170352,0.9565654072835578,0.12835043661209794,0.3128894605769138,0.9559454322730734,0.12385771905710326,0.3768051218821241,0.9553254572625891,0.11936500150210863,0.29089779826021167,0.9820621897773526,0.023090046707452405
0.23574699864454016,0.35521146030811124,0.11320897784651983,0.3726470067214257,0.3557293735834932,0.12174524126153431,0.23297972477592246,0.3724052604939676,0.15748085702079476,0.373744870797448,0.3705337284416599,0.1698635470623471,0.26041772147136366,0.5256091304508271,0.13741752111016917,0.3575914999464877,0.5389516010444398,0.14258244526949462,0.2580186703333113,0.7412373596541076,0.14909798639000763,0.30783650414462704,0.7457868115265562,0.15331013423399548,0.3576543379559428,0.7503362633990048,0.15752228207798338,0.3101130097287534,0.8243325651391443,0.14266195050347774,0.16304762424695454,0.7404648924041174,0.0814401615249032,0.4488040726074388,0.7294335197474249,0.13451246389916335,0.15661293203032653,0.793067710796907,0.09662244498452227,0.4610911047874639,0.7859746203283443,0.1257106398518336,0.15475440784621808,0.8622335478284106,0.14294579838786217,0.4617970651420965,0.858006190784682,0.1594918067373927,0.24826056785228254,0.955723297908439,0.12900283123255596,0.31285103733546354,0.9551583561864901,0.12440645097406523,0.37744150681864447,0.9545934144645414,0.11981007071557447,0.29108046875393995,0.9824822038354559,0.02344562178770697
0.23574349652617876,0.35520265498194553,0.11321388081222572,0.3726479072661472,0.3557307744308378,0.12175024428776485,0.2329649158182802,0.3723820464522581,0.15747765508400724,0.37374527103954647,0.370529325778577,0.16987195214641435,0.2603718937510922,0.5255929206458403,0.1374091160261019,0.3575420700473303,0.5389305883342717,0.14263587758963645,0.2579528305081178,0.7411240911402489,0.14912039994752027,0.30776075832749716,0.7456991585069978,0.1532943246711071,0.3575686861468766,0.7502742258737465,0.15746824939469392,0.3100998017395048,0.8242018003278395,0.14267201373338137,0.163328794321109,0.7361823019508041,0.08103101403977245,0.44822031950686336,0.7241546266505684,0.13375790748307842,0.15756750943510714,0.7884857392539599,0.09713075244954171,0.45963922657537093,0.780997009471089,0.12596399310014644,0.1572794018312464,0.8571810249917304,0.14466390430243448,0.4587584271307362,0.852796105975249,0.15997156359939002,0.24757295192716172,0.9547459067040474,0.12961680261156375,0.31280580997833973,0.9542794245383148,0.12495618349627323,0.37803866802951774,0.9538129423725824,0.12029556438098278,0.2913787291656978,0.982780464247214,0.023840260496769305
0.2357299883553564,0.35519675141099355,0.11321958426212848,0.372654111018673,0.3557297738255917,0.12176125094547192,0.23293409717670027,0.37234282272661096,0.1574740529051213,0.37376408241817316,0.37052852529438013,0.1698791565041863,0.2603248653045254,0.5255621020042603,0.13742732704158098,0.35749284026922207,0.5388967678769535,0.1426891097887291,0.2578495680467201,0.7410624538570891,0.1492496781453166,0.3076204734719938,0.7456246134161633,0.1532387910799485,0.35739137889726746,0.7501867729752373,0.1572279040145804,0.3100582337387096,0.8240475927650547,0.14273359383909853,0.16362227183979047,0.7318877042345375,0.0805754384712225,0.44760514740156027,0.7188581229013806,0.132917999439501,0.1586409587431246,0.7838333251016876,0.09777314101753873,0.4580824849334866,0.7760918424336514,0.1263003965838857,0.1599160633617396,0.852339696568994,0.14569452770591879,0.4555849075322015,0.8477661301101144,0.16034805799998972,0.24679247983520275,0.9537324937107959,0.13020715970676344,0.31271095260100934,0.9533786796957745,0.1255261282444525,0.37862942536681593,0.9530248656807531,0.12084509678214161,0.29157340692237926,0.9831930338022863,0.024223532330235914
0.23572198351338763,0.35518784602430326,0.11323049085931101,0.3726698205210368,0.35572477079936116,0.12176675427432551,0.2329152857980736,0.37232241037959046,0.15748646041017295,0.37378529524939047,0.3705137163367378,0.1698863608619582,0.2602644287476609,0.5255190759786781,0.1374557442305702,0.35744481121740923,0.5388501396724852,0.14274414307726457,0.25768927108629475,0.7408667354709517,0.14934013285956413,0.307539824689158,0.745503039878762,0.1533299462178683,0.3573903782920213,0.750139344286572,0.15731975957617247,0.3100810475383207,0.8238837222144645,0.14286550219925603,0.1639612768971696,0.7276104169890283,0.08017599685697886,0.4469440475154612,0.71361365062499,0.1320229580468634,0.15988170924829012,0.7792737671162534,0.09862245475042947,0.45656236544360956,0.7711570574809292,0.1268671393952774,0.16334240255245594,0.8472859730060186,0.14664323489325562,0.45229838624787366,0.8429621576165659,0.16051762723569568,0.24615449393028863,0.9527695112219481,0.13083513955921663,0.3126793334752325,0.9525217613630134,0.1261425010760509,0.3792041730201765,0.9522740115040786,0.1214498625928852,0.2917788111672989,0.983615849555079,0.024612967892018552
0.23570567364787617,0.35518114196915435,0.11323879588285363,0.3726796264524486,0.3557258714651319,0.12177866147675408,0.23289047078797026,0.3722987960957825,0.15749846767312614,0.37379490105975305,0.3705077127052612,0.16990837417737245,0.26021059618542064,0.5254698462005699,0.13751037727700735,0.35740858930750036,0.5388103155836903,0.14281578641288548,0.2575513876833819,0.7408421205818977,0.14915562125218307,0.3074475688854675,0.7454166876460233,0.15333474912304962,0.357343750087553,0.7499912547101492,0.1575138769939161,0.31009774335157,0.8237813174147065,0.14298700426485406,0.164342807677508,0.7235049336642749,0.0796094541666363,0.44620650138855994,0.7085110641724968,0.13114132476452361,0.16160735305571639,0.7746689817736954,0.10026084578039565,0.4547808878634509,0.7663235337791123,0.12735983741845772,0.1667882201919631,0.8425441714517611,0.14753991060779514,0.44882762018423045,0.8383306894674452,0.16050321852015184,0.24566259639130522,0.9518369471325817,0.1314983407163325,0.31265772040191675,0.9517038666348503,0.12680570223316684,0.37965284441252833,0.9515707861371188,0.12211306375000114,0.2919828545890839,0.9840494718445294,0.025016171781987548
0.235695967776989,0.3551741377324316,0.11325490562731585,0.3726743232446443,0.35574418254113555,0.12180327636580818,0.23286685650416228,0.37228158568554953,0.1575108751781778,0.3738325238170065,0.37049890737909547,0.16993519039796795,0.2601531614442945,0.52543642598535,0.1375878241230556,0.35737076642919774,0.5387750942790276,0.14289483422732746,0.25744032050106475,0.7408165050875976,0.14917423250976056,0.30734340587934833,0.7453910721517232,0.1531739518600011,0.3572464912576319,0.749965639215849,0.15717367121024167,0.3100823054420587,0.8236189334776249,0.14307008308900174,0.1649414697962504,0.71943957460989,0.07934879650002696,0.44542212693614114,0.7035905878747937,0.13029020994218984,0.16270081446865584,0.7703871918045787,0.09992524278085335,0.4527710721661318,0.7616651159953634,0.12782271740530415,0.17050046565499877,0.8380019572905927,0.14836614371300916,0.445235313936694,0.833845443098288,0.16041836719528246,0.24521352475685496,0.9509512113687328,0.13220997116735975,0.31264131047588073,0.9509512113687328,0.12749151706884462,0.3800690961949064,0.9509512113687328,0.12277306297032953,0.2922309246416973,0.984499504060016,0.02542209731822589
0.23568245960616663,0.3551718363403656,0.11327251627964728,0.3726962364995339,0.3557522874436289,0.12182468931807479,0.23284004028356675,0.37227598229617137,0.15753528994618268,0.37385413689032226,0.37050651197896584,0.16995760395548062,0.26010092985044797,0.5254272204170859,0.13767847895835236,0.35733734621397795,0.5387486783005304,0.1429936940256423,0.2573562696603922,0.7407172450471843,0.14922266180367183,0.3072627570965126,0.7453004173164265,0.15317845458360857,0.35716924453263293,0.7498835895856686,0.1571342473635453,0.31002730074224444,0.8234796492273675,0.14313532255104758,0.1655837583037228,0.7155600279497063,0.0792255219337073,0.44457151241643045,0.6988606268159484,0.12931672109825795,0.16449950245904746,0.7660493679416807,0.10078316171886054,0.45101480983817493,0.7573625134371279,0.12870605171656238,0.17425713799096132,0.8336255767722113,0.1490988535812209,0.44136483943074156,0.8295607180204496,0.16037767591527433,0.2447384373860061,0.9500050390480195,0.13293641057602928,0.31265231713358776,0.9501975554973694,0.1281637236731755,0.3805661968811695,0.9503900719467192,0.12339103677032166,0.2924649862208653,0.9849635447489477,0.025832665662806162
0.23566685016432745,0.3551696350088242,0.11328862602410952,0.372709044246684,0.3557688974907142,0.12184560196771829,0.23281562551556192,0.3722691781804978,0.15755890422999067,0.3738713473005552,0.3704969061686033,0.16997961727089486,0.26003829196204203,0.5254288213854797,0.13777293609358432,0.3572805118359994,0.5387186601431474,0.14308374849779137,0.2573488651815711,0.7406045768964733,0.14928509957102853,0.3071773054084955,0.7451777431132545,0.1531818566414453,0.35700574563542,0.7497509093300356,0.15707861371186208,0.30996760749213415,0.8234086920210584,0.14310376060271343,0.166319003038558,0.7118639922916575,0.07925774142263177,0.4437396092148219,0.6943768146476441,0.12852654313541173,0.16681630384587035,0.7618152067822785,0.10177736309138671,0.4490182021301045,0.7532624333807034,0.12933283084272018,0.17810026262018705,0.8294800025305974,0.14981955618647944,0.43753172085397685,0.8254846524899314,0.1601563420348367,0.24431618197215135,0.9490492609169435,0.13366004829000971,0.31264571313896355,0.9494565072521067,0.12883332870386646,0.38097524430577573,0.9498637535872699,0.12400660911772315,0.29268399869713196,0.9854540814647965,0.026258923497645276
