mean_right_foot,mean_left_foot,mean_right_ank,mean_left_ank,mean_right_knee,mean_left_knee,mean_right_hip,mean_hip_central,mean_left_hip,mean_spine,mean_right_hand,mean_left_hand,mean_right_wrist,mean_left_wrist,mean_right_elbow,mean_left_elbow,mean_right_shoulder,mean_shoulder_center,mean_left_shoulder,mean_head,var_right_foot,var_left_foot,var_right_ank,var_left_ank,var_right_knee,var_left_knee,var_right_hip,var_hip_central,var_left_hip,var_spine,var_right_hand,var_left_hand,var_right_wrist,var_left_wrist,var_right_elbow,var_left_elbow,var_right_shoulder,var_shoulder_center,var_left_shoulder,var_head,kurt_right_foot,kurt_left_foot,kurt_right_ank,kurt_left_ank,kurt_right_knee,kurt_left_knee,kurt_right_hip,kurt_hip_central,kurt_left_hip,kurt_spine,kurt_right_hand,kurt_left_hand,kurt_right_wrist,kurt_left_wrist,kurt_right_elbow,kurt_left_elbow,kurt_right_shoulder,kurt_shoulder_center,kurt_left_shoulder,kurt_head,skew_right_foot,skew_left_foot,skew_right_ank,skew_left_ank,skew_right_knee,skew_left_knee,skew_right_hip,skew_hip_central,skew_left_hip,skew_spine,skew_right_hand,skew_left_hand,skew_right_wrist,skew_left_wrist,skew_right_elbow,skew_left_elbow,skew_right_shoulder,skew_shoulder_center,skew_left_shoulder,skew_head,corr_right_foot_left_foot,corr_right_foot_right_ank,corr_right_foot_left_ank,corr_right_foot_right_knee,corr_right_foot_left_knee,corr_right_foot_right_hip,corr_right_foot_hip_central,corr_right_foot_left_hip,corr_right_foot_spine,corr_right_foot_right_hand,corr_right_foot_left_hand,corr_right_foot_right_wrist,corr_right_foot_left_wrist,corr_right_foot_right_elbow,corr_right_foot_left_elbow,corr_right_foot_right_shoulder,corr_right_foot_shoulder_center,corr_right_foot_left_shoulder,corr_right_foot_head,corr_left_foot_right_ank,corr_left_foot_left_ank,corr_left_foot_right_knee,corr_left_foot_left_knee,corr_left_foot_right_hip,corr_left_foot_hip_central,corr_left_foot_left_hip,corr_left_foot_spine,corr_left_foot_right_hand,corr_left_foot_left_hand,corr_left_foot_right_wrist,corr_left_foot_left_wrist,corr_left_foot_right_elbow,corr_left_foot_left_elbow,corr_left_foot_right_shoulder,corr_left_foot_shoulder_center,corr_left_foot_left_shoulder,corr_left_foot_head,corr_right_ank_left_ank,corr_right_ank_right_knee,corr_right_ank_left_knee,corr_right_ank_right_hip,corr_right_ank_hip_central,corr_right_ank_left_hip,corr_right_ank_spine,corr_right_ank_right_hand,corr_right_ank_left_hand,corr_right_ank_right_wrist,corr_right_ank_left_wrist,corr_right_ank_right_elbow,corr_right_ank_left_elbow,corr_right_ank_right_shoulder,corr_right_ank_shoulder_center,corr_right_ank_left_shoulder,corr_right_ank_head,corr_left_ank_right_knee,corr_left_ank_left_knee,corr_left_ank_right_hip,corr_left_ank_hip_central,corr_left_ank_left_hip,corr_left_ank_spine,corr_left_ank_right_hand,corr_left_ank_left_hand,corr_left_ank_right_wrist,corr_left_ank_left_wrist,corr_left_ank_right_elbow,corr_left_ank_left_elbow,corr_left_ank_right_shoulder,corr_left_ank_shoulder_center,corr_left_ank_left_shoulder,corr_left_ank_head,corr_right_knee_left_knee,corr_right_knee_right_hip,corr_right_knee_hip_central,corr_right_knee_left_hip,corr_right_knee_spine,corr_right_knee_right_hand,corr_right_knee_left_hand,corr_right_knee_right_wrist,corr_right_knee_left_wrist,corr_right_knee_right_elbow,corr_right_knee_left_elbow,corr_right_knee_right_shoulder,corr_right_knee_shoulder_center,corr_right_knee_left_shoulder,corr_right_knee_head,corr_left_knee_right_hip,corr_left_knee_hip_central,corr_left_knee_left_hip,corr_left_knee_spine,corr_left_knee_right_hand,corr_left_knee_left_hand,corr_left_knee_right_wrist,corr_left_knee_left_wrist,corr_left_knee_right_elbow,corr_left_knee_left_elbow,corr_left_knee_right_shoulder,corr_left_knee_shoulder_center,corr_left_knee_left_shoulder,corr_left_knee_head,corr_right_hip_hip_central,corr_right_hip_left_hip,corr_right_hip_spine,corr_right_hip_right_hand,corr_right_hip_left_hand,corr_right_hip_right_wrist,corr_right_hip_left_wrist,corr_right_hip_right_elbow,corr_right_hip_left_elbow,corr_right_hip_right_shoulder,corr_right_hip_shoulder_center,corr_right_hip_left_shoulder,corr_right_hip_head,corr_hip_central_left_hip,corr_hip_central_spine,corr_hip_central_right_hand,corr_hip_central_left_hand,corr_hip_central_right_wrist,corr_hip_central_left_wrist,corr_hip_central_right_elbow,corr_hip_central_left_elbow,corr_hip_central_right_shoulder,corr_hip_central_shoulder_center,corr_hip_central_left_shoulder,corr_hip_central_head,corr_left_hip_spine,corr_left_hip_right_hand,corr_left_hip_left_hand,corr_left_hip_right_wrist,corr_left_hip_left_wrist,corr_left_hip_right_elbow,corr_left_hip_left_elbow,corr_left_hip_right_shoulder,corr_left_hip_shoulder_center,corr_left_hip_left_shoulder,corr_left_hip_head,corr_spine_right_hand,corr_spine_left_hand,corr_spine_right_wrist,corr_spine_left_wrist,corr_spine_right_elbow,corr_spine_left_elbow,corr_spine_right_shoulder,corr_spine_shoulder_center,corr_spine_left_shoulder,corr_spine_head,corr_right_hand_left_hand,corr_right_hand_right_wrist,corr_right_hand_left_wrist,corr_right_hand_right_elbow,corr_right_hand_left_elbow,corr_right_hand_right_shoulder,corr_right_hand_shoulder_center,corr_right_hand_left_shoulder,corr_right_hand_head,corr_left_hand_right_wrist,corr_left_hand_left_wrist,corr_left_hand_right_elbow,corr_left_hand_left_elbow,corr_left_hand_right_shoulder,corr_left_hand_shoulder_center,corr_left_hand_left_shoulder,corr_left_hand_head,corr_right_wrist_left_wrist,corr_right_wrist_right_elbow,corr_right_wrist_left_elbow,corr_right_wrist_right_shoulder,corr_right_wrist_shoulder_center,corr_right_wrist_left_shoulder,corr_right_wrist_head,corr_left_wrist_right_elbow,corr_left_wrist_left_elbow,corr_left_wrist_right_shoulder,corr_left_wrist_shoulder_center,corr_left_wrist_left_shoulder,corr_left_wrist_head,corr_right_elbow_left_elbow,corr_right_elbow_right_shoulder,corr_right_elbow_shoulder_center,corr_right_elbow_left_shoulder,corr_right_elbow_head,corr_left_elbow_right_shoulder,corr_left_elbow_shoulder_center,corr_left_elbow_left_shoulder,corr_left_elbow_head,corr_right_shoulder_shoulder_center,corr_right_shoulder_left_shoulder,corr_right_shoulder_head,corr_shoulder_center_left_shoulder,corr_shoulder_center_head,corr_left_shoulder_head,mad_right_foot,mad_left_foot,mad_right_ank,mad_left_ank,mad_right_knee,mad_left_knee,mad_right_hip,mad_hip_central,mad_left_hip,mad_spine,mad_right_hand,mad_left_hand,mad_right_wrist,mad_left_wrist,mad_right_elbow,mad_left_elbow,mad_right_shoulder,mad_shoulder_center,mad_left_shoulder,mad_head,sem_right_foot,sem_left_foot,sem_right_ank,sem_left_ank,sem_right_knee,sem_left_knee,sem_right_hip,sem_hip_central,sem_left_hip,sem_spine,sem_right_hand,sem_left_hand,sem_right_wrist,sem_left_wrist,sem_right_elbow,sem_left_elbow,sem_right_shoulder,sem_shoulder_center,sem_left_shoulder,sem_head,energy_right_foot,energy_left_foot,energy_right_ank,energy_left_ank,energy_right_knee,energy_left_knee,energy_right_hip,energy_hip_central,energy_left_hip,energy_spine,energy_right_hand,energy_left_hand,energy_right_wrist,energy_left_wrist,energy_right_elbow,energy_left_elbow,energy_right_shoulder,energy_shoulder_center,energy_left_shoulder,energy_head,iqr_right_foot,iqr_left_foot,iqr_right_ank,iqr_left_ank,iqr_right_knee,iqr_left_knee,iqr_right_hip,iqr_hip_central,iqr_left_hip,iqr_spine,iqr_right_hand,iqr_left_hand,iqr_right_wrist,iqr_left_wrist,iqr_right_elbow,iqr_left_elbow,iqr_right_shoulder,iqr_shoulder_center,iqr_left_shoulder,iqr_head,min_right_foot,min_left_foot,min_right_ank,min_left_ank,min_right_knee,min_left_knee,min_right_hip,min_hip_central,min_left_hip,min_spine,min_right_hand,min_left_hand,min_right_wrist,min_left_wrist,min_right_elbow,min_left_elbow,min_right_shoulder,min_shoulder_center,min_left_shoulder,min_head,max_right_foot,max_left_foot,max_right_ank,max_left_ank,max_right_knee,max_left_knee,max_right_hip,max_hip_central,max_left_hip,max_spine,max_right_hand,max_left_hand,max_right_wrist,max_left_wrist,max_right_elbow,max_left_elbow,max_right_shoulder,max_shoulder_center,max_left_shoulder,max_head,fft_phase_angle_right_foot,fft_phase_angle_left_foot,fft_phase_angle_right_ank,fft_phase_angle_left_ank,fft_phase_angle_right_knee,fft_phase_angle_left_knee,fft_phase_angle_right_hip,fft_phase_angle_hip_central,fft_phase_angle_left_hip,fft_phase_angle_spine,fft_phase_angle_right_hand,fft_phase_angle_left_hand,fft_phase_angle_right_wrist,fft_phase_angle_left_wrist,fft_phase_angle_right_elbow,fft_phase_angle_left_elbow,fft_phase_angle_right_shoulder,fft_phase_angle_shoulder_center,fft_phase_angle_left_shoulder,fft_phase_angle_head,fft_mean_real_right_foot,fft_mean_real_left_foot,fft_mean_real_right_ank,fft_mean_real_left_ank,fft_mean_real_right_knee,fft_mean_real_left_knee,fft_mean_real_right_hip,fft_mean_real_hip_central,fft_mean_real_left_hip,fft_mean_real_spine,fft_mean_real_right_hand,fft_mean_real_left_hand,fft_mean_real_right_wrist,fft_mean_real_left_wrist,fft_mean_real_right_elbow,fft_mean_real_left_elbow,fft_mean_real_right_shoulder,fft_mean_real_shoulder_center,fft_mean_real_left_shoulder,fft_mean_real_head,fft_max_real_right_foot,fft_max_real_left_foot,fft_max_real_right_ank,fft_max_real_left_ank,fft_max_real_right_knee,fft_max_real_left_knee,fft_max_real_right_hip,fft_max_real_hip_central,fft_max_real_left_hip,fft_max_real_spine,fft_max_real_right_hand,fft_max_real_left_hand,fft_max_real_right_wrist,fft_max_real_left_wrist,fft_max_real_right_elbow,fft_max_real_left_elbow,fft_max_real_right_shoulder,fft_max_real_shoulder_center,fft_max_real_left_shoulder,fft_max_real_head,fft_argmax_real_right_foot,fft_argmax_real_left_foot,fft_argmax_real_right_ank,fft_argmax_real_left_ank,fft_argmax_real_right_knee,fft_argmax_real_left_knee,fft_argmax_real_right_hip,fft_argmax_real_hip_central,fft_argmax_real_left_hip,fft_argmax_real_spine,fft_argmax_real_right_hand,fft_argmax_real_left_hand,fft_argmax_real_right_wrist,fft_argmax_real_left_wrist,fft_argmax_real_right_elbow,fft_argmax_real_left_elbow,fft_argmax_real_right_shoulder,fft_argmax_real_shoulder_center,fft_argmax_real_left_shoulder,fft_argmax_real_head,fft_min_real_right_foot,fft_min_real_left_foot,fft_min_real_right_ank,fft_min_real_left_ank,fft_min_real_right_knee,fft_min_real_left_knee,fft_min_real_right_hip,fft_min_real_hip_central,fft_min_real_left_hip,fft_min_real_spine,fft_min_real_right_hand,fft_min_real_left_hand,fft_min_real_right_wrist,fft_min_real_left_wrist,fft_min_real_right_elbow,fft_min_real_left_elbow,fft_min_real_right_shoulder,fft_min_real_shoulder_center,fft_min_real_left_shoulder,fft_min_real_head,fft_argmin_real_right_foot,fft_argmin_real_left_foot,fft_argmin_real_right_ank,fft_argmin_real_left_ank,fft_argmin_real_right_knee,fft_argmin_real_left_knee,fft_argmin_real_right_hip,fft_argmin_real_hip_central,fft_argmin_real_left_hip,fft_argmin_real_spine,fft_argmin_real_right_hand,fft_argmin_real_left_hand,fft_argmin_real_right_wrist,fft_argmin_real_left_wrist,fft_argmin_real_right_elbow,fft_argmin_real_left_elbow,fft_argmin_real_right_shoulder,fft_argmin_real_shoulder_center,fft_argmin_real_left_shoulder,fft_argmin_real_head,fft_skew_amp_spec_right_foot,fft_skew_amp_spec_left_foot,fft_skew_amp_spec_right_ank,fft_skew_amp_spec_left_ank,fft_skew_amp_spec_right_knee,fft_skew_amp_spec_left_knee,fft_skew_amp_spec_right_hip,fft_skew_amp_spec_hip_central,fft_skew_amp_spec_left_hip,fft_skew_amp_spec_spine,fft_skew_amp_spec_right_hand,fft_skew_amp_spec_left_hand,fft_skew_amp_spec_right_wrist,fft_skew_amp_spec_left_wrist,fft_skew_amp_spec_right_elbow,fft_skew_amp_spec_left_elbow,fft_skew_amp_spec_right_shoulder,fft_skew_amp_spec_shoulder_center,fft_skew_amp_spec_left_shoulder,fft_skew_amp_spec_head,fft_kurt_amp_spec_right_foot,fft_kurt_amp_spec_left_foot,fft_kurt_amp_spec_right_ank,fft_kurt_amp_spec_left_ank,fft_kurt_amp_spec_right_knee,fft_kurt_amp_spec_left_knee,fft_kurt_amp_spec_right_hip,fft_kurt_amp_spec_hip_central,fft_kurt_amp_spec_left_hip,fft_kurt_amp_spec_spine,fft_kurt_amp_spec_right_hand,fft_kurt_amp_spec_left_hand,fft_kurt_amp_spec_right_wrist,fft_kurt_amp_spec_left_wrist,fft_kurt_amp_spec_right_elbow,fft_kurt_amp_spec_left_elbow,fft_kurt_amp_spec_right_shoulder,fft_kurt_amp_spec_shoulder_center,fft_kurt_amp_spec_left_shoulder,fft_kurt_amp_spec_head,OoM
0.7407906659959076,0.7421849835223948,0.7492404517869766,0.7477238461037972,0.7056799588806365,0.738701556449474,0.4292709368636819,0.3873403063612214,0.4263516011001477,0.5245194020588172,0.5382670343986673,0.4779573957480208,0.5306970915056829,0.4546074983469105,0.6269245449284049,0.5597325388631148,0.7460983154294505,0.7024603562289872,0.5502433879114375,0.6693537741980654,0.053506587763504,0.0550446609250026,0.050659719935039,0.0539878470365931,0.0546507935821402,0.0514874124446437,0.0634182360250702,0.0640191633686737,0.0685802718875717,0.1131117513656918,0.1339432665237064,0.0874084877557716,0.1393024426837899,0.0665371979942162,0.0924491513397911,0.0862562895324826,0.0450984595091856,0.0553174083581446,0.0903458409365795,0.0559142927133285,2.1151366211810148,2.2281088193323297,2.279804061876874,2.545611517041346,0.2119326064342406,2.0296597211791445,0.0730818122762078,0.5923239935262554,-0.284959288714294,-1.4866534937946272,-1.5663482154774688,-1.2413127144713627,-1.6426532639027458,-1.0004836632997358,-1.2990834411488783,-1.285828412755725,2.8520455309918864,-0.2817597751990028,-1.265327816932572,-0.7663779936282098,-1.5041994587804142,-1.5510705026941136,-1.5155285643817735,-1.629625061382197,-0.8062801896345255,-1.3839287811713612,0.5672133262340701,0.8870671948116065,0.4836632943437678,-0.2646848707575542,-0.194370675842804,0.0515009255662838,-0.1151738919475128,0.0209401047110892,-0.2941582183510455,-0.3115581732170358,-1.462991902031082,-0.4426527288139457,-0.0370191359021711,-0.1855685983977796,0.9939195901921076,0.9978006434766818,0.9891408860799656,0.94208683790893,0.9789582830846076,-0.7223054616338267,-0.9025903250702688,-0.9229274051504917,-0.6710151326276746,0.6735838736529224,0.3177219511768565,0.7015382859505935,-0.1525219481143804,0.8251548870663541,-0.5238929362868041,0.4652868802528291,0.1742830550018354,-0.133383661213768,0.0496203497938876,0.9901683635338328,0.9988142724332872,0.9246170039489656,0.9888437660157432,-0.7590095098616035,-0.9192360625729892,-0.9061273350521126,-0.6853089048680467,0.6836136687098405,0.3613032487058043,0.7075207486000541,-0.1006559142114843,0.82838428627111,-0.4864042099818025,0.4499463010993907,0.1668962672576327,-0.1297482532520181,0.0467171050005852,0.9866007827223092,0.958221571140697,0.9833687884939586,-0.6865083700145702,-0.8785261547509908,-0.921069816550348,-0.6725899002109853,0.6974884279947284,0.3237222056350748,0.7275721511814951,-0.1487138646989209,0.8488509612735557,-0.5572311382474108,0.4530952073842271,0.1490281537019351,-0.1671602573128502,0.0220627424516063,0.919062730515104,0.9916591468166946,-0.7612349429675395,-0.914640983913886,-0.8922656819658957,-0.6744665738824951,0.6824992364077264,0.3608975751215362,0.7070629653364778,-0.0979639252840257,0.8291773402725008,-0.4810393545469417,0.4569280178354333,0.1730496355117718,-0.1247871170648869,0.054680605582964,0.9486634983498496,-0.502669311845116,-0.7590301757281109,-0.9110705966479676,-0.765379514795644,0.8355489702862405,0.4414863975875986,0.8657814481349511,-0.0174541242097116,0.9444048052302972,-0.68739186536038,0.2442056434686483,-0.0938380365557753,-0.4028071039613595,-0.2233712174153571,-0.706989549553642,-0.8801219152745083,-0.8859130180428616,-0.719866902575879,0.7578557555578922,0.4277663215162019,0.7825576627171703,-0.0283617577345757,0.8885239167194908,-0.529499988642623,0.3761717522912207,0.0770471438554193,-0.2196803671840326,-0.0403611932115659,0.9298219432334976,0.5357528601868238,0.4512765685002396,-0.2972990629261738,-0.287446790316489,-0.2890893002201186,-0.0064442358025699,-0.3946303968805141,-0.119804104910414,-0.4309186687710638,-0.4028425390071188,-0.310259528076253,-0.3711079074519101,0.795897348686115,0.6680740724851996,-0.5335708822692583,-0.3747822347086292,-0.5452699300697477,0.0222875998683203,-0.6493665507008404,0.2228884188968719,-0.3887528856248036,-0.2223652143652227,-0.0295327405538417,-0.1527675335113124,0.7411278541527385,-0.6859255284075041,-0.3319078302422257,-0.7238507411318341,0.134845694781658,-0.8159032290911645,0.6964007406519511,-0.3123466956098985,0.0374311852836815,0.3592231759947236,0.1577543364518764,-0.9072987761899808,-0.8347784322710728,-0.901670850604314,-0.5168600515370324,-0.8597585495911022,0.4820110339374222,0.3272209208338886,0.5564203995716579,0.6724393784200979,0.6285615025638446,0.8134710235902886,0.9897699168677354,0.4933898008567653,0.9570944621610732,-0.5838482175481254,-0.2717374578125807,-0.5468848160944616,-0.7141641201257656,-0.6433550493348705,0.756751341273487,0.8805343726731206,0.6522179517903607,-0.102514816925874,-0.5888993649172662,-0.6615388726532442,-0.6117695201507146,-0.6951423329634251,0.411367532575122,0.976744459410018,-0.663281196028961,-0.2251165985110907,-0.5352497496473918,-0.735157786030317,-0.630160820680779,0.2484104052006671,0.2334393728632103,-0.8117284726270974,-0.7094573791013823,-0.4877043616349885,-0.6816779720567389,-0.6893349904478397,-0.0142801486746752,-0.3522318227497634,-0.6109404210216846,-0.4662017917502527,-0.0639239985550148,0.359571596022929,0.6910742136442827,0.4436905732076788,0.8988155682119183,0.6466965665582938,0.8304645606616438,0.9149509998390842,0.978342070839387,0.942613794195402,0.1693045083949476,0.1685761535422742,0.166720940443655,0.1645340882099421,0.1962845484263012,0.1716294961137148,0.1840068481910604,0.1713543314501864,0.2108973206403136,0.3041088085148105,0.3348517657899305,0.2580649526660356,0.3438594321291041,0.2157981918151984,0.2748362561353958,0.262622506078036,0.1538452058078743,0.2014836773615001,0.2640589218244132,0.203152095146033,0.0163564341718334,0.0165898554733009,0.0159153573530472,0.0164298276066112,0.0165303952738796,0.0160448453474385,0.0178070542236876,0.0178912217817389,0.0185175959411004,0.0237814792817532,0.0258788781174635,0.0209055599967773,0.0263915178309044,0.0182396817398517,0.0214999013183539,0.0207673168142255,0.0150164009518235,0.0166309062227746,0.0212539221011769,0.0167203906523335,10.975221169435851,11.008026259880925,11.063642931051165,11.07320005300047,10.513182181888764,10.928562594829378,7.038348858374292,6.542960741142784,7.076100050850486,8.811723492051154,9.20515797630918,7.947977854850904,9.17542201336136,7.391957461287944,9.853766146742863,8.939315461428027,10.970516449063366,10.476334859400977,8.866945662141346,10.039410019981489,0.2500097720789906,0.2472113578659962,0.2586456482431563,0.237509264943014,0.3817323057427155,0.2852168972585922,0.1937106279858607,0.1466137785539353,0.3567252097236986,0.694677390391459,0.7398984736676656,0.547447721495443,0.8296413132282128,0.4530307900222819,0.6268800523100102,0.536625425504113,0.2915302557673441,0.4044904033120995,0.5652754282410302,0.4036349280484439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6404651245842409,0.6678475424405955,0.6288736109675501,0.6776684927966233,0.4720347044226335,0.6337945981095203,0.3171246145988918,0.3970096134573176,0.5819328232598218,0.8723556387106745,0.03923542435683,0.1715807802343332,0.0704364462252313,0.2350581052227321,0.307261996464453,0.8065862246172434,0.9400865571665104,0.9853801311077502,0.9431911868137284,1.0000000000000002,148.15813319918152,148.43699670447896,149.84809035739534,149.54476922075943,141.1359917761273,147.7403112898948,85.85418737273639,77.46806127224428,85.27032022002955,104.90388041176342,107.65340687973348,95.59147914960415,106.1394183011366,90.9214996693821,125.38490898568098,111.94650777262297,149.2196630858901,140.49207124579743,110.0486775822875,133.87075483961308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.367513182261995,-22.70966225675188,-21.40213292338657,-22.166399044970927,-21.569820398437816,-21.785784107087327,-7.552938756655006,-5.143787833993383,-5.435645213607737,-13.349055769838454,-33.31469327807592,-23.708533744318945,-30.58867798911141,-11.437271293488571,-26.07780786980157,-3.476028400516291,-10.335524995130934,-8.031677839007049,-9.232654329416771,-7.384341890010448,199.0,1.0,1.0,199.0,199.0,1.0,2.0,4.0,4.0,4.0,1.0,199.0,1.0,1.0,1.0,5.0,2.0,4.0,4.0,196.0,12.530020320504253,12.50209458483686,12.631150913691936,12.553260744486538,12.309790183714176,12.575872175747628,9.946013552413278,9.440642298500116,9.534271166852111,9.2903188220139,8.995292983917798,9.616695687437891,8.748530280839864,10.185929934246456,10.7618976651218,10.540554744914589,12.881212002028438,12.472514781346996,10.550655704553735,12.325056732535105,165.57908728649545,165.0460237507806,167.62520872416363,166.09423923364014,161.1799620982355,166.55421726453943,114.1065878031541,102.2385765857576,106.84327127912714,102.05743693504114,94.64180587206742,107.75010087481115,90.65042133480136,119.40600846737382,130.5242740911111,122.76309706148668,172.83166096161835,164.43569415037916,124.22046160297393,161.57779811970764,12.0
